id,zone,type,hhID,bedrooms,quality,monthlyCost,yearBuilt,coordX,coordY
76,1,"SF",76,2,4,1000,0,285.0,22692.0
77,1,"SF",77,2,4,1000,0,4132.0,21904.0
78,1,"SF",78,2,4,1000,0,4179.0,23977.0
79,1,"SF",79,2,4,1000,0,454.0,21490.0
80,1,"SF",80,2,4,1000,0,2839.0,23839.0
81,1,"SF",81,2,4,1000,0,3835.0,22046.0
82,1,"SF",82,2,4,1000,0,2867.0,24786.0
83,1,"SF",83,2,4,1000,0,2572.0,22075.0
84,1,"SF",84,2,4,1000,0,771.0,23312.0
85,1,"SF",85,2,4,1000,0,79.0,24878.0
86,1,"SF",86,2,4,1000,0,976.0,20051.0
87,1,"SF",87,2,4,1000,0,403.0,22246.0
88,1,"SF",88,2,4,1000,0,931.0,20242.0
89,1,"SF",89,2,4,1000,0,2338.0,20912.0
90,1,"SF",90,2,4,1000,0,1317.0,21006.0
91,1,"SF",91,2,4,1000,0,1978.0,23675.0
92,1,"SF",92,2,4,1000,0,267.0,23569.0
93,1,"SF",93,2,4,1000,0,3766.0,22553.0
94,1,"SF",94,2,4,1000,0,2857.0,23510.0
95,1,"SF",95,2,4,1000,0,4186.0,23691.0
96,1,"SF",96,2,4,1000,0,3182.0,22817.0
97,1,"SF",97,2,4,1000,0,91.0,21767.0
98,1,"SF",98,2,4,1000,0,2758.0,22573.0
99,1,"SF",99,2,4,1000,0,888.0,20710.0
100,1,"SF",100,2,4,1000,0,1045.0,20540.0
101,1,"SF",101,2,4,1000,0,4546.0,24371.0
102,1,"SF",102,2,4,1000,0,772.0,23062.0
103,1,"SF",103,2,4,1000,0,3372.0,23992.0
104,1,"SF",104,2,4,1000,0,3833.0,20596.0
105,1,"SF",105,2,4,1000,0,4058.0,23894.0
106,1,"SF",106,2,4,1000,0,1798.0,21921.0
107,1,"SF",107,2,4,1000,0,1498.0,21374.0
108,1,"SF",108,2,4,1000,0,2159.0,22826.0
109,1,"SF",109,2,4,1000,0,2299.0,21003.0
110,1,"SF",110,2,4,1000,0,391.0,21236.0
111,1,"SF",111,2,4,1000,0,243.0,21427.0
112,1,"SF",112,2,4,1000,0,2584.0,22361.0
113,1,"SF",113,2,4,1000,0,441.0,21455.0
114,1,"SF",114,2,4,1000,0,1670.0,22446.0
115,1,"SF",115,2,4,1000,0,4063.0,21043.0
116,1,"SF",116,2,4,1000,0,2123.0,20894.0
117,1,"SF",117,2,4,1000,0,914.0,24239.0
118,1,"SF",118,2,4,1000,0,4205.0,24190.0
119,1,"SF",119,2,4,1000,0,3353.0,20749.0
120,1,"SF",120,2,4,1000,0,2593.0,20154.0
121,1,"SF",121,2,4,1000,0,3170.0,24316.0
122,1,"SF",122,2,4,1000,0,1104.0,23215.0
123,1,"SF",123,2,4,1000,0,41.0,23820.0
124,1,"SF",124,2,4,1000,0,1657.0,24784.0
125,1,"SF",125,2,4,1000,0,4526.0,23240.0
126,1,"SF",126,2,4,1000,0,4726.0,24890.0
127,1,"SF",127,2,4,1000,0,2385.0,23051.0
128,1,"SF",128,2,4,1000,0,4159.0,20183.0
129,1,"SF",129,2,4,1000,0,3114.0,23905.0
130,1,"SF",130,2,4,1000,0,2875.0,20704.0
131,1,"SF",131,2,4,1000,0,3087.0,22388.0
132,1,"SF",132,2,4,1000,0,2965.0,23987.0
133,1,"SF",133,2,4,1000,0,4696.0,21820.0
134,1,"SF",134,2,4,1000,0,1010.0,20516.0
135,1,"SF",135,2,4,1000,0,1073.0,20237.0
136,1,"SF",136,2,4,1000,0,127.0,24739.0
137,1,"SF",137,2,4,1000,0,3742.0,21180.0
138,1,"SF",138,2,4,1000,0,104.0,23626.0
139,1,"SF",139,2,4,1000,0,1358.0,21627.0
140,1,"SF",140,2,4,1000,0,161.0,24042.0
141,1,"SF",141,2,4,1000,0,397.0,23053.0
142,1,"SF",142,2,4,1000,0,4955.0,23165.0
143,1,"SF",143,2,4,1000,0,1676.0,23639.0
144,1,"SF",144,2,4,1000,0,1274.0,24598.0
145,1,"SF",145,2,4,1000,0,562.0,20589.0
146,1,"SF",146,2,4,1000,0,4639.0,22710.0
147,1,"SF",147,2,4,1000,0,611.0,21217.0
148,1,"SF",148,2,4,1000,0,3274.0,22471.0
149,1,"SF",149,2,4,1000,0,412.0,22669.0
150,1,"SF",150,2,4,1000,0,1333.0,24264.0
151,1,"SF",151,2,4,1000,0,4698.0,22234.0
152,1,"SF",152,2,4,1000,0,3940.0,22064.0
153,1,"SF",153,2,4,1000,0,3488.0,24223.0
154,1,"SF",154,2,4,1000,0,892.0,23707.0
155,1,"SF",155,2,4,1000,0,3528.0,21799.0
156,1,"SF",156,2,4,1000,0,3506.0,22868.0
157,1,"SF",157,2,4,1000,0,3886.0,23176.0
158,1,"SF",158,2,4,1000,0,2575.0,23654.0
159,1,"SF",159,2,4,1000,0,2049.0,21576.0
160,1,"SF",160,2,4,1000,0,2545.0,20160.0
161,1,"SF",161,2,4,1000,0,1885.0,24599.0
162,1,"SF",162,2,4,1000,0,360.0,20558.0
163,1,"SF",163,2,4,1000,0,616.0,20777.0
164,1,"SF",164,2,4,1000,0,4095.0,20107.0
165,1,"SF",165,2,4,1000,0,858.0,21481.0
166,1,"SF",166,2,4,1000,0,4503.0,23730.0
167,1,"SF",167,2,4,1000,0,3115.0,24992.0
168,1,"SF",168,2,4,1000,0,74.0,21552.0
169,1,"SF",169,2,4,1000,0,4810.0,21400.0
170,1,"SF",170,2,4,1000,0,631.0,24659.0
171,1,"SF",171,2,4,1000,0,2025.0,23505.0
172,1,"SF",172,2,4,1000,0,2768.0,21263.0
173,1,"SF",173,2,4,1000,0,878.0,20097.0
174,1,"SF",174,2,4,1000,0,2641.0,22777.0
175,1,"SF",175,2,4,1000,0,2003.0,22099.0
176,1,"SF",176,2,4,1000,0,554.0,24573.0
177,1,"SF",177,2,4,1000,0,2726.0,24055.0
178,1,"SF",178,2,4,1000,0,739.0,23626.0
179,1,"SF",179,2,4,1000,0,4703.0,21818.0
180,1,"SF",180,2,4,1000,0,4332.0,21178.0
181,1,"SF",181,2,4,1000,0,3313.0,22374.0
182,1,"SF",182,2,4,1000,0,2871.0,23098.0
183,1,"SF",183,2,4,1000,0,4138.0,23464.0
184,1,"SF",184,2,4,1000,0,645.0,23934.0
185,1,"SF",185,2,4,1000,0,3782.0,22961.0
186,1,"SF",186,2,4,1000,0,390.0,23813.0
187,1,"SF",187,2,4,1000,0,3687.0,20477.0
188,1,"SF",188,2,4,1000,0,119.0,23699.0
189,1,"SF",189,2,4,1000,0,1418.0,24863.0
190,1,"SF",190,2,4,1000,0,1212.0,24049.0
191,1,"SF",191,2,4,1000,0,4966.0,20255.0
192,1,"SF",192,2,4,1000,0,742.0,21566.0
193,1,"SF",193,2,4,1000,0,2853.0,21237.0
194,1,"SF",194,2,4,1000,0,3780.0,21522.0
195,1,"SF",195,2,4,1000,0,3446.0,23003.0
196,1,"SF",196,2,4,1000,0,2249.0,24418.0
197,1,"SF",197,2,4,1000,0,1670.0,20598.0
198,1,"SF",198,2,4,1000,0,3934.0,24414.0
199,1,"SF",199,2,4,1000,0,1245.0,22236.0
200,1,"SF",200,2,4,1000,0,2241.0,22938.0
201,1,"SF",201,2,4,1000,0,1689.0,23019.0
202,1,"SF",202,2,4,1000,0,4548.0,22510.0
203,1,"SF",203,2,4,1000,0,4199.0,21300.0
204,1,"SF",204,2,4,1000,0,1145.0,23794.0
205,1,"SF",205,2,4,1000,0,4696.0,24767.0
206,1,"SF",206,2,4,1000,0,1317.0,23100.0
207,1,"SF",207,2,4,1000,0,1246.0,20127.0
208,1,"SF",208,2,4,1000,0,1796.0,24696.0
209,1,"SF",209,2,4,1000,0,3935.0,24848.0
210,1,"SF",210,2,4,1000,0,3928.0,20368.0
211,1,"SF",211,2,4,1000,0,2217.0,22637.0
212,1,"SF",212,2,4,1000,0,1586.0,22558.0
213,1,"SF",213,2,4,1000,0,3810.0,24648.0
214,1,"SF",214,2,4,1000,0,4984.0,21800.0
215,1,"SF",215,2,4,1000,0,4031.0,23404.0
216,1,"SF",216,2,4,1000,0,3530.0,22769.0
217,1,"SF",217,2,4,1000,0,2201.0,20584.0
218,1,"SF",218,2,4,1000,0,4993.0,24012.0
219,1,"SF",219,2,4,1000,0,2096.0,22792.0
220,1,"SF",220,2,4,1000,0,793.0,23233.0
221,1,"SF",221,2,4,1000,0,2859.0,21234.0
222,1,"SF",222,2,4,1000,0,631.0,24626.0
223,1,"SF",223,2,4,1000,0,407.0,23590.0
224,1,"SF",224,2,4,1000,0,3934.0,20731.0
225,1,"SF",225,2,4,1000,0,261.0,22131.0
226,1,"SF",226,2,4,1000,0,4603.0,24399.0
227,1,"SF",227,2,4,1000,0,3326.0,20041.0
228,1,"SF",228,2,4,1000,0,2029.0,24057.0
229,1,"SF",229,2,4,1000,0,148.0,24238.0
230,1,"SF",230,2,4,1000,0,2847.0,24614.0
231,1,"SF",231,2,4,1000,0,2338.0,22882.0
232,1,"SF",232,2,4,1000,0,2693.0,22056.0
233,1,"SF",233,2,4,1000,0,163.0,20443.0
234,1,"SF",234,2,4,1000,0,825.0,24571.0
235,1,"SF",235,2,4,1000,0,1212.0,23538.0
236,1,"SF",236,2,4,1000,0,174.0,22465.0
237,1,"SF",237,2,4,1000,0,3899.0,22360.0
238,1,"SF",238,2,4,1000,0,3858.0,20777.0
239,1,"SF",239,2,4,1000,0,1842.0,22854.0
240,1,"SF",240,2,4,1000,0,826.0,20230.0
241,1,"SF",241,2,4,1000,0,1276.0,20775.0
242,1,"SF",242,2,4,1000,0,3525.0,20532.0
243,1,"SF",243,2,4,1000,0,868.0,23221.0
244,1,"SF",244,2,4,1000,0,4137.0,22972.0
245,1,"SF",245,2,4,1000,0,188.0,22899.0
246,1,"SF",246,2,4,1000,0,391.0,20717.0
247,1,"SF",247,2,4,1000,0,3290.0,22383.0
248,1,"SF",248,2,4,1000,0,3693.0,21461.0
249,1,"SF",249,2,4,1000,0,3507.0,21875.0
250,1,"SF",250,2,4,1000,0,3373.0,21057.0
251,1,"MF",251,2,4,500,0,4531.0,24024.0
252,1,"MF",252,2,4,500,0,3516.0,21351.0
253,1,"MF",253,2,4,500,0,2210.0,20501.0
254,1,"MF",254,2,4,500,0,3304.0,24925.0
255,1,"MF",255,2,4,500,0,4743.0,24472.0
256,1,"MF",256,2,4,500,0,1752.0,21625.0
257,1,"MF",257,2,4,500,0,4286.0,22026.0
258,1,"MF",258,2,4,500,0,3785.0,22299.0
259,1,"MF",259,2,4,500,0,1404.0,21055.0
260,1,"MF",260,2,4,500,0,1789.0,22158.0
261,1,"MF",261,2,4,500,0,1664.0,22862.0
262,1,"MF",262,2,4,500,0,918.0,23423.0
263,1,"MF",263,2,4,500,0,835.0,22456.0
264,1,"MF",264,2,4,500,0,1446.0,20043.0
265,1,"MF",265,2,4,500,0,694.0,24109.0
266,1,"MF",266,2,4,500,0,1830.0,20036.0
267,1,"MF",267,2,4,500,0,2.0,20068.0
268,1,"MF",268,2,4,500,0,2656.0,21388.0
269,1,"MF",269,2,4,500,0,1131.0,24491.0
270,1,"MF",270,2,4,500,0,3729.0,20206.0
271,1,"MF",271,2,4,500,0,2276.0,20744.0
272,1,"MF",272,2,4,500,0,1110.0,21642.0
273,1,"MF",273,2,4,500,0,1348.0,21197.0
274,1,"MF",274,2,4,500,0,2242.0,24624.0
275,1,"MF",275,2,4,500,0,3170.0,24360.0
276,1,"MF",276,2,4,500,0,640.0,23915.0
277,1,"MF",277,2,4,500,0,3005.0,20698.0
278,1,"MF",278,2,4,500,0,686.0,21195.0
279,1,"MF",279,2,4,500,0,3162.0,20494.0
280,1,"MF",280,2,4,500,0,1598.0,20179.0
281,1,"MF",281,2,4,500,0,1272.0,24204.0
282,1,"MF",282,2,4,500,0,1110.0,20427.0
283,1,"MF",283,2,4,500,0,435.0,23025.0
284,1,"MF",284,2,4,500,0,1117.0,21097.0
285,1,"MF",285,2,4,500,0,4095.0,20676.0
286,1,"MF",286,2,4,500,0,2766.0,22599.0
287,1,"MF",287,2,4,500,0,2582.0,20898.0
288,1,"MF",288,2,4,500,0,2798.0,20794.0
289,1,"MF",289,2,4,500,0,1088.0,22610.0
290,1,"MF",290,2,4,500,0,686.0,23578.0
291,1,"MF",291,2,4,500,0,4945.0,23864.0
292,1,"MF",292,2,4,500,0,873.0,22985.0
293,1,"MF",293,2,4,500,0,1238.0,20025.0
294,1,"MF",294,2,4,500,0,1749.0,24167.0
295,1,"MF",295,2,4,500,0,1901.0,20948.0
296,1,"MF",296,2,4,500,0,1320.0,24188.0
297,1,"MF",297,2,4,500,0,3050.0,20530.0
298,1,"MF",298,2,4,500,0,2894.0,22148.0
299,1,"MF",299,2,4,500,0,71.0,22484.0
300,1,"MF",300,2,4,500,0,4913.0,20667.0
301,1,"MF",301,2,4,500,0,2600.0,24792.0
302,1,"MF",302,2,4,500,0,4705.0,22738.0
303,1,"MF",303,2,4,500,0,1818.0,23582.0
304,1,"MF",304,2,4,500,0,1178.0,22187.0
305,1,"MF",305,2,4,500,0,1635.0,21054.0
306,1,"MF",306,2,4,500,0,1792.0,22975.0
307,1,"MF",307,2,4,500,0,230.0,22194.0
308,1,"MF",308,2,4,500,0,1810.0,24661.0
309,1,"MF",309,2,4,500,0,1324.0,21813.0
310,1,"MF",310,2,4,500,0,4490.0,20910.0
311,1,"MF",311,2,4,500,0,3690.0,22387.0
312,1,"MF",312,2,4,500,0,458.0,23790.0
313,1,"MF",313,2,4,500,0,1683.0,24138.0
314,1,"MF",314,2,4,500,0,704.0,22354.0
315,1,"MF",315,2,4,500,0,4600.0,23334.0
316,1,"MF",316,2,4,500,0,1634.0,20538.0
317,1,"MF",317,2,4,500,0,94.0,22683.0
318,1,"MF",318,2,4,500,0,1995.0,23423.0
319,1,"MF",319,2,4,500,0,4024.0,21528.0
320,1,"MF",320,2,4,500,0,983.0,23610.0
321,1,"MF",321,2,4,500,0,1072.0,23181.0
322,1,"MF",322,2,4,500,0,769.0,23339.0
323,1,"MF",323,2,4,500,0,646.0,22312.0
324,1,"MF",324,2,4,500,0,3010.0,23088.0
325,1,"MF",325,2,4,500,0,997.0,21151.0
326,1,"MF",326,2,4,500,0,3852.0,22719.0
327,1,"MF",327,2,4,500,0,2283.0,23277.0
328,1,"MF",328,2,4,500,0,2578.0,24831.0
329,1,"MF",329,2,4,500,0,4429.0,21112.0
330,1,"MF",330,2,4,500,0,3962.0,23788.0
331,1,"MF",331,2,4,500,0,3869.0,24781.0
332,1,"MF",332,2,4,500,0,249.0,21222.0
333,1,"MF",333,2,4,500,0,3408.0,20770.0
334,1,"MF",334,2,4,500,0,4634.0,23141.0
335,1,"MF",335,2,4,500,0,3785.0,23816.0
336,1,"MF",336,2,4,500,0,3337.0,20910.0
337,1,"MF",337,2,4,500,0,254.0,23661.0
338,1,"MF",338,2,4,500,0,4236.0,21056.0
339,1,"MF",339,2,4,500,0,1310.0,24425.0
340,1,"MF",340,2,4,500,0,2397.0,23671.0
341,1,"MF",341,2,4,500,0,3652.0,24800.0
342,1,"MF",342,2,4,500,0,2425.0,22924.0
343,1,"MF",343,2,4,500,0,3869.0,20566.0
344,1,"MF",344,2,4,500,0,2886.0,22917.0
345,1,"MF",345,2,4,500,0,446.0,23269.0
346,1,"MF",346,2,4,500,0,3257.0,24304.0
347,1,"MF",347,2,4,500,0,2952.0,23000.0
348,1,"MF",348,2,4,500,0,288.0,23005.0
349,1,"MF",349,2,4,500,0,2989.0,20733.0
350,1,"MF",350,2,4,500,0,951.0,22592.0
351,1,"MF",351,2,4,500,0,3509.0,20455.0
352,1,"MF",352,2,4,500,0,4943.0,20029.0
353,1,"MF",353,2,4,500,0,2476.0,21347.0
354,1,"MF",354,2,4,500,0,4163.0,22856.0
355,1,"MF",355,2,4,500,0,4836.0,24753.0
356,1,"MF",356,2,4,500,0,3410.0,22921.0
357,1,"MF",357,2,4,500,0,4319.0,24257.0
358,1,"MF",358,2,4,500,0,316.0,24998.0
359,1,"MF",359,2,4,500,0,1775.0,23464.0
360,1,"MF",360,2,4,500,0,3236.0,24633.0
361,1,"MF",361,2,4,500,0,4092.0,21179.0
362,1,"MF",362,2,4,500,0,3319.0,22981.0
363,1,"MF",363,2,4,500,0,4761.0,22975.0
364,1,"MF",364,2,4,500,0,2818.0,24464.0
365,1,"MF",365,2,4,500,0,2404.0,24084.0
366,1,"MF",366,2,4,500,0,3962.0,22574.0
367,1,"MF",367,2,4,500,0,2828.0,24364.0
368,1,"MF",368,2,4,500,0,1906.0,23842.0
369,1,"MF",369,2,4,500,0,3198.0,21763.0
370,1,"MF",370,2,4,500,0,3758.0,24212.0
371,1,"MF",371,2,4,500,0,3129.0,22820.0
372,1,"MF",372,2,4,500,0,1913.0,24130.0
373,1,"MF",373,2,4,500,0,3098.0,22286.0
374,1,"MF",374,2,4,500,0,1001.0,23502.0
375,1,"MF",375,2,4,500,0,2612.0,21942.0
376,1,"MF",376,2,4,500,0,2673.0,23445.0
377,1,"MF",377,2,4,500,0,2112.0,20950.0
378,1,"MF",378,2,4,500,0,243.0,21861.0
379,1,"MF",379,2,4,500,0,1234.0,23998.0
380,1,"MF",380,2,4,500,0,3690.0,23316.0
381,1,"MF",381,2,4,500,0,2565.0,23522.0
382,1,"MF",382,2,4,500,0,2603.0,23540.0
383,1,"MF",383,2,4,500,0,4981.0,24704.0
384,1,"MF",384,2,4,500,0,2386.0,24124.0
385,1,"MF",385,2,4,500,0,628.0,24748.0
386,1,"MF",386,2,4,500,0,2459.0,20874.0
387,1,"MF",387,2,4,500,0,2255.0,20613.0
388,1,"MF",388,2,4,500,0,606.0,21645.0
389,1,"MF",389,2,4,500,0,4990.0,22406.0
390,1,"MF",390,2,4,500,0,520.0,22190.0
391,1,"MF",391,2,4,500,0,4110.0,21137.0
392,1,"MF",392,2,4,500,0,2762.0,20707.0
393,1,"MF",393,2,4,500,0,2658.0,24563.0
394,1,"MF",394,2,4,500,0,4620.0,20251.0
395,1,"MF",395,2,4,500,0,2298.0,20261.0
396,1,"MF",396,2,4,500,0,3309.0,20805.0
397,1,"MF",397,2,4,500,0,1446.0,22133.0
398,1,"MF",398,2,4,500,0,2914.0,24668.0
399,1,"MF",399,2,4,500,0,464.0,21447.0
400,1,"MF",400,2,4,500,0,919.0,24358.0
401,1,"MF",401,2,4,500,0,3743.0,20869.0
402,1,"MF",402,2,4,500,0,1678.0,23420.0
403,1,"MF",403,2,4,500,0,4515.0,22882.0
404,1,"MF",404,2,4,500,0,2611.0,22186.0
405,1,"MF",405,2,4,500,0,2507.0,21425.0
406,1,"MF",406,2,4,500,0,1286.0,21629.0
407,1,"MF",407,2,4,500,0,3730.0,24102.0
408,1,"MF",408,2,4,500,0,2077.0,23083.0
409,1,"MF",409,2,4,500,0,1314.0,22499.0
410,1,"MF",410,2,4,500,0,4021.0,23674.0
411,1,"MF",411,2,4,500,0,4907.0,23859.0
412,1,"MF",412,2,4,500,0,2070.0,24810.0
413,1,"MF",413,2,4,500,0,3947.0,22919.0
414,1,"MF",414,2,4,500,0,2096.0,20242.0
415,1,"MF",415,2,4,500,0,3897.0,21591.0
416,1,"MF",416,2,4,500,0,1365.0,20493.0
417,1,"MF",417,2,4,500,0,2012.0,21821.0
418,1,"MF",418,2,4,500,0,3942.0,21638.0
419,1,"MF",419,2,4,500,0,2752.0,24050.0
420,1,"MF",420,2,4,500,0,693.0,24895.0
421,1,"MF",421,2,4,500,0,3245.0,20708.0
422,1,"MF",422,2,4,500,0,2979.0,24655.0
423,1,"MF",423,2,4,500,0,3155.0,21141.0
424,1,"MF",424,2,4,500,0,1734.0,21501.0
425,1,"MF",425,2,4,500,0,1785.0,22569.0
426,1,"MF",426,2,4,500,0,2655.0,21532.0
427,1,"MF",427,2,4,500,0,3590.0,22581.0
428,1,"MF",428,2,4,500,0,1500.0,23989.0
429,1,"MF",429,2,4,500,0,3129.0,20851.0
430,1,"MF",430,2,4,500,0,963.0,23064.0
431,1,"MF",431,2,4,500,0,2758.0,22043.0
432,1,"MF",432,2,4,500,0,2239.0,24574.0
433,1,"MF",433,2,4,500,0,533.0,22093.0
434,1,"MF",434,2,4,500,0,3419.0,21930.0
435,1,"MF",435,2,4,500,0,3974.0,21756.0
436,1,"MF",436,2,4,500,0,852.0,24822.0
437,1,"MF",437,2,4,500,0,668.0,22111.0
438,1,"MF",438,2,4,500,0,4977.0,22860.0
439,1,"MF",439,2,4,500,0,3352.0,20280.0
440,1,"MF",440,2,4,500,0,4857.0,21180.0
441,1,"MF",441,2,4,500,0,3203.0,23743.0
442,1,"MF",442,2,4,500,0,1754.0,20900.0
443,1,"MF",443,2,4,500,0,3622.0,24564.0
444,1,"MF",444,2,4,500,0,2690.0,24318.0
445,1,"MF",445,2,4,500,0,4613.0,20590.0
446,1,"MF",446,2,4,500,0,2955.0,22703.0
447,1,"MF",447,2,4,500,0,4949.0,20416.0
448,1,"MF",448,2,4,500,0,1826.0,22934.0
449,1,"MF",449,2,4,500,0,1497.0,23554.0
450,1,"MF",450,2,4,500,0,3672.0,23090.0
451,1,"MF",451,2,4,500,0,242.0,24006.0
452,1,"MF",452,2,4,500,0,181.0,23637.0
453,1,"MF",453,2,4,500,0,1044.0,21314.0
454,1,"MF",454,2,4,500,0,4930.0,20886.0
455,1,"MF",455,2,4,500,0,28.0,22750.0
456,1,"MF",456,2,4,500,0,895.0,20299.0
457,1,"MF",457,2,4,500,0,1051.0,22629.0
458,1,"MF",458,2,4,500,0,2884.0,21210.0
459,1,"MF",459,2,4,500,0,4246.0,23459.0
460,1,"MF",460,2,4,500,0,193.0,24343.0
461,1,"MF",461,2,4,500,0,4573.0,21041.0
462,1,"MF",462,2,4,500,0,1818.0,23526.0
463,1,"MF",463,2,4,500,0,3645.0,22966.0
464,1,"MF",464,2,4,500,0,2000.0,20819.0
465,1,"MF",465,2,4,500,0,4133.0,21555.0
466,1,"MF",466,2,4,500,0,2712.0,23405.0
467,1,"MF",467,2,4,500,0,4548.0,24111.0
468,1,"MF",468,2,4,500,0,1808.0,23400.0
469,1,"MF",469,2,4,500,0,482.0,21671.0
470,1,"MF",470,2,4,500,0,3350.0,20759.0
471,1,"MF",471,2,4,500,0,3955.0,20994.0
472,1,"MF",472,2,4,500,0,3449.0,20591.0
473,1,"MF",473,2,4,500,0,3565.0,22158.0
474,1,"MF",474,2,4,500,0,3415.0,20133.0
475,1,"MF",475,2,4,500,0,3835.0,23766.0
476,1,"MF",476,2,4,500,0,4848.0,23325.0
477,1,"MF",477,2,4,500,0,187.0,21234.0
478,1,"MF",478,2,4,500,0,3899.0,24762.0
479,1,"MF",479,2,4,500,0,2013.0,22979.0
480,1,"MF",480,2,4,500,0,918.0,20172.0
481,1,"MF",481,2,4,500,0,679.0,23645.0
482,1,"MF",482,2,4,500,0,2399.0,21773.0
483,1,"MF",483,2,4,500,0,517.0,22514.0
484,1,"MF",484,2,4,500,0,2679.0,24430.0
485,1,"MF",485,2,4,500,0,3889.0,20645.0
486,1,"MF",486,2,4,500,0,4544.0,23584.0
487,1,"MF",487,2,4,500,0,4437.0,24921.0
488,1,"MF",488,2,4,500,0,4133.0,20692.0
489,1,"MF",489,2,4,500,0,4271.0,21713.0
490,1,"MF",490,2,4,500,0,3359.0,20716.0
491,1,"MF",491,2,4,500,0,3572.0,20131.0
