id,zone,personId,type,coordX,coordY
133,13,266,"IND",917.0,2410.0
134,5,268,"IND",8040.0,9194.0
135,11,270,"IND",-9334.0,-2166.0
136,13,271,"IND",-1206.0,626.0
137,21,272,"IND",-8581.0,-12086.0
138,21,273,"IND",-11458.0,-8950.0
139,13,275,"IND",1168.0,-1662.0
140,11,276,"IND",-10704.0,1130.0
141,13,281,"IND",1921.0,-1582.0
142,18,282,"IND",-955.0,-3446.0
143,16,285,"IND",-8330.0,-6158.0
144,13,287,"IND",780.0,-2397.0
145,13,288,"IND",-1594.0,-109.0
146,9,292,"IND",5529.0,6675.0
147,14,293,"IND",3155.0,-1037.0
148,18,295,"IND",1283.0,-6893.0
149,13,296,"IND",-1092.0,395.0
150,13,297,"IND",1031.0,2179.0
151,18,301,"IND",-1343.0,-5533.0
152,25,306,"IND",11785.0,-11389.0
153,13,309,"IND",-590.0,899.0
154,4,310,"IND",6534.0,7683.0
155,12,312,"IND",-5841.0,-29.0
156,13,316,"IND",2287.0,-885.0
157,3,317,"IND",-88.0,11402.0
158,1,318,"IND",-7964.0,8187.0
159,8,320,"IND",-339.0,6827.0
160,14,321,"IND",6807.0,2.0
161,18,322,"IND",-568.0,-2710.0
162,13,323,"IND",1556.0,-926.0
163,8,327,"IND",-819.0,6362.0
164,13,328,"IND",2309.0,506.0
165,2,330,"IND",-5066.0,7794.0
166,13,331,"IND",2058.0,-422.0
167,13,332,"IND",-317.0,1866.0
168,12,333,"IND",-7189.0,1010.0
169,1,334,"IND",-9563.0,8298.0
170,13,335,"IND",-2440.0,82.0
171,8,336,"IND",186.0,7370.0
172,25,338,"IND",8313.0,-8486.0
173,14,343,"IND",5939.0,-1198.0
174,23,344,"IND",-1938.0,-9414.0
175,16,345,"IND",-9312.0,-7126.0
176,13,349,"IND",-202.0,1634.0
177,13,350,"IND",2423.0,-1078.0
178,13,351,"IND",-453.0,2058.0
179,23,353,"IND",2172.0,-10654.0
180,2,355,"IND",-4700.0,12138.0
181,13,363,"IND",-2074.0,778.0
182,12,366,"IND",-4951.0,-2438.0
183,23,368,"IND",-2325.0,-10150.0
184,1,370,"IND",-9198.0,7642.0
185,5,371,"IND",8428.0,11282.0
186,13,375,"IND",551.0,-1934.0
187,5,376,"IND",8177.0,10354.0
188,1,377,"IND",-8695.0,8146.0
189,12,378,"IND",-6070.0,1786.0
190,13,381,"IND",1053.0,-1430.0
191,1,383,"IND",-11321.0,10858.0
192,8,385,"IND",824.0,4033.0
193,12,386,"IND",-6550.0,1321.0
194,13,388,"IND",573.0,-543.0
195,13,390,"IND",-1801.0,1745.0
196,9,393,"IND",6327.0,4537.0
197,8,394,"IND",-1048.0,6825.0
198,8,399,"IND",1075.0,4961.0
199,12,400,"IND",-6299.0,2249.0
200,13,401,"IND",1829.0,41.0
201,14,402,"IND",4454.0,-1319.0
202,25,407,"IND",11578.0,-9535.0
203,14,408,"IND",4203.0,-2247.0
204,14,411,"IND",7331.0,545.0
205,4,414,"IND",4956.0,9185.0
206,13,415,"IND",2080.0,969.0
207,16,417,"IND",-10295.0,-6743.0
208,13,418,"IND",-1184.0,2017.0
209,5,419,"IND",11441.0,9305.0
210,5,421,"IND",8564.0,11090.0
211,5,422,"IND",11190.0,9729.0
212,13,425,"IND",-682.0,-2479.0
213,13,427,"IND",1943.0,-191.0
214,13,430,"IND",-933.0,1593.0
215,18,433,"IND",1692.0,-4767.0
216,18,434,"IND",-180.0,-6975.0
217,13,437,"IND",2445.0,313.0
218,5,441,"IND",9569.0,12097.0
219,8,442,"IND",2194.0,5737.0
220,21,443,"IND",-9678.0,-11471.0
221,10,444,"IND",7948.0,5817.0
222,13,456,"IND",71.0,-2399.0
223,13,457,"IND",-2303.0,1241.0
224,13,458,"IND",-158.0,-584.0
225,15,460,"IND",12467.0,1704.0
226,22,463,"IND",-5409.0,-11511.0
227,1,468,"IND",-7784.0,10777.0
228,13,472,"IND",344.0,-80.0
229,9,474,"IND",2970.0,7208.0
230,13,477,"IND",93.0,-1008.0
231,13,478,"IND",-2281.0,-2368.0
232,13,480,"IND",846.0,424.0
233,5,481,"IND",8472.0,7712.0
234,14,482,"IND",5595.0,-504.0
235,16,484,"IND",-11779.0,-6864.0
236,1,485,"IND",-8651.0,10928.0
237,13,486,"IND",-1026.0,-1784.0
238,13,489,"IND",1097.0,0.0
239,5,490,"IND",8723.0,8640.0
240,13,492,"IND",-2167.0,1049.0
241,13,493,"IND",459.0,-311.0
242,4,495,"IND",2582.0,11473.0
243,5,496,"IND",10208.0,8761.0
244,4,497,"IND",3335.0,11553.0
245,13,498,"IND",961.0,193.0
246,18,500,"IND",-1916.0,-3023.0
247,1,501,"IND",-9290.0,9265.0
248,13,503,"IND",-1162.0,-1591.0
249,13,507,"IND",1463.0,697.0
250,1,509,"IND",-11414.0,12481.0
251,9,510,"IND",6212.0,4769.0
252,12,512,"IND",-5660.0,-1087.0
253,13,514,"IND",1965.0,1201.0
254,13,516,"IND",-911.0,-2015.0
255,13,518,"IND",1714.0,273.0
256,8,521,"IND",1719.0,4437.0
257,13,528,"IND",-656.0,-1923.0
258,15,531,"IND",11468.0,-139.0
259,5,532,"IND",9093.0,12149.0
260,5,533,"IND",12221.0,11293.0
261,14,544,"IND",4846.0,-1419.0
262,14,546,"IND",6970.0,365.0
263,25,547,"IND",9595.0,-12347.0
264,13,548,"IND",-2277.0,1797.0
265,25,549,"IND",10349.0,-10915.0
266,12,551,"IND",-2528.0,869.0
267,18,552,"IND",98.0,-6843.0
268,5,555,"IND",8225.0,12301.0
269,14,556,"IND",5851.0,-411.0
270,13,557,"IND",-2026.0,1373.0
271,4,558,"IND",5600.0,8661.0
272,18,561,"IND",-290.0,-2579.0
273,7,562,"IND",-2665.0,4709.0
274,13,566,"IND",-541.0,-2155.0
275,13,567,"IND",2084.0,133.0
276,5,568,"IND",10212.0,7925.0
277,13,569,"IND",-2162.0,213.0
278,5,574,"IND",9961.0,8349.0
279,25,575,"IND",7587.0,-9363.0
280,14,576,"IND",5714.0,-1571.0
281,7,577,"IND",-6660.0,7069.0
282,13,579,"IND",463.0,-1147.0
283,9,580,"IND",3089.0,6141.0
284,16,590,"IND",-8783.0,-6067.0
285,12,591,"IND",-6158.0,-2427.0
286,13,593,"IND",965.0,-643.0
287,14,596,"IND",3591.0,1645.0
288,5,598,"IND",10736.0,9820.0
289,12,599,"IND",-6638.0,2108.0
290,13,602,"IND",485.0,244.0
291,13,603,"IND",-1889.0,-2468.0
292,13,604,"IND",1239.0,324.0
293,13,606,"IND",-1136.0,-2388.0
294,8,607,"IND",987.0,5748.0
295,9,608,"IND",3613.0,3036.0
296,8,609,"IND",1741.0,5828.0
297,23,611,"IND",-634.0,-11884.0
298,5,612,"IND",11490.0,11252.0
299,4,613,"IND",4115.0,8540.0
300,13,614,"IND",2243.0,1332.0
301,18,617,"IND",-132.0,-5028.0
302,8,618,"IND",1992.0,6756.0
303,10,620,"IND",9617.0,4044.0
304,13,621,"IND",-1272.0,-2195.0
305,13,622,"IND",1353.0,93.0
306,6,625,"IND",-11524.0,6877.0
307,5,627,"IND",11102.0,9165.0
308,5,628,"IND",9230.0,8309.0
309,13,629,"IND",1855.0,597.0
310,17,635,"IND",-6021.0,-2619.0
311,13,636,"IND",1604.0,1021.0
312,13,640,"IND",-268.0,-1187.0
313,25,643,"IND",12357.0,-8899.0
314,8,644,"IND",-519.0,2885.0
315,1,645,"IND",-7894.0,11525.0
316,13,646,"IND",234.0,-684.0
317,7,648,"IND",-7140.0,6604.0
318,13,649,"IND",-17.0,-1611.0
319,13,652,"IND",-2391.0,2028.0
320,1,655,"IND",-10246.0,10204.0
321,21,657,"IND",-7621.0,-7508.0
322,13,661,"IND",-497.0,-724.0
323,13,662,"IND",2128.0,1564.0
324,13,663,"IND",256.0,708.0
325,2,668,"IND",-7118.0,7996.0
326,25,671,"IND",10005.0,-10220.0
327,25,673,"IND",7631.0,-7932.0
328,12,674,"IND",-4242.0,1212.0
329,13,676,"IND",-1616.0,-1500.0
330,5,680,"IND",10507.0,10284.0
331,1,681,"IND",-11867.0,8924.0
332,21,683,"IND",-8739.0,-8285.0
333,25,684,"IND",8886.0,-10997.0
334,12,686,"IND",-3991.0,788.0
335,13,687,"IND",-1365.0,-572.0
336,13,693,"IND",-2255.0,1836.0
337,17,694,"IND",-4629.0,-4524.0
338,13,700,"IND",2494.0,2260.0
339,13,701,"IND",120.0,-452.0
340,2,702,"IND",-6753.0,12340.0
341,8,703,"IND",873.0,5980.0
342,13,709,"IND",-2004.0,-2236.0
343,13,710,"IND",622.0,52.0
344,13,711,"IND",-1250.0,-804.0
345,5,712,"IND",11375.0,11484.0
346,13,713,"IND",-1502.0,-1732.0
347,21,714,"IND",-8876.0,-9444.0
348,18,717,"IND",-748.0,-5300.0
349,13,719,"IND",1877.0,1988.0
350,2,720,"IND",-5999.0,8772.0
351,12,721,"IND",-3374.0,1060.0
352,14,723,"IND",3772.0,-765.0
353,13,727,"IND",1397.0,-2125.0
354,13,729,"IND",-1480.0,-341.0
355,12,730,"IND",-3854.0,1947.0
356,17,732,"IND",-5726.0,-5261.0
357,8,733,"IND",1899.0,3379.0
358,8,736,"IND",-977.0,5163.0
359,25,737,"IND",11648.0,-7549.0
360,12,738,"IND",-5224.0,243.0
361,13,739,"IND",2401.0,-1117.0
362,8,742,"IND",-475.0,5667.0
363,5,743,"IND",12150.0,7955.0
364,17,745,"IND",-4722.0,-2901.0
365,7,747,"IND",-7096.0,4387.0
366,13,748,"IND",27.0,1171.0
367,17,749,"IND",-7347.0,-6541.0
368,13,750,"IND",1763.0,2219.0
369,5,752,"IND",9388.0,9507.0
370,13,753,"IND",1512.0,1291.0
371,13,758,"IND",-863.0,-69.0
372,14,759,"IND",7265.0,-2277.0
373,8,762,"IND",-110.0,5011.0
374,12,764,"IND",-2986.0,-1853.0
375,13,765,"IND",-361.0,435.0
376,8,769,"IND",-2233.0,3227.0
377,13,770,"IND",393.0,515.0
378,22,772,"IND",-7484.0,-11349.0
379,6,773,"IND",-9858.0,5939.0
380,18,774,"IND",-1731.0,-6269.0
381,17,778,"IND",-4105.0,-3981.0
382,8,783,"IND",-1982.0,4155.0
383,1,786,"IND",-9356.0,11443.0
384,13,787,"IND",648.0,608.0
385,13,789,"IND",-1726.0,-2104.0
386,22,793,"IND",-4603.0,-10320.0
387,14,794,"IND",3023.0,-1680.0
388,17,795,"IND",-3849.0,-3888.0
389,5,797,"IND",8776.0,8400.0
390,13,798,"IND",899.0,1536.0
391,13,799,"IND",-1475.0,-1176.0
392,7,800,"IND",-3347.0,6615.0
393,13,804,"IND",-722.0,-1097.0
394,13,805,"IND",1402.0,2040.0
395,21,807,"IND",-10973.0,-10672.0
396,17,808,"IND",-2845.0,-2881.0
397,13,809,"IND",-220.0,759.0
398,6,810,"IND",-8096.0,2543.0
399,13,811,"IND",-471.0,-169.0
400,8,812,"IND",-1360.0,3592.0
401,5,813,"IND",11265.0,10880.0
402,15,815,"IND",8388.0,-2336.0
403,4,820,"IND",6014.0,9952.0
404,18,821,"IND",-858.0,-5904.0
405,5,822,"IND",11767.0,11384.0
406,5,826,"IND",8891.0,8168.0
407,14,827,"IND",6516.0,1808.0
408,13,828,"IND",-356.0,-400.0
409,4,830,"IND",7269.0,11888.0
410,25,832,"IND",9393.0,-11328.0
411,5,840,"IND",12018.0,12312.0
412,13,843,"IND",146.0,104.0
413,13,845,"IND",-2228.0,2392.0
414,8,847,"IND",-105.0,4176.0
415,5,848,"IND",7521.0,7816.0
416,13,852,"IND",-334.0,991.0
417,8,853,"IND",2291.0,3279.0
418,13,854,"IND",-585.0,63.0
419,13,855,"IND",2040.0,2351.0
420,11,858,"IND",-9832.0,1495.0
421,13,860,"IND",-2206.0,-1217.0
422,13,862,"IND",-83.0,567.0
423,18,863,"IND",-2457.0,-7145.0
424,18,865,"IND",670.0,-3001.0
425,13,867,"IND",-1704.0,-713.0
426,18,870,"IND",419.0,-3929.0
427,21,871,"IND",-11955.0,-10289.0
428,13,876,"IND",1173.0,-2497.0
429,12,877,"IND",-6202.0,-209.0
430,13,878,"IND",921.0,1575.0
431,8,879,"IND",-1453.0,5215.0
432,8,884,"IND",-2343.0,2623.0
433,25,885,"IND",10283.0,-8737.0
434,6,888,"IND",-7594.0,3047.0
435,13,891,"IND",32.0,335.0
436,13,892,"IND",-1841.0,-1873.0
437,4,894,"IND",5785.0,11767.0
438,13,895,"IND",-2092.0,-1449.0
439,13,896,"IND",534.0,839.0
440,14,898,"IND",3662.0,-1369.0
441,22,899,"IND",-3713.0,-7729.0
442,25,902,"IND",8410.0,-10945.0
443,12,904,"IND",-3964.0,1343.0
444,6,907,"IND",-10836.0,5487.0
445,1,910,"IND",-8211.0,7775.0
446,11,911,"IND",-11087.0,-441.0
447,13,914,"IND",1538.0,1847.0
448,14,918,"IND",3684.0,22.0
449,13,919,"IND",1309.0,-1338.0
450,5,920,"IND",8432.0,10446.0
451,13,921,"IND",1058.0,-2266.0
452,18,933,"IND",-814.0,-4474.0
453,12,934,"IND",-3189.0,-834.0
454,16,935,"IND",-11065.0,-4050.0
455,13,937,"IND",1560.0,-1762.0
456,1,940,"IND",-10312.0,11030.0
457,12,945,"IND",-2687.0,-330.0
458,13,949,"IND",-563.0,1454.0
459,13,951,"IND",2062.0,-1258.0
460,5,954,"IND",10190.0,11534.0
461,13,955,"IND",-2184.0,174.0
462,13,957,"IND",-61.0,1958.0
463,8,958,"IND",-2435.0,4246.0
464,13,959,"IND",1675.0,-1993.0
465,13,961,"IND",-700.0,295.0
466,3,962,"IND",1424.0,12079.0
467,8,963,"IND",-951.0,5719.0
468,12,966,"IND",-2823.0,-1489.0
469,13,967,"IND",-198.0,799.0
470,14,969,"IND",6926.0,-2417.0
471,3,970,"IND",-449.0,11223.0
472,1,972,"IND",-12321.0,9015.0
473,13,973,"IND",305.0,1302.0
474,16,974,"IND",-7572.0,-5561.0
475,12,975,"IND",-4946.0,1727.0
476,11,977,"IND",-11819.0,-482.0
477,9,978,"IND",5807.0,6806.0
478,5,980,"IND",7930.0,9942.0
479,3,984,"IND",556.0,12230.0
480,14,986,"IND",2701.0,406.0
481,13,987,"IND",327.0,-2306.0
482,5,989,"IND",12450.0,9478.0
483,13,991,"IND",76.0,-1882.0
484,13,993,"IND",-1797.0,910.0
485,21,995,"IND",-9171.0,-11802.0
486,10,998,"IND",7952.0,4982.0
487,21,1005,"IND",-9422.0,-11378.0
488,13,1008,"IND",-1294.0,1414.0
489,14,1009,"IND",6331.0,-1298.0
490,12,1010,"IND",-6546.0,486.0
491,7,1021,"IND",-3920.0,4126.0
492,18,1023,"IND",-792.0,-3083.0
493,13,1024,"IND",1833.0,-795.0
494,11,1025,"IND",-11043.0,2341.0
495,13,1026,"IND",1582.0,-371.0
496,9,1028,"IND",5692.0,3390.0
497,13,1029,"IND",-1682.0,678.0
498,3,1032,"IND",441.0,12462.0
499,10,1033,"IND",8067.0,4750.0
500,13,1034,"IND",1195.0,-1106.0
501,25,1035,"IND",8820.0,-8818.0
502,1,1038,"IND",-9057.0,7966.0
503,8,1039,"IND",-1431.0,5254.0
504,5,1043,"IND",11697.0,9398.0
505,8,1044,"IND",-678.0,6686.0
506,10,1045,"IND",11446.0,3470.0
507,25,1046,"IND",9071.0,-9242.0
508,8,1051,"IND",2199.0,4902.0
509,25,1052,"IND",9824.0,-7810.0
510,13,1053,"IND",1948.0,-1026.0
511,13,1054,"IND",-427.0,-2386.0
512,13,1056,"IND",-1859.0,1469.0
513,25,1057,"IND",10767.0,-11243.0
514,10,1067,"IND",7890.0,6893.0
515,15,1068,"IND",10516.0,-819.0
516,5,1070,"IND",8643.0,11973.0
517,13,1073,"IND",1269.0,-739.0
518,5,1075,"IND",8392.0,12397.0
519,23,1076,"IND",1018.0,-10315.0
520,8,1079,"IND",-855.0,7477.0
521,5,1080,"IND",11771.0,9765.0
522,18,1081,"IND",-1106.0,-7099.0
523,5,1083,"IND",11520.0,10189.0
524,10,1084,"IND",9648.0,2981.0
525,21,1085,"IND",-7727.0,-8379.0
526,7,1086,"IND",-5603.0,3405.0
527,13,1088,"IND",2022.0,693.0
528,9,1089,"IND",6132.0,4454.0
529,13,1090,"IND",-1242.0,1742.0
530,9,1091,"IND",5881.0,3526.0
531,25,1094,"IND",8507.0,-7834.0
532,23,1095,"IND",1634.0,-10042.0
533,21,1097,"IND",-10740.0,-7754.0
534,13,1098,"IND",1383.0,-970.0
535,13,1099,"IND",-991.0,-2330.0
536,13,1102,"IND",2137.0,462.0
537,8,1104,"IND",-238.0,2750.0
538,10,1105,"IND",11886.0,4534.0
539,12,1106,"IND",-5489.0,-1826.0
540,13,1112,"IND",-2361.0,966.0
541,18,1113,"IND",264.0,-6747.0
542,13,1117,"IND",2388.0,38.0
543,21,1120,"IND",-9987.0,-11322.0
544,13,1121,"IND",2159.0,1853.0
545,13,1122,"IND",-216.0,-859.0
546,1,1123,"IND",-8092.0,10925.0
547,13,1125,"IND",-467.0,-1787.0
548,5,1126,"IND",7661.0,12357.0
549,21,1129,"IND",-9714.0,-10355.0
550,18,1132,"IND",2410.0,-3571.0
551,25,1134,"IND",10035.0,-11283.0
552,13,1138,"IND",-1837.0,-2139.0
553,13,1139,"IND",789.0,149.0
554,12,1140,"IND",-7088.0,1933.0
555,18,1145,"IND",538.0,-4427.0
556,13,1148,"IND",-1335.0,-1635.0
557,5,1150,"IND",11291.0,10653.0
558,2,1151,"IND",-6586.0,12437.0
559,5,1153,"IND",11040.0,11077.0
560,13,1157,"IND",150.0,-1515.0
561,2,1158,"IND",-7225.0,12125.0
562,12,1160,"IND",-5101.0,-1091.0
563,12,1161,"IND",-7476.0,1197.0
564,5,1163,"IND",10652.0,8989.0
565,13,1164,"IND",-1722.0,-2371.0
566,23,1170,"IND",401.0,-10587.0
567,13,1171,"IND",-1973.0,1701.0
568,12,1177,"IND",-3846.0,845.0
569,12,1178,"IND",-6220.0,-1867.0
570,9,1179,"IND",5903.0,4917.0
571,9,1180,"IND",3529.0,7205.0
572,18,1186,"IND",1656.0,-3651.0
573,13,1187,"IND",-718.0,-1363.0
574,13,1188,"IND",1405.0,421.0
575,13,1189,"IND",-969.0,-2291.0
576,14,1190,"IND",6176.0,884.0
577,13,1191,"IND",-1198.0,-476.0
578,8,1194,"IND",925.0,6308.0
579,14,1196,"IND",3551.0,-1404.0
580,10,1197,"IND",11678.0,6388.0
581,13,1198,"IND",-696.0,28.0
582,12,1200,"IND",-3573.0,1812.0
583,8,1204,"IND",-947.0,4100.0
584,16,1206,"IND",-7819.0,-3108.0
585,13,1207,"IND",-194.0,532.0
586,13,1209,"IND",1930.0,2316.0
587,17,1210,"IND",-5445.0,-5396.0
588,13,1213,"IND",-2317.0,-1252.0
589,18,1214,"IND",308.0,-3964.0
590,18,1215,"IND",2432.0,-7180.0
591,17,1216,"IND",-4943.0,-4892.0
592,13,1219,"IND",-833.0,-1132.0
593,12,1220,"IND",-3207.0,1156.0
594,12,1222,"IND",-6084.0,-2060.0
595,1,1224,"IND",-8458.0,11580.0
596,13,1225,"IND",-330.0,-628.0
597,25,1226,"IND",12295.0,-8340.0
598,5,1227,"IND",9419.0,9796.0
599,9,1229,"IND",7044.0,7084.0
600,13,1230,"IND",172.0,-124.0
601,5,1235,"IND",7797.0,12164.0
602,5,1236,"IND",9921.0,10300.0
603,12,1239,"IND",-7454.0,-2412.0
604,13,1241,"IND",674.0,380.0
605,13,1242,"IND",-1700.0,-2332.0
606,11,1246,"IND",-9577.0,804.0
607,14,1247,"IND",3049.0,-1908.0
608,5,1249,"IND",10194.0,11267.0
609,13,1250,"IND",-2181.0,-1445.0
610,13,1251,"IND",-57.0,340.0
611,23,1255,"IND",-2432.0,-11021.0
612,13,1260,"IND",696.0,1771.0
613,5,1263,"IND",8322.0,9059.0
614,14,1264,"IND",5445.0,843.0
615,11,1266,"IND",-11929.0,-517.0
616,13,1270,"IND",1198.0,2275.0
617,13,1271,"IND",-1176.0,-437.0
618,11,1272,"IND",-9053.0,-2301.0
619,5,1274,"IND",8573.0,9987.0
620,25,1275,"IND",11700.0,-12221.0
621,8,1276,"IND",-674.0,5067.0
622,9,1277,"IND",6449.0,3203.0
623,4,1281,"IND",4075.0,10491.0
624,13,1282,"IND",-1815.0,-748.0
625,13,1284,"IND",811.0,1540.0
626,13,1285,"IND",-2066.0,-1676.0
627,13,1286,"IND",560.0,612.0
628,9,1287,"IND",3687.0,4756.0
629,14,1288,"IND",6313.0,2044.0
630,3,1289,"IND",-1564.0,8828.0
631,18,1290,"IND",1062.0,-3884.0
632,25,1292,"IND",9189.0,-9740.0
633,13,1297,"IND",1815.0,-2452.0
634,13,1298,"IND",-1062.0,-668.0
635,18,1299,"IND",1564.0,-3380.0
636,8,1303,"IND",-308.0,5764.0
637,5,1304,"IND",12317.0,8052.0
638,14,1305,"IND",4441.0,-164.0
639,6,1307,"IND",-7934.0,3476.0
640,18,1309,"IND",2071.0,-7360.0
641,3,1317,"IND",-304.0,9928.0
642,13,1320,"IND",1820.0,1712.0
643,13,1322,"IND",-555.0,-1000.0
644,13,1324,"IND",-2427.0,-1856.0
645,9,1325,"IND",5198.0,5432.0
646,6,1329,"IND",-7678.0,7216.0
647,17,1330,"IND",-5053.0,-5496.0
648,13,1331,"IND",-1925.0,-1352.0
649,22,1332,"IND",-4299.0,-9064.0
650,3,1335,"IND",-2176.0,7720.0
651,13,1337,"IND",450.0,1360.0
652,13,1339,"IND",-1423.0,-848.0
653,21,1340,"IND",-8797.0,-8560.0
654,13,1342,"IND",-1674.0,-1776.0
655,14,1344,"IND",5952.0,1864.0
656,12,1347,"IND",-4938.0,-728.0
657,4,1348,"IND",2687.0,7912.0
658,9,1353,"IND",4811.0,4696.0
659,13,1354,"IND",2436.0,1984.0
660,13,1355,"IND",564.0,-224.0
661,5,1356,"IND",8190.0,8416.0
662,14,1361,"IND",5313.0,200.0
663,3,1362,"IND",-2061.0,12488.0
664,18,1365,"IND",1066.0,-4720.0
665,18,1368,"IND",-1308.0,-6080.0
666,13,1369,"IND",815.0,704.0
667,23,1371,"IND",-1559.0,-12008.0
668,22,1372,"IND",-3431.0,-7864.0
669,13,1373,"IND",-806.0,-576.0
670,13,1375,"IND",1317.0,1208.0
671,5,1376,"IND",8943.0,8496.0
