id,zone,type,hhID,bedrooms,quality,monthlyCost,yearBuilt,coordX,coordY
49,658,SFD,49,1,1,500,1995,792078.59,5812970.46
50,2944,SFD,50,1,1,500,1995,788496.7,5814791.04
51,2694,SFD,51,1,1,500,1995,811001.28,5845554.99
52,2941,SFD,52,1,1,500,1995,781908.27,5846551.29
53,59,SFD,53,1,1,500,1995,783125.56,5845586.32
54,3257,SFD,54,1,1,500,1995,760805.75,5820767.86
55,661,SFD,55,1,1,500,1995,766498.37,5822767.13
56,911,SFD,56,1,1,500,1995,820142.17,5828595.22
57,3214,SFD,57,1,1,500,1995,763283.27,5815465.8
58,3060,SFD,58,1,1,500,1995,801031.2,5788756.78
59,1262,SFD,59,1,1,500,1995,789255.88,5844988.57
60,4,SFD,60,1,1,500,1995,813878.95,5812787.91
61,1898,SFD,61,1,1,500,1995,819245.37,5814332.21
62,2820,SFD,62,1,1,500,1995,820413.94,5823500.3
63,2553,SFD,63,1,1,500,1995,813210.47,5801920.24
64,1102,SFD,64,1,1,500,1995,791745.49,5839841.93
65,2095,SFD,65,1,1,500,1995,796507.94,5842016.98
66,1795,SFD,66,1,1,500,1995,802054.29,5791675.65
67,1799,SFD,67,1,1,500,1995,786213.05,5856533.44
68,1720,SFD,68,1,1,500,1995,824308.09,5825106.41
69,3276,SFD,69,1,1,500,1995,771847.21,5807425.38
70,1000,SFD,70,1,1,500,1995,773572.97,5798915.13
71,2391,SFD,71,1,1,500,1995,774462.34,5815068.85
72,2,SFD,72,1,1,500,1995,774960.64,5803083.7
73,1454,SFD,73,1,1,500,1995,784540.56,5840926.83
74,2430,SFD,74,1,1,500,1995,791688.88,5813050.25
75,2074,SFD,75,1,1,500,1995,788117.74,5812991.68
76,734,SFD,76,1,1,500,1995,777274.85,5830724.83
77,1987,SFD,77,1,1,500,1995,762082.68,5830055.81
78,1961,SFD,78,1,1,500,1995,791215.98,5812308.86
79,3126,SFD,79,1,1,500,1995,778771.64,5820246.23
80,2094,SFD,80,1,1,500,1995,829581.44,5828867.25
81,2201,SFD,81,1,1,500,1995,774941.83,5829389.41
82,2095,SFD,82,1,1,500,1995,768477.62,5820973.32
83,1904,SFD,83,1,1,500,1995,824057.91,5828731.73
84,2143,SFD,84,1,1,500,1995,786243.68,5839476.03
85,3308,SFD,85,1,1,500,1995,753695.26,5857910.56
86,2594,SFD,86,1,1,500,1995,784165.57,5837309.67
87,2110,SFD,87,1,1,500,1995,776543.04,5792790.97
88,2245,SFD,88,1,1,500,1995,778747.28,5831803.11
89,2399,SFD,89,1,1,500,1995,780936.77,5852373.23
90,1480,SFD,90,1,1,500,1995,769625.91,5813361.29
91,2248,SFD,91,1,1,500,1995,783343.1,5849840.54
92,2197,SFD,92,1,1,500,1995,771581.62,5821210.63
93,424,SFD,93,1,1,500,1995,787656.81,5814441.89
94,796,SFD,94,1,1,500,1995,775965.93,5813414.14
95,760,SFD,95,1,1,500,1995,794603.12,5795888.24
96,3324,SFD,96,1,1,500,1995,751195.06,5830360.82
97,2230,SFD,97,1,1,500,1995,807501.93,5844421.71
98,2977,SFD,98,1,1,500,1995,771733.9,5800556.35
99,2977,SFD,99,1,1,500,1995,774967.97,5812522.19
100,829,SFD,100,1,1,500,1995,773754.9,5839435.43
101,871,SFD,101,1,1,500,1995,824119.14,5831470.29
102,1141,SFD,102,1,1,500,1995,776242.06,5805613.91
103,3033,SFD,103,1,1,500,1995,820132.83,5841857.54
104,30,SFD,104,1,1,500,1995,787017.48,5811393.57
105,3484,SFD,105,1,1,500,1995,771578.83,5805635.05
106,1412,SFD,106,1,1,500,1995,820591.43,5815532.18
107,210,SFD,107,1,1,500,1995,819222.99,5823528.81
108,2747,SFD,108,1,1,500,1995,777763.88,5810343.23
109,776,SFD,109,1,1,500,1995,818127.85,5824255.65
110,1023,SFD,110,1,1,500,1995,742689.56,5820669.99
111,2847,SFD,111,1,1,500,1995,791114.62,5814172.3
112,2605,SFD,112,1,1,500,1995,783048.94,5849219.64
113,1598,SFD,113,1,1,500,1995,765653.27,5798990.24
114,1452,SFD,114,1,1,500,1995,801430.85,5803099.56
115,2532,SFD,115,1,1,500,1995,817305.34,5826223.18
116,671,SFD,116,1,1,500,1995,789952.99,5802397.62
117,807,SFD,117,1,1,500,1995,793210.45,5813982.01
118,3296,SFD,118,1,1,500,1995,809934.94,5810983.0
119,1607,SFD,119,1,1,500,1995,811165.57,5834568.7
120,2180,SFD,120,1,1,500,1995,820630.5,5843119.2
121,2247,SFD,121,1,1,500,1995,819741.58,5823580.89
122,2729,SFD,122,1,1,500,1995,793985.74,5799785.46
123,2459,SFD,123,1,1,500,1995,782492.2,5846852.43
124,2824,SFD,124,1,1,500,1995,819369.69,5828612.35
125,1153,SFD,125,1,1,500,1995,820841.52,5823680.56
126,833,SFD,126,1,1,500,1995,777447.08,5800606.1
127,323,SFD,127,1,1,500,1995,784178.67,5840648.05
128,3424,SFD,128,1,1,500,1995,788852.44,5843510.49
129,3434,SFD,129,1,1,500,1995,819410.84,5828719.57
130,903,SFD,130,1,1,500,1995,812997.41,5795032.43
131,1353,SFD,131,1,1,500,1995,814603.87,5807751.25
132,1673,SFD,132,1,1,500,1995,787258.03,5853703.88
133,739,SFD,133,1,1,500,1995,775664.36,5831731.82
134,433,SFD,134,1,1,500,1995,776947.87,5830747.4
135,1673,SFD,135,1,1,500,1995,802708.25,5801457.43
136,3169,SFD,136,1,1,500,1995,786021.23,5850041.35
137,26,SFD,137,1,1,500,1995,786202.18,5778073.52
138,1943,SFD,138,1,1,500,1995,777527.2,5830582.39
139,2128,SFD,139,1,1,500,1995,808515.36,5844012.79
140,934,SFD,140,1,1,500,1995,777523.78,5811172.43
141,874,SFD,141,1,1,500,1995,725871.91,5828297.51
142,3028,SFD,142,1,1,500,1995,801526.71,5854029.3
143,222,SFD,143,1,1,500,1995,782868.43,5850335.77
144,924,SFD,144,1,1,500,1995,792517.76,5840697.53
145,2405,SFD,145,1,1,500,1995,773835.51,5832081.03
146,1304,SFD,146,1,1,500,1995,769517.22,5862541.76
147,1779,SFD,147,1,1,500,1995,786790.57,5853886.85
148,2094,SFD,148,1,1,500,1995,771813.22,5815683.67
149,3448,SFD,149,1,1,500,1995,822376.03,5831986.1
150,1242,SFD,150,1,1,500,1995,818812.24,5830137.62
151,131,SFD,151,1,1,500,1995,831741.33,5823127.32
152,1536,SFD,152,1,1,500,1995,815314.06,5806271.0
153,2022,SFD,153,1,1,500,1995,766563.07,5828874.39
154,256,SFD,154,1,1,500,1995,799498.61,5807983.72
155,1482,SFD,155,1,1,500,1995,803810.36,5794507.69
156,1800,SFD,156,1,1,500,1995,752374.69,5826510.3
157,1601,SFD,157,1,1,500,1995,821791.97,5828427.56
158,2652,SFD,158,1,1,500,1995,844217.69,5814679.4
159,343,SFD,159,1,1,500,1995,850717.05,5812629.96
160,942,SFD,160,1,1,500,1995,776064.22,5813750.08
161,3285,SFD,161,1,1,500,1995,801865.38,5790818.46
162,3497,SFD,162,1,1,500,1995,790420.93,5814207.66
163,1741,SFD,163,1,1,500,1995,791747.79,5843339.24
164,2611,SFD,164,1,1,500,1995,807822.67,5814610.67
165,1066,SFD,165,1,1,500,1995,814484.12,5809938.32
166,2071,SFD,166,1,1,500,1995,771330.42,5806474.29
167,3031,SFD,167,1,1,500,1995,774664.84,5812757.41
168,1030,SFD,168,1,1,500,1995,834438.07,5858364.42
169,1030,SFD,169,1,1,500,1995,823284.36,5828120.88
170,1292,SFD,170,1,1,500,1995,801110.88,5809206.7
171,325,SFD,171,1,1,500,1995,789938.2,5811662.67
172,2935,SFD,172,1,1,500,1995,784258.95,5837577.5
173,1742,SFD,173,1,1,500,1995,747557.41,5808781.4
174,2809,SFD,174,1,1,500,1995,871002.1,5802492.17
175,1507,SFD,175,1,1,500,1995,781091.59,5852441.33
176,2382,SFD,176,1,1,500,1995,766043.78,5816311.04
177,713,SFD,177,1,1,500,1995,817184.79,5826027.5
178,997,SFD,178,1,1,500,1995,784402.16,5839468.76
179,430,SFD,179,1,1,500,1995,777606.73,5810936.17
180,3343,SFD,180,1,1,500,1995,796196.51,5844282.25
181,47,SFD,181,1,1,500,1995,792098.98,5843876.31
182,590,SFD,182,1,1,500,1995,786314.64,5853633.98
183,211,SFD,183,1,1,500,1995,822357.23,5818256.49
184,2000,SFD,184,1,1,500,1995,778423.08,5809057.77
185,275,SFD,185,1,1,500,1995,780254.64,5832258.87
186,1786,SFD,186,1,1,500,1995,769555.97,5825798.29
187,1037,SFD,187,1,1,500,1995,809370.4,5835330.09
188,2746,SFD,188,1,1,500,1995,758586.2,5877497.14
189,2993,SFD,189,1,1,500,1995,789926.73,5814262.41
190,832,SFD,190,1,1,500,1995,768818.72,5807768.29
191,3399,SFD,191,1,1,500,1995,780733.56,5810686.97
192,3294,SFD,192,1,1,500,1995,780270.04,5831388.81
193,867,SFD,193,1,1,500,1995,809835.17,5799388.71
194,3479,SFD,194,1,1,500,1995,788555.26,5848602.01
195,267,SFD,195,1,1,500,1995,758969.59,5826792.85
196,1380,SFD,196,1,1,500,1995,807251.39,5844091.79
197,2190,SFD,197,1,1,500,1995,806841.7,5842862.74
198,3444,SFD,198,1,1,500,1995,791119.64,5812376.19
199,3294,SFD,199,1,1,500,1995,813153.86,5794189.95
200,1875,SFD,200,1,1,500,1995,777276.5,5840472.41
201,1710,SFD,201,1,1,500,1995,791527.27,5855853.93
202,169,SFD,202,1,1,500,1995,738887.28,5812510.58
203,3379,SFD,203,1,1,500,1995,739256.02,5808908.86
204,2189,SFD,204,1,1,500,1995,766193.45,5809050.14
205,2770,SFD,205,1,1,500,1995,773933.7,5830198.9
206,378,SFD,206,1,1,500,1995,868441.43,5746212.27
207,1623,SFD,207,1,1,500,1995,810739.88,5836638.55
208,1992,SFD,208,1,1,500,1995,795845.01,5840379.87
209,655,SFD,209,1,1,500,1995,757141.35,5842137.19
210,1281,SFD,210,1,1,500,1995,771229.83,5815811.26
211,151,SFD,211,1,1,500,1995,801219.64,5802233.3
212,694,SFD,212,1,1,500,1995,791586.68,5844961.48
213,1989,SFD,213,1,1,500,1995,824489.2,5866430.8
214,949,SFD,214,1,1,500,1995,788440.51,5848667.33
215,2395,SFD,215,1,1,500,1995,767869.89,5843511.99
216,806,SFD,216,1,1,500,1995,816732.37,5801725.03
217,2360,SFD,217,1,1,500,1995,813878.72,5853839.37
218,2232,SFD,218,1,1,500,1995,801414.45,5809735.51
219,3184,SFD,219,1,1,500,1995,786303.65,5854019.07
220,324,SFD,220,1,1,500,1995,760313.23,5812759.4
221,2176,SFD,221,1,1,500,1995,818568.53,5827524.78
222,682,SFD,222,1,1,500,1995,815204.45,5810098.79
223,1512,SFD,223,1,1,500,1995,791747.01,5840108.09
224,344,SFD,224,1,1,500,1995,773298.07,5807498.63
225,1174,SFD,225,1,1,500,1995,810215.96,5846065.5
226,3054,SFD,226,1,1,500,1995,773951.2,5812087.25
227,1917,SFD,227,1,1,500,1995,814853.53,5806763.96
228,3494,SFD,228,1,1,500,1995,796109.69,5843556.18
229,1175,SFD,229,1,1,500,1995,777816.06,5810078.76
230,2988,SFD,230,1,1,500,1995,815137.2,5807165.77
231,3406,SFD,231,1,1,500,1995,771577.44,5795027.63
232,3418,SFD,232,1,1,500,1995,770232.98,5773825.57
233,1119,SFD,233,1,1,500,1995,776484.87,5813747.54
234,3348,SFD,234,1,1,500,1995,773675.27,5832089.74
235,1267,SFD,235,1,1,500,1995,788799.94,5844241.89
236,2160,SFD,236,1,1,500,1995,800394.4,5807973.15
237,588,SFD,237,1,1,500,1995,824087.95,5823690.71
238,2011,SFD,238,1,1,500,1995,823925.82,5864338.24
239,554,SFD,239,1,1,500,1995,805871.87,5844816.22
240,2291,SFD,240,1,1,500,1995,789148.73,5847765.4
241,3387,SFD,241,1,1,500,1995,789599.59,5870510.68
242,3487,SFD,242,1,1,500,1995,820293.03,5825039.04
243,2932,SFD,243,1,1,500,1995,739619.47,5815548.42
244,3231,SFD,244,1,1,500,1995,786559.16,5873394.55
245,1589,SFD,245,1,1,500,1995,789362.78,5803862.19
246,1422,SFD,246,1,1,500,1995,771953.58,5800435.79
247,2642,SFD,247,1,1,500,1995,771574.63,5813506.33
248,2892,SFD,248,1,1,500,1995,814943.47,5812209.6
249,231,SFD,249,1,1,500,1995,818343.71,5827973.72
250,676,SFD,250,1,1,500,1995,778849.51,5806488.36
251,1694,SFD,251,1,1,500,1995,780699.86,5768012.05
252,1746,SFD,252,1,1,500,1995,808614.36,5837330.77
253,2382,SFD,253,1,1,500,1995,818726.93,5830309.94
254,1426,SFD,254,1,1,500,1995,793335.71,5843115.06
255,1254,SFD,255,1,1,500,1995,786047.56,5815292.69
256,96,SFD,256,1,1,500,1995,826933.18,5823893.0
257,3460,SFD,257,1,1,500,1995,822185.49,5830229.66
258,2460,SFD,258,1,1,500,1995,813116.58,5792399.61
259,1316,SFD,259,1,1,500,1995,803297.66,5797230.44
260,132,SFD,260,1,1,500,1995,822981.25,5830846.05
261,1859,SFD,261,1,1,500,1995,786371.83,5852403.96
262,10,SFD,262,1,1,500,1995,816113.97,5797227.93
263,3261,SFD,263,1,1,500,1995,820974.22,5870614.59
264,3317,SFD,264,1,1,500,1995,782100.33,5811605.98
265,1565,SFD,265,1,1,500,1995,813448.05,5839129.27
266,348,SFD,266,1,1,500,1995,791110.86,5813301.46
267,3066,SFD,267,1,1,500,1995,775399.95,5813505.05
268,1108,SFD,268,1,1,500,1995,814830.18,5830667.48
269,2600,SFD,269,1,1,500,1995,780552.25,5836317.34
270,2207,SFD,270,1,1,500,1995,795854.09,5843894.64
271,2295,SFD,271,1,1,500,1995,816405.19,5830146.88
272,1341,SFD,272,1,1,500,1995,780682.04,5811486.23
273,789,SFD,273,1,1,500,1995,798951.45,5796136.57
274,2532,SFD,274,1,1,500,1995,824262.08,5830161.72
275,1011,SFD,275,1,1,500,1995,813524.93,5856127.14
276,2160,SFD,276,1,1,500,1995,813064.99,5793563.35
277,3187,SFD,277,1,1,500,1995,775096.99,5818582.5
278,307,SFD,278,1,1,500,1995,823111.82,5821614.96
279,2644,SFD,279,1,1,500,1995,791556.81,5840507.08
280,3343,SFD,280,1,1,500,1995,824348.72,5814410.86
281,2568,SFD,281,1,1,500,1995,799913.45,5809417.96
282,2400,SFD,282,1,1,500,1995,817830.37,5827753.84
283,2453,SFD,283,1,1,500,1995,818731.5,5823811.89
284,2638,SFD,284,1,1,500,1995,793225.01,5809430.38
285,911,SFD,285,1,1,500,1995,780564.98,5811224.22
286,3367,SFD,286,1,1,500,1995,814266.57,5832378.59
287,2320,SFD,287,1,1,500,1995,761818.07,5796184.57
288,1289,SFD,288,1,1,500,1995,799448.35,5810155.14
289,1726,SFD,289,1,1,500,1995,806135.02,5844049.77
290,91,SFD,290,1,1,500,1995,783669.85,5855259.98
291,2941,SFD,291,1,1,500,1995,775396.19,5818036.71
292,19,SFD,292,1,1,500,1995,777229.3,5814648.39
293,620,SFD,293,1,1,500,1995,778989.14,5831332.66
294,3383,SFD,294,1,1,500,1995,823567.42,5801693.2
295,3008,SFD,295,1,1,500,1995,776169.55,5832450.02
296,1538,SFD,296,1,1,500,1995,764668.15,5809707.11
297,2964,SFD,297,1,1,500,1995,846797.27,5830307.7
298,76,SFD,298,1,1,500,1995,811647.33,5847385.74
299,242,SFD,299,1,1,500,1995,735683.44,5820408.32
300,2494,SFD,300,1,1,500,1995,814982.5,5809927.05
301,1048,SFD,301,1,1,500,1995,802643.33,5801645.67
302,190,SFD,302,1,1,500,1995,783274.93,5840619.45
303,1635,SFD,303,1,1,500,1995,783385.76,5848541.92
304,2167,SFD,304,1,1,500,1995,772355.83,5858099.1
305,1961,SFD,305,1,1,500,1995,756778.13,5821441.54
306,2570,SFD,306,1,1,500,1995,793457.59,5811124.27
307,2914,SFD,307,1,1,500,1995,774617.17,5803474.73
308,1134,SFD,308,1,1,500,1995,777530.08,5849166.7
309,2867,SFD,309,1,1,500,1995,823870.49,5816971.56
310,1353,SFD,310,1,1,500,1995,780785.43,5842572.2
311,66,SFD,311,1,1,500,1995,770121.83,5833500.07
312,2439,SFD,312,1,1,500,1995,809394.36,5800284.93
313,485,SFD,313,1,1,500,1995,818810.03,5824647.66
314,175,SFD,314,1,1,500,1995,775200.89,5813642.15
315,1744,SFD,315,1,1,500,1995,802525.61,5802033.53
316,695,SFD,316,1,1,500,1995,786473.63,5801532.71
317,956,SFD,317,1,1,500,1995,799745.37,5846229.02
318,2614,SFD,318,1,1,500,1995,787651.11,5804028.55
319,2106,SFD,319,1,1,500,1995,782906.7,5845471.29
320,2801,SFD,320,1,1,500,1995,805282.55,5857112.65
321,3388,SFD,321,1,1,500,1995,778597.2,5813005.51
322,3006,SFD,322,1,1,500,1995,814493.24,5804366.55
323,1995,SFD,323,1,1,500,1995,810830.73,5834022.06
324,1010,SFD,324,1,1,500,1995,816874.97,5804525.07
325,1689,SFD,325,1,1,500,1995,871131.59,5753542.59
326,1519,SFD,326,1,1,500,1995,805900.07,5846198.08
327,130,SFD,327,1,1,500,1995,806189.49,5837508.91
328,782,SFD,328,1,1,500,1995,819529.07,5822425.71
329,3487,SFD,329,1,1,500,1995,775184.62,5815743.8
330,803,SFD,330,1,1,500,1995,789095.61,5813706.91
331,2249,SFD,331,1,1,500,1995,818013.47,5802114.31
332,2094,SFD,332,1,1,500,1995,767266.08,5810667.25
333,1242,SFD,333,1,1,500,1995,789678.26,5844672.72
334,1638,SFD,334,1,1,500,1995,812679.7,5809126.64
335,1537,SFD,335,1,1,500,1995,783910.3,5805769.54
336,197,SFD,336,1,1,500,1995,789690.3,5844559.16
337,858,SFD,337,1,1,500,1995,777646.3,5812834.21
338,2454,SFD,338,1,1,500,1995,814836.31,5807633.43
339,2772,SFD,339,1,1,500,1995,791161.0,5802032.28
340,3387,SFD,340,1,1,500,1995,773115.08,5820883.7
341,610,SFD,341,1,1,500,1995,799024.81,5803428.99
342,3295,SFD,342,1,1,500,1995,823651.7,5821813.89
343,508,SFD,343,1,1,500,1995,793096.34,5840769.75
344,2057,SFD,344,1,1,500,1995,812320.06,5846488.86
345,12,SFD,345,1,1,500,1995,801763.66,5853443.18
346,1989,SFD,346,1,1,500,1995,771755.82,5815533.03
347,843,SFD,347,1,1,500,1995,779085.5,5821868.92
348,1314,SFD,348,1,1,500,1995,789007.01,5845222.54
349,1960,SFD,349,1,1,500,1995,798527.83,5798564.01
350,2019,SFD,350,1,1,500,1995,818159.96,5828487.41
351,1225,SFD,351,1,1,500,1995,804610.72,5792662.09
352,558,SFD,352,1,1,500,1995,790124.46,5802487.84
353,1242,SFD,353,1,1,500,1995,814982.15,5807729.34
354,957,SFD,354,1,1,500,1995,796870.95,5850339.53
355,861,SFD,355,1,1,500,1995,772118.79,5813658.44
356,2330,SFD,356,1,1,500,1995,820558.33,5842318.01
357,2707,SFD,357,1,1,500,1995,791763.71,5840443.06
358,713,SFD,358,1,1,500,1995,779672.22,5811907.01
359,2508,SFD,359,1,1,500,1995,774755.89,5798204.47
360,3233,SFD,360,1,1,500,1995,807566.38,5843822.18
361,924,SFD,361,1,1,500,1995,784288.32,5840113.92
362,78,SFD,362,1,1,500,1995,785907.78,5850913.38
363,3181,SFD,363,1,1,500,1995,741458.89,5812513.27
364,3303,SFD,364,1,1,500,1995,753877.42,5804900.07
365,2357,SFD,365,1,1,500,1995,807804.81,5845432.51
366,165,SFD,366,1,1,500,1995,808300.88,5815161.84
367,766,SFD,367,1,1,500,1995,766661.35,5827616.58
368,2727,SFD,368,1,1,500,1995,787154.09,5801762.05
369,97,SFD,369,1,1,500,1995,741512.82,5807716.93
370,1381,SFD,370,1,1,500,1995,821634.63,5828597.03
371,2396,SFD,371,1,1,500,1995,815893.43,5808510.79
372,2742,SFD,372,1,1,500,1995,776229.22,5814404.95
373,2219,SFD,373,1,1,500,1995,813879.09,5824979.21
374,2082,SFD,374,1,1,500,1995,788468.19,5844811.22
375,1353,SFD,375,1,1,500,1995,827269.61,5833505.54
376,3367,SFD,376,1,1,500,1995,777970.64,5830369.87
377,1530,SFD,377,1,1,500,1995,802423.61,5854821.32
378,395,SFD,378,1,1,500,1995,783166.6,5840701.82
379,166,SFD,379,1,1,500,1995,761496.63,5796275.13
380,589,SFD,380,1,1,500,1995,789332.19,5858887.47
381,303,SFD,381,1,1,500,1995,822551.1,5831639.54
382,2493,SFD,382,1,1,500,1995,807302.35,5808634.04
383,1453,SFD,383,1,1,500,1995,813633.83,5832772.87
384,446,SFD,384,1,1,500,1995,793272.01,5812378.16
385,2303,SFD,385,1,1,500,1995,776375.91,5815281.34
386,388,SFD,386,1,1,500,1995,794478.91,5802799.76
387,493,SFD,387,1,1,500,1995,809113.06,5846598.99
388,3146,SFD,388,1,1,500,1995,784455.86,5839137.63
389,3016,SFD,389,1,1,500,1995,787103.8,5853873.41
390,2922,SFD,390,1,1,500,1995,814692.68,5809721.07
391,2933,SFD,391,1,1,500,1995,781291.23,5780796.84
392,1951,SFD,392,1,1,500,1995,823522.26,5829411.17
393,3349,SFD,393,1,1,500,1995,781912.38,5809966.72
394,530,SFD,394,1,1,500,1995,823639.38,5829656.79
395,3056,SFD,395,1,1,500,1995,774049.02,5817977.15
396,1877,SFD,396,1,1,500,1995,815870.15,5800709.38
397,718,SFD,397,1,1,500,1995,780063.04,5805890.61
398,2047,SFD,398,1,1,500,1995,800150.41,5845881.03
399,93,SFD,399,1,1,500,1995,799619.92,5848777.56
400,861,SFD,400,1,1,500,1995,763998.34,5838538.18
401,2194,SFD,401,1,1,500,1995,800632.25,5808035.89
402,1578,SFD,402,1,1,500,1995,787817.76,5842282.46
403,2848,SFD,403,1,1,500,1995,788783.31,5844909.61
404,2644,SFD,404,1,1,500,1995,767450.82,5809715.12
405,2979,SFD,405,1,1,500,1995,818721.52,5828348.24
406,1834,SFD,406,1,1,500,1995,781348.01,5810589.88
407,1969,SFD,407,1,1,500,1995,777819.08,5814589.34
408,2442,SFD,408,1,1,500,1995,774409.5,5812833.23
409,1511,SFD,409,1,1,500,1995,822655.72,5814991.93
410,3043,SFD,410,1,1,500,1995,799281.99,5807861.47
411,1721,SFD,411,1,1,500,1995,875662.31,5812545.87
412,1432,SFD,412,1,1,500,1995,808218.92,5808225.66
413,3338,SFD,413,1,1,500,1995,820257.18,5841699.06
414,2689,SFD,414,1,1,500,1995,799004.34,5807804.49
415,1209,SFD,415,1,1,500,1995,844690.98,5813777.96
416,95,SFD,416,1,1,500,1995,791640.85,5812961.86
417,109,SFD,417,1,1,500,1995,799706.11,5807477.33
418,368,SFD,418,1,1,500,1995,773708.72,5815251.79
419,2114,SFD,419,1,1,500,1995,786079.13,5815334.65
420,2351,SFD,420,1,1,500,1995,813193.66,5811282.72
421,2250,SFD,421,1,1,500,1995,749802.92,5856746.79
422,349,SFD,422,1,1,500,1995,775187.6,5828761.98
423,1194,SFD,423,1,1,500,1995,791902.32,5812808.24
424,96,SFD,424,1,1,500,1995,796816.36,5851526.09
425,975,SFD,425,1,1,500,1995,803208.46,5794727.67
426,276,SFD,426,1,1,500,1995,812516.41,5803633.13
427,448,SFD,427,1,1,500,1995,787451.45,5812843.35
428,3489,SFD,428,1,1,500,1995,784361.75,5838539.21
429,135,SFD,429,1,1,500,1995,792518.98,5793471.89
430,3254,SFD,430,1,1,500,1995,819940.74,5836064.16
431,3155,SFD,431,1,1,500,1995,795069.36,5853865.06
432,1470,SFD,432,1,1,500,1995,810579.8,5843325.9
433,212,SFD,433,1,1,500,1995,763203.64,5777975.38
434,2909,SFD,434,1,1,500,1995,772432.59,5821097.24
435,787,SFD,435,1,1,500,1995,775592.74,5829843.34
436,1060,SFD,436,1,1,500,1995,774925.64,5829388.19
437,1380,SFD,437,1,1,500,1995,777026.47,5813885.5
438,2542,SFD,438,1,1,500,1995,787884.45,5812801.57
439,1405,SFD,439,1,1,500,1995,783477.73,5841116.99
440,2101,SFD,440,1,1,500,1995,824946.86,5830794.66
441,1555,SFD,441,1,1,500,1995,772773.46,5831231.46
442,1439,SFD,442,1,1,500,1995,770219.74,5795319.55
443,1892,SFD,443,1,1,500,1995,805562.76,5845389.03
444,986,SFD,444,1,1,500,1995,802602.5,5797410.49
445,395,SFD,445,1,1,500,1995,799458.95,5812000.67
446,999,SFD,446,1,1,500,1995,823513.45,5822312.85
447,1153,SFD,447,1,1,500,1995,800638.35,5808620.53
448,1702,SFD,448,1,1,500,1995,818685.49,5803062.24
449,3222,SFD,449,1,1,500,1995,779108.92,5819748.15
450,403,SFD,450,1,1,500,1995,820846.19,5815740.18
451,231,SFD,451,1,1,500,1995,792568.81,5814935.09
452,2179,SFD,452,1,1,500,1995,823998.34,5823981.19
453,2361,SFD,453,1,1,500,1995,775776.55,5819421.78
