id,zone,personId,type,coordX,coordY
87,13,171,"IND",-237.0,63.0
88,22,172,"IND",-5110.0,-10145.0
89,13,175,"IND",-484.0,495.0
90,5,178,"IND",9639.0,10279.0
91,1,180,"IND",-9735.0,9567.0
92,13,184,"IND",393.0,359.0
93,13,185,"IND",18.0,-1.0
94,13,186,"IND",141.0,-217.0
95,21,191,"IND",-10233.0,-9929.0
96,1,194,"IND",-10088.0,10246.0
97,1,196,"IND",-10462.0,9534.0
98,13,197,"IND",-339.0,-330.0
99,25,199,"IND",10287.0,-10042.0
100,13,203,"IND",415.0,-250.0
101,13,204,"IND",40.0,390.0
102,12,206,"IND",-4837.0,174.0
103,21,207,"IND",-10211.0,-9538.0
104,25,209,"IND",9917.0,-9746.0
105,5,210,"IND",9542.0,9894.0
106,13,216,"IND",-334.0,-322.0
107,13,217,"IND",291.0,-34.0
108,8,223,"IND",419.0,4758.0
109,1,224,"IND",-9956.0,10398.0
110,13,225,"IND",168.0,182.0
111,18,226,"IND",-207.0,-4530.0
112,21,232,"IND",-10096.0,-9770.0
113,4,233,"IND",4529.0,9518.0
114,25,234,"IND",9652.0,-9698.0
115,18,235,"IND",278.0,-5058.0
116,1,236,"IND",-9594.0,9734.0
117,25,237,"IND",10031.0,-9978.0
118,5,240,"IND",10155.0,9806.0
119,13,242,"IND",-220.0,446.0
120,5,243,"IND",9908.0,10238.0
121,12,244,"IND",-5467.0,-474.0
122,5,246,"IND",9657.0,10310.0
123,21,250,"IND",-9718.0,-10050.0
124,19,252,"IND",5410.0,-5258.0
125,13,253,"IND",36.0,30.0
126,13,255,"IND",159.0,166.0
127,12,256,"IND",-5215.0,454.0
128,19,259,"IND",4789.0,-5382.0
129,13,260,"IND",415.0,-94.0
130,25,261,"IND",9538.0,-10310.0
131,13,262,"IND",164.0,330.0
132,13,265,"IND",291.0,122.0
133,25,266,"IND",9917.0,-9590.0
134,18,268,"IND",40.0,-4806.0
135,13,270,"IND",-334.0,-166.0
136,5,271,"IND",9794.0,9626.0
137,21,272,"IND",-9581.0,-10086.0
138,21,273,"IND",-10458.0,-9950.0
139,1,275,"IND",-9832.0,10338.0
140,21,276,"IND",-9704.0,-9870.0
141,13,281,"IND",-79.0,418.0
142,13,282,"IND",45.0,-446.0
143,12,285,"IND",-5330.0,-158.0
144,13,287,"IND",-220.0,-397.0
145,13,288,"IND",406.0,-109.0
146,13,292,"IND",-471.0,-325.0
147,13,293,"IND",155.0,-37.0
148,5,295,"IND",10283.0,10107.0
149,13,296,"IND",-92.0,395.0
150,18,297,"IND",31.0,-4821.0
151,12,301,"IND",-5343.0,467.0
152,13,306,"IND",-215.0,-389.0
153,22,309,"IND",-4590.0,-10101.0
154,1,310,"IND",-10466.0,9683.0
155,13,312,"IND",159.0,-29.0
156,13,316,"IND",287.0,115.0
157,13,317,"IND",-88.0,402.0
158,21,318,"IND",-9964.0,-9813.0
159,25,320,"IND",9661.0,-10173.0
160,13,321,"IND",-193.0,2.0
161,21,322,"IND",-9568.0,-9710.0
162,5,323,"IND",9556.0,10074.0
163,19,327,"IND",5181.0,-4638.0
164,25,328,"IND",10309.0,-10494.0
165,13,330,"IND",-66.0,-206.0
166,13,331,"IND",58.0,-422.0
167,13,332,"IND",-317.0,-134.0
168,13,333,"IND",-189.0,10.0
169,21,334,"IND",-9563.0,-9702.0
170,13,335,"IND",-440.0,82.0
171,25,336,"IND",10186.0,-9630.0
172,13,338,"IND",313.0,-486.0
173,18,343,"IND",-61.0,-5198.0
174,18,344,"IND",62.0,-5414.0
175,12,345,"IND",-5312.0,-126.0
176,13,349,"IND",-202.0,-366.0
177,25,350,"IND",10423.0,-10078.0
178,25,351,"IND",9547.0,-9942.0
179,18,353,"IND",172.0,-4654.0
180,25,355,"IND",10300.0,-9862.0
181,5,363,"IND",9926.0,9778.0
182,5,366,"IND",10049.0,9562.0
183,13,368,"IND",-325.0,-150.0
184,25,370,"IND",9802.0,-10358.0
185,25,371,"IND",10428.0,-9718.0
186,13,375,"IND",-449.0,66.0
187,4,376,"IND",5177.0,10354.0
188,18,377,"IND",305.0,-4854.0
189,21,378,"IND",-10070.0,-10214.0
190,13,381,"IND",53.0,-430.0
191,5,383,"IND",9679.0,9858.0
192,18,385,"IND",-176.0,-4967.0
193,13,386,"IND",450.0,321.0
194,12,388,"IND",-5427.0,457.0
195,18,390,"IND",199.0,-5255.0
196,21,393,"IND",-9673.0,-10463.0
197,16,394,"IND",-10048.0,-5175.0
198,13,399,"IND",75.0,-39.0
199,13,400,"IND",-299.0,249.0
200,10,401,"IND",9829.0,5041.0
201,18,402,"IND",454.0,-5319.0
202,13,407,"IND",-422.0,465.0
203,12,408,"IND",-4797.0,-247.0
204,25,411,"IND",10331.0,-10455.0
205,21,414,"IND",-10044.0,-9815.0
206,13,415,"IND",80.0,-31.0
207,13,417,"IND",-295.0,257.0
208,25,418,"IND",9816.0,-9983.0
209,1,419,"IND",-9559.0,10305.0
210,25,421,"IND",9564.0,-9910.0
211,1,422,"IND",-9810.0,9729.0
212,18,425,"IND",318.0,-5479.0
213,3,427,"IND",-57.0,9809.0
214,13,430,"IND",67.0,-407.0
215,18,433,"IND",-308.0,-4767.0
216,18,434,"IND",-180.0,-4975.0
217,5,437,"IND",10445.0,10313.0
218,13,441,"IND",-431.0,97.0
219,1,442,"IND",-9806.0,9737.0
220,13,443,"IND",322.0,-471.0
221,13,444,"IND",-52.0,-183.0
222,5,456,"IND",10071.0,9601.0
223,25,457,"IND",9697.0,-9759.0
224,13,458,"IND",-158.0,416.0
225,21,460,"IND",-9533.0,-10296.0
226,13,463,"IND",-409.0,489.0
227,1,468,"IND",-9784.0,9777.0
228,21,472,"IND",-9656.0,-10080.0
229,12,474,"IND",-5030.0,208.0
230,21,477,"IND",-9907.0,-10008.0
231,13,478,"IND",-281.0,-368.0
232,1,482,"IND",-10154.0,10424.0
233,5,486,"IND",10472.0,9712.0
234,13,489,"IND",-405.0,496.0
235,13,490,"IND",221.0,136.0
236,2,491,"IND",-4651.0,9928.0
237,11,494,"IND",-10026.0,216.0
238,13,498,"IND",97.0,0.0
239,21,499,"IND",-10277.0,-10360.0
240,12,502,"IND",-5167.0,49.0
241,1,503,"IND",-9541.0,9689.0
242,13,504,"IND",-418.0,473.0
243,1,506,"IND",-9792.0,9761.0
244,13,507,"IND",335.0,-447.0
245,13,509,"IND",-39.0,193.0
246,1,513,"IND",-9916.0,9977.0
247,5,515,"IND",9710.0,10265.0
248,22,516,"IND",-5162.0,-9591.0
249,21,517,"IND",-9537.0,-10303.0
250,12,519,"IND",-5414.0,481.0
251,25,521,"IND",10212.0,-10231.0
252,5,524,"IND",10340.0,9913.0
253,5,525,"IND",9965.0,10201.0
254,21,527,"IND",-9911.0,-10015.0
255,13,529,"IND",-286.0,273.0
256,18,531,"IND",-281.0,-4563.0
257,1,534,"IND",-9656.0,10077.0
258,13,535,"IND",468.0,-139.0
259,13,537,"IND",93.0,149.0
260,5,538,"IND",10221.0,10293.0
261,13,539,"IND",-154.0,-419.0
262,25,541,"IND",9970.0,-9635.0
263,3,542,"IND",-405.0,9653.0
264,21,543,"IND",-10277.0,-10203.0
265,13,544,"IND",349.0,85.0
266,25,545,"IND",10472.0,-10131.0
267,13,547,"IND",98.0,157.0
268,13,552,"IND",225.0,301.0
269,3,555,"IND",-149.0,9589.0
270,21,558,"IND",-10026.0,-9627.0
271,5,561,"IND",9600.0,9661.0
272,13,562,"IND",-290.0,421.0
273,13,564,"IND",335.0,-291.0
274,1,565,"IND",-9541.0,9845.0
275,12,566,"IND",-4916.0,133.0
276,18,570,"IND",212.0,-5075.0
277,13,571,"IND",-162.0,213.0
278,21,572,"IND",-10039.0,-9651.0
279,21,573,"IND",-10413.0,-10363.0
280,13,575,"IND",-286.0,429.0
281,1,576,"IND",-9660.0,10069.0
282,1,581,"IND",-9537.0,9853.0
283,13,583,"IND",89.0,141.0
284,21,585,"IND",-9783.0,-10067.0
285,1,587,"IND",-10158.0,9573.0
286,18,590,"IND",-35.0,-4643.0
287,21,591,"IND",-10409.0,-10355.0
288,25,592,"IND",9736.0,-10180.0
289,18,596,"IND",362.0,-4892.0
290,5,597,"IND",10485.0,10244.0
291,12,598,"IND",-4889.0,-468.0
292,25,601,"IND",10239.0,-9676.0
293,13,603,"IND",-136.0,-388.0
294,17,604,"IND",-5013.0,-5252.0
295,25,606,"IND",9613.0,-9964.0
296,12,612,"IND",-5259.0,-172.0
297,12,613,"IND",-4634.0,116.0
298,12,614,"IND",-4510.0,252.0
299,1,617,"IND",-9885.0,9540.0
300,25,619,"IND",10243.0,-9668.0
301,1,621,"IND",-10132.0,9972.0
302,13,622,"IND",-8.0,-244.0
303,18,624,"IND",-383.0,-4956.0
304,13,625,"IND",-272.0,-195.0
305,21,627,"IND",-9647.0,-9907.0
306,13,630,"IND",476.0,-123.0
307,25,631,"IND",10102.0,-9835.0
308,1,633,"IND",-9770.0,10309.0
309,13,634,"IND",-145.0,-403.0
310,12,639,"IND",-5021.0,381.0
311,13,646,"IND",-396.0,21.0
312,18,647,"IND",-268.0,-5187.0
313,13,648,"IND",357.0,101.0
314,18,649,"IND",481.0,-5115.0
315,13,651,"IND",106.0,-475.0
316,13,657,"IND",234.0,316.0
317,18,658,"IND",-140.0,-5396.0
318,13,659,"IND",-17.0,389.0
319,13,662,"IND",-391.0,28.0
320,25,664,"IND",9754.0,-9796.0
321,1,666,"IND",-9621.0,10492.0
322,18,667,"IND",-497.0,-4724.0
323,13,668,"IND",128.0,-436.0
324,21,669,"IND",-9744.0,-10292.0
325,18,671,"IND",-118.0,-5004.0
326,25,672,"IND",10005.0,-10220.0
327,5,675,"IND",9631.0,10068.0
328,21,676,"IND",-10242.0,-9788.0
329,18,677,"IND",384.0,-5500.0
330,13,679,"IND",-493.0,284.0
331,1,680,"IND",-9867.0,9924.0
332,12,682,"IND",-4739.0,-285.0
333,4,683,"IND",4886.0,10003.0
334,25,684,"IND",10009.0,-10212.0
335,25,685,"IND",9635.0,-9572.0
336,5,688,"IND",9745.0,9836.0
337,18,689,"IND",371.0,-4524.0
338,5,691,"IND",10494.0,10260.0
339,13,693,"IND",120.0,-452.0
340,18,694,"IND",247.0,-4660.0
341,13,699,"IND",-127.0,-20.0
342,12,701,"IND",-5004.0,-236.0
343,5,703,"IND",9622.0,10052.0
344,1,705,"IND",-10250.0,10196.0
345,13,706,"IND",375.0,484.0
346,21,709,"IND",-9502.0,-9732.0
347,25,710,"IND",10124.0,-10444.0
348,22,711,"IND",-4748.0,-10300.0
349,13,713,"IND",-123.0,-12.0
350,5,715,"IND",10001.0,9772.0
351,1,716,"IND",-10374.0,10060.0
352,13,717,"IND",-228.0,235.0
353,13,720,"IND",397.0,-125.0
354,1,727,"IND",-10480.0,9659.0
355,5,728,"IND",10146.0,9947.0
356,13,729,"IND",274.0,-261.0
357,12,730,"IND",-5101.0,379.0
358,18,731,"IND",23.0,-4837.0
359,13,737,"IND",-352.0,451.0
360,13,740,"IND",-224.0,243.0
361,13,742,"IND",401.0,-117.0
362,25,745,"IND",9525.0,-10333.0
363,5,749,"IND",10150.0,9955.0
364,13,750,"IND",278.0,99.0
365,5,751,"IND",9904.0,10387.0
366,13,754,"IND",27.0,171.0
367,5,755,"IND",9653.0,10459.0
368,5,756,"IND",9763.0,10219.0
369,21,758,"IND",-9612.0,-10493.0
370,12,759,"IND",-5488.0,291.0
371,12,760,"IND",-4863.0,-69.0
372,12,761,"IND",-4735.0,-277.0
373,13,763,"IND",-110.0,11.0
374,1,764,"IND",-9986.0,10147.0
375,5,765,"IND",9639.0,10435.0
376,5,768,"IND",9767.0,10227.0
377,5,772,"IND",10393.0,9515.0
378,13,773,"IND",-484.0,-349.0
379,13,775,"IND",142.0,-61.0
380,5,777,"IND",10269.0,9731.0
381,1,778,"IND",-10105.0,10019.0
382,5,780,"IND",10018.0,10155.0
383,13,781,"IND",-356.0,443.0
384,12,782,"IND",-5352.0,-392.0
385,13,784,"IND",274.0,-104.0
386,21,785,"IND",-9603.0,-10320.0
387,13,789,"IND",23.0,320.0
388,13,790,"IND",151.0,112.0
389,21,792,"IND",-10224.0,-9600.0
390,12,799,"IND",-5101.0,-464.0
391,18,800,"IND",-475.0,-5176.0
392,13,803,"IND",-347.0,-385.0
393,21,804,"IND",-9722.0,-10097.0
394,13,805,"IND",402.0,40.0
395,1,808,"IND",-9973.0,10328.0
396,13,815,"IND",155.0,119.0
397,13,817,"IND",-220.0,-241.0
398,5,818,"IND",9904.0,9543.0
399,21,822,"IND",-10471.0,-10169.0
400,13,825,"IND",-360.0,-408.0
401,18,827,"IND",265.0,-5120.0
402,13,829,"IND",388.0,-336.0
403,12,830,"IND",-4986.0,-48.0
404,21,831,"IND",-9858.0,-9904.0
405,18,832,"IND",-233.0,-4616.0
406,25,833,"IND",9891.0,-9832.0
407,18,834,"IND",-484.0,-5192.0
408,12,837,"IND",-5356.0,-400.0
409,21,842,"IND",-9731.0,-10112.0
410,1,846,"IND",-9607.0,9672.0
411,21,847,"IND",-9982.0,-9688.0
412,12,848,"IND",-4854.0,104.0
413,13,855,"IND",-228.0,392.0
414,12,856,"IND",-5105.0,176.0
415,23,861,"IND",-479.0,-10184.0
416,5,862,"IND",9666.0,9991.0
417,1,863,"IND",-9709.0,10279.0
418,13,865,"IND",415.0,63.0
419,13,866,"IND",40.0,351.0
420,13,868,"IND",168.0,495.0
421,13,869,"IND",-206.0,-217.0
422,13,870,"IND",-83.0,-433.0
423,25,872,"IND",9543.0,-10145.0
424,18,875,"IND",-330.0,-5001.0
425,13,879,"IND",296.0,287.0
426,13,880,"IND",419.0,71.0
427,13,881,"IND",45.0,-289.0
428,21,882,"IND",-9827.0,-10497.0
429,25,883,"IND",9798.0,-10209.0
430,25,885,"IND",9921.0,-10425.0
431,1,886,"IND",-10453.0,10215.0
432,13,889,"IND",-343.0,-377.0
433,25,895,"IND",10283.0,-9737.0
434,13,896,"IND",406.0,47.0
435,1,898,"IND",-9968.0,10335.0
436,13,903,"IND",159.0,127.0
437,25,905,"IND",9785.0,-10233.0
438,12,908,"IND",-5092.0,-449.0
439,13,911,"IND",-466.0,-161.0
440,21,912,"IND",-10338.0,-10369.0
441,13,913,"IND",287.0,271.0
442,25,915,"IND",10410.0,-9945.0
443,13,916,"IND",36.0,343.0
444,25,920,"IND",10164.0,-9513.0
445,13,921,"IND",-211.0,-225.0
446,12,923,"IND",-5087.0,-441.0
447,13,927,"IND",-462.0,-153.0
448,1,928,"IND",-10316.0,10022.0
449,25,929,"IND",10309.0,-10338.0
450,13,934,"IND",432.0,446.0
451,21,935,"IND",-9942.0,-10266.0
452,1,937,"IND",-9814.0,9526.0
453,13,938,"IND",-189.0,166.0
454,13,939,"IND",-65.0,-50.0
455,13,940,"IND",-440.0,238.0
456,10,941,"IND",9688.0,5030.0
457,25,944,"IND",10313.0,-10330.0
458,21,945,"IND",-9563.0,-9546.0
459,13,946,"IND",62.0,-258.0
460,18,947,"IND",190.0,-5466.0
461,13,948,"IND",-184.0,174.0
462,18,950,"IND",-61.0,-5042.0
463,13,952,"IND",-435.0,246.0
464,25,954,"IND",9675.0,-9993.0
465,13,956,"IND",300.0,295.0
466,13,957,"IND",424.0,79.0
467,14,964,"IND",5049.0,-281.0
468,18,965,"IND",177.0,-5489.0
469,13,967,"IND",-198.0,-201.0
470,12,968,"IND",-5074.0,-417.0
471,21,973,"IND",-10449.0,-9777.0
472,25,974,"IND",9679.0,-9985.0
473,21,979,"IND",-9695.0,-9698.0
474,13,980,"IND",428.0,439.0
475,21,981,"IND",-9946.0,-10273.0
476,1,982,"IND",-9819.0,9518.0
477,1,983,"IND",-10193.0,9806.0
478,12,984,"IND",-5070.0,-58.0
479,13,985,"IND",-444.0,230.0
480,18,988,"IND",-299.0,-4594.0
481,1,989,"IND",-9673.0,9694.0
482,21,991,"IND",-9550.0,-9522.0
483,23,992,"IND",76.0,-9882.0
484,13,994,"IND",203.0,-90.0
485,25,998,"IND",9829.0,-9802.0
486,18,1000,"IND",-48.0,-5018.0
487,1,1003,"IND",-10422.0,9622.0
488,18,1008,"IND",-294.0,-4586.0
489,13,1009,"IND",331.0,-298.0
490,13,1010,"IND",454.0,486.0
491,13,1012,"IND",80.0,126.0
492,13,1013,"IND",208.0,-83.0
493,9,1016,"IND",4833.0,5205.0
494,25,1017,"IND",9957.0,-9659.0
495,12,1020,"IND",-5418.0,-371.0
496,13,1022,"IND",-308.0,390.0
497,5,1026,"IND",10318.0,9678.0
498,13,1027,"IND",441.0,462.0
499,13,1028,"IND",67.0,-250.0
500,18,1031,"IND",195.0,-5106.0
501,5,1032,"IND",9820.0,10182.0
502,13,1033,"IND",-57.0,-34.0
503,13,1035,"IND",-431.0,254.0
504,13,1036,"IND",-303.0,398.0
505,18,1041,"IND",322.0,-5314.0
506,13,1042,"IND",446.0,470.0
507,1,1046,"IND",-9929.0,9758.0
508,13,1047,"IND",199.0,-98.0
509,13,1048,"IND",-176.0,190.0
510,5,1049,"IND",9948.0,9974.0
511,18,1050,"IND",-427.0,-5386.0
512,25,1051,"IND",10141.0,-9531.0
513,5,1052,"IND",9767.0,9757.0
514,13,1054,"IND",-110.0,-107.0
515,25,1057,"IND",9516.0,-9819.0
516,13,1058,"IND",-357.0,-27.0
517,13,1060,"IND",269.0,261.0
518,13,1061,"IND",392.0,397.0
519,12,1066,"IND",-4982.0,-315.0
520,1,1067,"IND",-9855.0,10477.0
521,25,1068,"IND",9771.0,-10235.0
522,13,1071,"IND",-106.0,-99.0
523,12,1073,"IND",-5480.0,189.0
524,21,1075,"IND",-10352.0,-10019.0
525,5,1076,"IND",10273.0,9621.0
526,18,1077,"IND",397.0,-4595.0
527,18,1078,"IND",22.0,-5307.0
528,5,1079,"IND",10132.0,10454.0
529,1,1084,"IND",-10242.0,9742.0
530,9,1085,"IND",4881.0,4526.0
531,21,1086,"IND",-10493.0,-9834.0
532,18,1087,"IND",-366.0,-5042.0
533,13,1088,"IND",260.0,246.0
534,21,1089,"IND",-9617.0,-9970.0
535,1,1090,"IND",-9991.0,9670.0
536,1,1091,"IND",-9863.0,10462.0
537,13,1093,"IND",-238.0,-250.0
538,13,1095,"IND",-114.0,-466.0
539,13,1097,"IND",-489.0,174.0
540,25,1098,"IND",9639.0,-10034.0
541,13,1101,"IND",264.0,253.0
542,25,1103,"IND",10388.0,-9962.0
543,1,1105,"IND",-9987.0,9678.0
544,13,1108,"IND",159.0,-147.0
545,18,1110,"IND",-216.0,-4859.0
546,21,1111,"IND",-10092.0,-10075.0
547,13,1112,"IND",-467.0,213.0
548,21,1113,"IND",-10339.0,-9643.0
549,12,1115,"IND",-4714.0,-355.0
550,25,1116,"IND",10410.0,-9571.0
551,17,1117,"IND",-4965.0,-5283.0
552,12,1118,"IND",-4837.0,-139.0
553,18,1120,"IND",-211.0,-4851.0
554,18,1121,"IND",-88.0,-5067.0
555,13,1125,"IND",-462.0,-427.0
556,1,1126,"IND",-10335.0,10365.0
557,13,1129,"IND",291.0,-347.0
558,13,1132,"IND",414.0,437.0
559,2,1135,"IND",-4960.0,10077.0
560,13,1138,"IND",150.0,485.0
561,7,1139,"IND",-5225.0,5125.0
562,21,1141,"IND",-10101.0,-10091.0
563,18,1143,"IND",-476.0,-4803.0
564,13,1145,"IND",-348.0,-11.0
565,13,1148,"IND",278.0,-371.0
566,5,1149,"IND",10401.0,10413.0
567,21,1150,"IND",-9973.0,-10299.0
568,25,1151,"IND",10154.0,-10155.0
569,5,1152,"IND",9780.0,10133.0
570,1,1153,"IND",-10097.0,9917.0
571,25,1155,"IND",9529.0,-9795.0
572,12,1156,"IND",-5344.0,349.0
573,1,1157,"IND",-9718.0,9637.0
574,12,1162,"IND",-4595.0,421.0
575,1,1163,"IND",-9969.0,9709.0
576,13,1164,"IND",176.0,-116.0
577,13,1165,"IND",-198.0,-476.0
578,18,1167,"IND",-75.0,-4692.0
579,13,1168,"IND",-449.0,-404.0
580,18,1170,"IND",-322.0,-4612.0
581,1,1171,"IND",-9696.0,10028.0
582,25,1173,"IND",10427.0,-10188.0
583,25,1174,"IND",10053.0,-9900.0
584,12,1177,"IND",-4819.0,-108.0
585,1,1181,"IND",-10194.0,9532.0
586,1,1182,"IND",-10070.0,10316.0
587,12,1184,"IND",-5445.0,-396.0
588,25,1185,"IND",9683.0,-10252.0
589,1,1186,"IND",-9692.0,10036.0
590,13,1189,"IND",432.0,-180.0
591,18,1192,"IND",57.0,-4892.0
592,1,1194,"IND",-9833.0,9868.0
593,12,1195,"IND",-5207.0,156.0
594,5,1198,"IND",9916.0,9940.0
595,18,1199,"IND",-458.0,-5420.0
596,18,1200,"IND",-330.0,-4628.0
597,13,1202,"IND",295.0,-340.0
598,13,1203,"IND",419.0,-204.0
599,5,1204,"IND",10044.0,10084.0
600,25,1206,"IND",10172.0,-10124.0
601,17,1207,"IND",-5203.0,-4836.0
602,5,1209,"IND",9921.0,10300.0
603,13,1211,"IND",-454.0,-412.0
604,21,1212,"IND",-10326.0,-9620.0
605,5,1214,"IND",10300.0,9668.0
606,21,1216,"IND",-9577.0,-10196.0
607,12,1220,"IND",-4951.0,92.0
608,1,1221,"IND",-9806.0,10267.0
609,21,1224,"IND",-10181.0,-10445.0
610,13,1225,"IND",-57.0,340.0
611,18,1226,"IND",-432.0,-5021.0
612,13,1227,"IND",-304.0,-229.0
613,13,1229,"IND",322.0,59.0
614,1,1231,"IND",-9555.0,9843.0
615,18,1232,"IND",71.0,-4517.0
616,5,1233,"IND",10198.0,10275.0
617,25,1236,"IND",9824.0,-10437.0
618,21,1237,"IND",-10053.0,-10301.0
619,12,1239,"IND",-5427.0,-13.0
620,13,1240,"IND",-300.0,-221.0
621,12,1242,"IND",-4674.0,67.0
622,16,1243,"IND",-9551.0,-4797.0
623,13,1247,"IND",75.0,491.0
624,12,1250,"IND",-4815.0,252.0
625,13,1256,"IND",-189.0,-460.0
626,12,1259,"IND",-5066.0,324.0
627,21,1262,"IND",-10440.0,-10388.0
628,23,1263,"IND",-313.0,-10244.0
629,17,1264,"IND",-4687.0,-4956.0
630,13,1265,"IND",436.0,-172.0
631,13,1268,"IND",62.0,116.0
632,18,1269,"IND",189.0,-4740.0
633,18,1270,"IND",-185.0,-5452.0
634,1,1272,"IND",-10062.0,10332.0
635,1,1275,"IND",-10436.0,9620.0
636,1,1278,"IND",-10308.0,9764.0
637,12,1280,"IND",-4683.0,52.0
638,21,1287,"IND",-9559.0,-10164.0
639,12,1290,"IND",-4934.0,476.0
640,1,1291,"IND",-9929.0,9640.0
641,25,1294,"IND",9696.0,-10072.0
642,5,1296,"IND",9820.0,9712.0
643,1,1300,"IND",-9555.0,10000.0
644,13,1309,"IND",-427.0,144.0
645,24,1310,"IND",5198.0,-9568.0
646,15,1311,"IND",10322.0,216.0
647,12,1314,"IND",-5053.0,-496.0
648,13,1315,"IND",75.0,-352.0
649,13,1317,"IND",-299.0,-64.0
650,18,1318,"IND",-176.0,-5280.0
651,7,1319,"IND",-4550.0,5360.0
652,21,1320,"IND",-10423.0,-9848.0
653,25,1321,"IND",10203.0,-9560.0
654,25,1324,"IND",10326.0,-9776.0
655,12,1325,"IND",-5048.0,-136.0
656,21,1327,"IND",-9938.0,-9728.0
657,13,1330,"IND",-313.0,-88.0
658,18,1331,"IND",-189.0,-5304.0
659,5,1332,"IND",10436.0,9984.0
660,13,1333,"IND",-436.0,-224.0
661,1,1334,"IND",-9810.0,10416.0
662,13,1337,"IND",313.0,200.0
663,5,1338,"IND",9939.0,10488.0
664,12,1341,"IND",-4934.0,280.0
665,13,1342,"IND",-308.0,-80.0
666,18,1343,"IND",-185.0,-5296.0
667,13,1344,"IND",441.0,-8.0
668,12,1346,"IND",-5431.0,136.0
669,13,1352,"IND",194.0,424.0
670,2,1353,"IND",-4683.0,10208.0
671,13,1356,"IND",-57.0,496.0
672,5,1357,"IND",10088.0,9671.0
673,18,1358,"IND",-286.0,-4689.0
674,13,1360,"IND",-163.0,95.0
675,21,1365,"IND",-9537.0,-9617.0
676,18,1366,"IND",-410.0,-4825.0
677,25,1368,"IND",10216.0,-10185.0
678,12,1369,"IND",-4661.0,-401.0
679,13,1371,"IND",-35.0,-113.0
680,13,1372,"IND",93.0,-321.0
