id,zone,personId,type,coordX,coordY
108,13,223,"IND",419.0,-242.0
109,25,224,"IND",10044.0,-9602.0
110,11,225,"IND",-9832.0,182.0
111,18,226,"IND",-207.0,-4530.0
112,13,232,"IND",-96.0,230.0
113,21,233,"IND",-10471.0,-10482.0
114,12,234,"IND",-5348.0,302.0
115,13,235,"IND",278.0,-58.0
116,12,236,"IND",-4594.0,-266.0
117,1,237,"IND",-9969.0,10022.0
118,21,240,"IND",-9845.0,-10194.0
119,13,242,"IND",-220.0,446.0
120,21,243,"IND",-10092.0,-9762.0
121,13,244,"IND",-467.0,-474.0
122,18,246,"IND",-343.0,-4690.0
123,12,250,"IND",-4718.0,-50.0
124,18,252,"IND",410.0,-5258.0
125,18,253,"IND",36.0,-4970.0
126,13,255,"IND",159.0,166.0
127,1,256,"IND",-10215.0,10454.0
128,25,259,"IND",9789.0,-10382.0
129,13,260,"IND",415.0,-94.0
130,21,261,"IND",-10462.0,-10310.0
131,13,262,"IND",164.0,330.0
132,5,265,"IND",10291.0,10122.0
133,25,266,"IND",9917.0,-9590.0
134,13,268,"IND",40.0,194.0
135,18,270,"IND",-334.0,-5166.0
136,13,271,"IND",-206.0,-374.0
137,1,272,"IND",-9581.0,9914.0
138,16,273,"IND",-10458.0,-4950.0
139,13,275,"IND",168.0,338.0
140,6,276,"IND",-9704.0,5130.0
141,18,281,"IND",-79.0,-4582.0
142,18,282,"IND",45.0,-5446.0
143,21,285,"IND",-10330.0,-10158.0
144,13,287,"IND",-220.0,-397.0
145,15,288,"IND",10406.0,-109.0
146,13,292,"IND",-471.0,-325.0
147,15,293,"IND",10155.0,-37.0
148,5,295,"IND",10283.0,10107.0
149,6,296,"IND",-10092.0,5395.0
150,13,297,"IND",31.0,179.0
151,12,301,"IND",-5343.0,467.0
152,5,306,"IND",9785.0,9611.0
153,13,309,"IND",410.0,-101.0
154,13,310,"IND",-466.0,-317.0
155,5,312,"IND",10159.0,9971.0
156,5,316,"IND",10287.0,10115.0
157,13,317,"IND",-88.0,402.0
158,25,318,"IND",10036.0,-9813.0
159,13,320,"IND",-339.0,-173.0
160,13,321,"IND",-193.0,2.0
161,18,322,"IND",432.0,-4710.0
162,21,323,"IND",-10444.0,-9926.0
163,12,327,"IND",-4819.0,362.0
164,13,328,"IND",309.0,-494.0
165,13,330,"IND",-66.0,-206.0
166,25,331,"IND",10058.0,-10422.0
167,18,332,"IND",-317.0,-5134.0
168,18,333,"IND",-189.0,-4990.0
169,1,334,"IND",-9563.0,10298.0
170,21,335,"IND",-10440.0,-9918.0
171,25,336,"IND",10186.0,-9630.0
172,1,338,"IND",-9687.0,9514.0
173,12,343,"IND",-5061.0,-198.0
174,13,344,"IND",62.0,-414.0
175,13,345,"IND",-312.0,-126.0
176,13,349,"IND",-202.0,-366.0
177,13,350,"IND",423.0,-78.0
178,5,351,"IND",9547.0,10058.0
179,21,353,"IND",-9828.0,-9654.0
180,13,355,"IND",300.0,138.0
181,13,363,"IND",-74.0,-222.0
182,5,366,"IND",10049.0,9562.0
183,13,368,"IND",-325.0,-150.0
184,18,370,"IND",-198.0,-5358.0
185,25,371,"IND",10428.0,-9718.0
186,21,375,"IND",-10449.0,-9934.0
187,21,376,"IND",-9823.0,-9646.0
188,5,377,"IND",10305.0,10146.0
189,1,378,"IND",-10070.0,9786.0
190,21,381,"IND",-9947.0,-10430.0
191,13,383,"IND",-321.0,-142.0
192,13,385,"IND",-176.0,33.0
193,13,386,"IND",450.0,321.0
194,13,388,"IND",-427.0,457.0
195,1,390,"IND",-9801.0,9745.0
196,16,393,"IND",-9673.0,-5463.0
197,13,394,"IND",-48.0,-175.0
198,1,399,"IND",-9925.0,9961.0
199,13,400,"IND",-299.0,249.0
200,13,401,"IND",-171.0,41.0
201,25,402,"IND",10454.0,-10319.0
202,18,407,"IND",-422.0,-4535.0
203,21,408,"IND",-9797.0,-10247.0
204,18,411,"IND",331.0,-5455.0
205,18,414,"IND",-44.0,-4815.0
206,13,415,"IND",80.0,-31.0
207,13,417,"IND",-295.0,257.0
208,13,418,"IND",-184.0,17.0
209,16,419,"IND",-9559.0,-4695.0
210,18,421,"IND",-436.0,-4910.0
211,1,422,"IND",-9810.0,9729.0
212,21,425,"IND",-9682.0,-10479.0
213,1,427,"IND",-10057.0,9809.0
214,5,430,"IND",10067.0,9593.0
215,13,433,"IND",-308.0,233.0
216,18,434,"IND",-180.0,-4975.0
217,13,437,"IND",445.0,313.0
218,13,441,"IND",-431.0,97.0
219,21,442,"IND",-9806.0,-10263.0
220,25,443,"IND",10322.0,-10471.0
221,13,444,"IND",-52.0,-183.0
222,18,456,"IND",71.0,-5399.0
223,13,457,"IND",-303.0,241.0
224,18,458,"IND",-158.0,-4584.0
225,13,460,"IND",467.0,-296.0
226,13,463,"IND",-409.0,489.0
227,6,468,"IND",-9784.0,4777.0
228,18,472,"IND",344.0,-5080.0
229,25,474,"IND",9970.0,-9792.0
230,13,477,"IND",93.0,-8.0
231,5,478,"IND",9719.0,9632.0
232,18,482,"IND",-154.0,-4576.0
233,18,486,"IND",472.0,-5288.0
234,20,489,"IND",9595.0,-4504.0
235,21,490,"IND",-9779.0,-9864.0
236,21,491,"IND",-9651.0,-10072.0
237,13,494,"IND",-26.0,216.0
238,5,498,"IND",10097.0,10000.0
239,18,499,"IND",-277.0,-5360.0
240,13,502,"IND",-167.0,49.0
241,18,503,"IND",459.0,-5311.0
242,13,504,"IND",-418.0,473.0
243,13,506,"IND",208.0,-239.0
244,13,507,"IND",335.0,-447.0
245,13,509,"IND",-39.0,193.0
246,18,513,"IND",84.0,-5023.0
247,5,515,"IND",9710.0,10265.0
248,1,516,"IND",-10162.0,10409.0
249,13,517,"IND",463.0,-303.0
250,21,519,"IND",-10414.0,-9519.0
251,13,521,"IND",212.0,-231.0
252,5,524,"IND",10340.0,9913.0
253,13,525,"IND",-35.0,201.0
254,13,527,"IND",89.0,-15.0
255,1,529,"IND",-10286.0,10273.0
256,13,531,"IND",-281.0,437.0
257,13,534,"IND",344.0,77.0
258,18,535,"IND",468.0,-5139.0
259,13,537,"IND",93.0,149.0
260,13,538,"IND",221.0,293.0
261,1,539,"IND",-10154.0,9581.0
262,1,541,"IND",-10030.0,10365.0
263,5,542,"IND",9595.0,9653.0
264,25,543,"IND",9723.0,-10203.0
265,25,544,"IND",10349.0,-9915.0
266,1,545,"IND",-9528.0,9869.0
267,13,547,"IND",98.0,157.0
268,12,552,"IND",-4775.0,301.0
269,21,555,"IND",-10149.0,-10411.0
270,13,558,"IND",-26.0,373.0
271,21,561,"IND",-10400.0,-10339.0
272,1,562,"IND",-10290.0,10421.0
273,13,564,"IND",335.0,-291.0
274,13,565,"IND",459.0,-155.0
275,2,566,"IND",-4916.0,10133.0
276,13,570,"IND",212.0,-75.0
277,1,571,"IND",-10162.0,10213.0
278,13,572,"IND",-39.0,349.0
279,18,573,"IND",-413.0,-5363.0
280,25,575,"IND",9714.0,-9571.0
281,18,576,"IND",340.0,-4931.0
282,25,581,"IND",10463.0,-10147.0
283,5,583,"IND",10089.0,10141.0
284,21,585,"IND",-9783.0,-10067.0
285,1,587,"IND",-10158.0,9573.0
286,21,590,"IND",-10035.0,-9643.0
287,13,591,"IND",-409.0,-355.0
288,13,592,"IND",-264.0,-180.0
289,21,596,"IND",-9638.0,-9892.0
290,13,597,"IND",485.0,244.0
291,25,598,"IND",10111.0,-10468.0
292,21,601,"IND",-9761.0,-9676.0
293,5,603,"IND",9864.0,9612.0
294,5,604,"IND",9987.0,9748.0
295,12,606,"IND",-5387.0,36.0
296,13,612,"IND",-259.0,-172.0
297,25,613,"IND",10366.0,-9884.0
298,12,614,"IND",-4510.0,252.0
299,13,617,"IND",115.0,-460.0
300,18,619,"IND",243.0,-4668.0
301,13,621,"IND",-132.0,-28.0
302,13,622,"IND",-8.0,-244.0
303,13,624,"IND",-383.0,44.0
304,25,625,"IND",9728.0,-10195.0
305,1,627,"IND",-9647.0,10093.0
306,21,630,"IND",-9524.0,-10123.0
307,13,631,"IND",102.0,165.0
308,13,633,"IND",230.0,309.0
309,12,634,"IND",-5145.0,-403.0
310,13,639,"IND",-21.0,381.0
311,18,646,"IND",-396.0,-4979.0
312,13,647,"IND",-268.0,-187.0
313,25,648,"IND",10357.0,-9899.0
314,13,649,"IND",481.0,-115.0
315,5,651,"IND",10106.0,9525.0
316,21,657,"IND",-9766.0,-9684.0
317,25,658,"IND",9860.0,-10396.0
318,21,659,"IND",-10017.0,-9611.0
319,13,662,"IND",-391.0,28.0
320,13,664,"IND",-246.0,204.0
321,13,666,"IND",379.0,492.0
322,18,667,"IND",-497.0,-4724.0
323,13,668,"IND",128.0,-436.0
324,25,669,"IND",10256.0,-10292.0
325,18,671,"IND",-118.0,-5004.0
326,5,672,"IND",10005.0,9780.0
327,1,675,"IND",-10369.0,10068.0
328,25,676,"IND",9758.0,-9788.0
329,25,677,"IND",10384.0,-10500.0
330,12,679,"IND",-5493.0,284.0
331,21,680,"IND",-9867.0,-10076.0
332,1,682,"IND",-9739.0,9715.0
333,1,683,"IND",-10114.0,10003.0
334,13,684,"IND",9.0,-212.0
335,21,685,"IND",-10365.0,-9572.0
336,21,688,"IND",-10255.0,-10164.0
337,13,689,"IND",371.0,476.0
338,10,691,"IND",10494.0,5260.0
339,5,693,"IND",10120.0,9548.0
340,5,694,"IND",10247.0,10340.0
341,12,699,"IND",-5127.0,-20.0
342,5,701,"IND",9996.0,9764.0
343,11,703,"IND",-10378.0,52.0
344,21,705,"IND",-10250.0,-9804.0
345,13,706,"IND",375.0,484.0
346,18,709,"IND",498.0,-4732.0
347,13,710,"IND",124.0,-444.0
348,25,711,"IND",10252.0,-10300.0
349,21,713,"IND",-10123.0,-10012.0
350,18,715,"IND",1.0,-5228.0
351,25,716,"IND",9626.0,-9940.0
352,7,717,"IND",-5228.0,5235.0
353,5,720,"IND",10397.0,9875.0
354,13,727,"IND",-480.0,-341.0
355,13,728,"IND",146.0,-53.0
356,18,729,"IND",274.0,-5261.0
357,21,730,"IND",-10101.0,-9621.0
358,11,731,"IND",-9977.0,163.0
359,1,737,"IND",-10352.0,10451.0
360,25,740,"IND",9776.0,-9757.0
361,13,742,"IND",401.0,-117.0
362,19,745,"IND",4525.0,-5333.0
363,13,749,"IND",150.0,-45.0
364,13,750,"IND",278.0,99.0
365,13,751,"IND",-96.0,387.0
366,25,754,"IND",10027.0,-9829.0
367,13,755,"IND",-347.0,459.0
368,1,756,"IND",-10237.0,10219.0
369,13,758,"IND",388.0,-493.0
370,20,759,"IND",9512.0,-4709.0
371,1,760,"IND",-9863.0,9931.0
372,5,761,"IND",10265.0,9723.0
373,13,763,"IND",-110.0,11.0
374,18,764,"IND",14.0,-4853.0
375,1,765,"IND",-10361.0,10435.0
376,13,768,"IND",-233.0,227.0
377,21,772,"IND",-9607.0,-10485.0
378,13,773,"IND",-484.0,-349.0
379,13,775,"IND",142.0,-61.0
380,1,777,"IND",-9731.0,9731.0
381,7,778,"IND",-5105.0,5019.0
382,13,780,"IND",18.0,155.0
383,13,781,"IND",-356.0,443.0
384,5,782,"IND",9648.0,9608.0
385,13,784,"IND",274.0,-104.0
386,18,785,"IND",397.0,-5320.0
387,13,789,"IND",23.0,320.0
388,21,790,"IND",-9849.0,-9888.0
389,3,792,"IND",-224.0,10400.0
390,21,799,"IND",-10101.0,-10464.0
391,1,800,"IND",-10475.0,9824.0
392,13,803,"IND",-347.0,-385.0
393,13,804,"IND",278.0,-97.0
394,18,805,"IND",402.0,-4960.0
395,21,808,"IND",-9973.0,-9672.0
396,14,815,"IND",5155.0,119.0
397,1,817,"IND",-10220.0,9759.0
398,13,818,"IND",-96.0,-457.0
399,5,822,"IND",9529.0,9831.0
400,18,825,"IND",-360.0,-5408.0
401,13,827,"IND",265.0,-120.0
402,25,829,"IND",10388.0,-10336.0
403,13,830,"IND",14.0,-48.0
404,12,831,"IND",-4858.0,96.0
405,6,832,"IND",-10233.0,5384.0
406,25,833,"IND",9891.0,-9832.0
407,13,834,"IND",-484.0,-192.0
408,13,837,"IND",-356.0,-400.0
409,1,842,"IND",-9731.0,9888.0
410,13,846,"IND",393.0,-328.0
411,18,847,"IND",18.0,-4688.0
412,12,848,"IND",-4854.0,104.0
413,5,855,"IND",9772.0,10392.0
414,13,856,"IND",-105.0,176.0
415,5,861,"IND",9521.0,9816.0
416,18,862,"IND",-334.0,-5009.0
417,13,863,"IND",291.0,279.0
418,13,865,"IND",415.0,63.0
419,5,866,"IND",10040.0,10351.0
420,5,868,"IND",10168.0,10495.0
421,12,869,"IND",-5206.0,-217.0
422,21,870,"IND",-10083.0,-10433.0
423,25,872,"IND",9543.0,-10145.0
424,5,875,"IND",9670.0,9999.0
425,5,879,"IND",10296.0,10287.0
426,25,880,"IND",10419.0,-9929.0
427,13,881,"IND",45.0,-289.0
428,13,882,"IND",173.0,-497.0
429,18,883,"IND",-202.0,-5209.0
430,5,885,"IND",9921.0,9575.0
431,18,886,"IND",-453.0,-4785.0
432,13,889,"IND",-343.0,-377.0
433,12,895,"IND",-4717.0,263.0
434,5,896,"IND",10406.0,10047.0
435,13,898,"IND",32.0,335.0
436,5,903,"IND",10159.0,10127.0
437,12,905,"IND",-5215.0,-233.0
438,25,908,"IND",9908.0,-10449.0
439,13,911,"IND",-466.0,-161.0
440,13,912,"IND",-338.0,-369.0
441,15,913,"IND",10287.0,271.0
442,12,915,"IND",-4590.0,55.0
443,13,916,"IND",36.0,343.0
444,13,920,"IND",164.0,487.0
445,12,921,"IND",-5211.0,-225.0
446,1,923,"IND",-10087.0,9559.0
447,21,927,"IND",-10462.0,-10153.0
448,13,928,"IND",-316.0,22.0
449,5,929,"IND",10309.0,9662.0
450,13,934,"IND",432.0,446.0
451,8,935,"IND",58.0,4734.0
452,21,937,"IND",-9814.0,-10474.0
453,5,938,"IND",9811.0,10166.0
454,25,939,"IND",9935.0,-10050.0
455,25,940,"IND",9560.0,-9762.0
456,23,941,"IND",-312.0,-9970.0
457,13,944,"IND",313.0,-330.0
458,13,945,"IND",437.0,454.0
459,12,946,"IND",-4938.0,-258.0
460,6,947,"IND",-9810.0,4534.0
461,25,948,"IND",9816.0,-9826.0
462,25,950,"IND",9939.0,-10042.0
463,13,952,"IND",-435.0,246.0
464,18,954,"IND",-325.0,-4993.0
465,25,956,"IND",10300.0,-9705.0
466,12,957,"IND",-4576.0,79.0
467,1,964,"IND",-9951.0,9719.0
468,21,965,"IND",-9823.0,-10489.0
469,13,967,"IND",-198.0,-201.0
470,13,968,"IND",-74.0,-417.0
471,12,973,"IND",-5449.0,223.0
472,21,974,"IND",-10321.0,-9985.0
473,1,979,"IND",-9695.0,10302.0
474,25,980,"IND",10428.0,-9561.0
475,5,981,"IND",10054.0,9727.0
476,13,982,"IND",181.0,-482.0
477,5,983,"IND",9807.0,9806.0
478,5,984,"IND",9930.0,9942.0
479,13,985,"IND",-444.0,230.0
480,5,988,"IND",9701.0,10406.0
481,12,989,"IND",-4673.0,-306.0
482,21,991,"IND",-9550.0,-9522.0
483,1,992,"IND",-9924.0,10118.0
484,25,994,"IND",10203.0,-10090.0
485,12,998,"IND",-5171.0,198.0
486,13,1000,"IND",-48.0,-18.0
487,13,1003,"IND",-422.0,-378.0
488,13,1008,"IND",-294.0,414.0
489,5,1009,"IND",10331.0,9702.0
490,5,1010,"IND",10454.0,10486.0
491,12,1012,"IND",-4920.0,126.0
492,25,1013,"IND",10208.0,-10083.0
493,13,1016,"IND",-167.0,205.0
494,1,1017,"IND",-10043.0,10341.0
495,18,1020,"IND",-418.0,-5371.0
496,1,1022,"IND",-10308.0,10390.0
497,12,1026,"IND",-4682.0,-322.0
498,13,1027,"IND",441.0,462.0
499,1,1028,"IND",-9933.0,9750.0
500,18,1031,"IND",195.0,-5106.0
501,13,1032,"IND",-180.0,182.0
502,22,1033,"IND",-5057.0,-10034.0
503,25,1035,"IND",9569.0,-9746.0
504,10,1036,"IND",9697.0,5398.0
505,13,1041,"IND",322.0,-314.0
506,13,1042,"IND",446.0,470.0
507,1,1046,"IND",-9929.0,9758.0
508,16,1047,"IND",-9801.0,-5098.0
509,18,1048,"IND",-176.0,-4810.0
510,1,1049,"IND",-10052.0,9974.0
511,12,1050,"IND",-5427.0,-386.0
512,18,1051,"IND",141.0,-4531.0
513,5,1052,"IND",9767.0,9757.0
514,18,1054,"IND",-110.0,-5107.0
515,13,1057,"IND",-484.0,181.0
516,18,1058,"IND",-357.0,-5027.0
517,13,1060,"IND",269.0,261.0
518,13,1061,"IND",392.0,397.0
519,13,1066,"IND",18.0,-315.0
520,13,1067,"IND",145.0,477.0
521,13,1068,"IND",-229.0,-235.0
522,13,1071,"IND",-106.0,-99.0
523,13,1073,"IND",-480.0,189.0
524,12,1075,"IND",-5352.0,-19.0
525,25,1076,"IND",10273.0,-10379.0
526,13,1077,"IND",397.0,405.0
527,13,1078,"IND",22.0,-307.0
528,13,1079,"IND",132.0,454.0
529,25,1084,"IND",9758.0,-10258.0
530,12,1085,"IND",-5119.0,-474.0
531,13,1086,"IND",-493.0,166.0
532,1,1087,"IND",-10366.0,9958.0
533,5,1088,"IND",10260.0,10246.0
534,5,1089,"IND",10383.0,10030.0
535,13,1090,"IND",9.0,-330.0
536,21,1091,"IND",-9863.0,-9538.0
537,13,1093,"IND",-238.0,-250.0
538,13,1095,"IND",-114.0,-466.0
539,13,1097,"IND",-489.0,174.0
540,13,1098,"IND",-361.0,-34.0
541,13,1101,"IND",264.0,253.0
542,15,1103,"IND",10388.0,38.0
543,1,1105,"IND",-9987.0,9678.0
544,18,1108,"IND",159.0,-5147.0
545,13,1110,"IND",-216.0,141.0
546,21,1111,"IND",-10092.0,-10075.0
547,13,1112,"IND",-467.0,213.0
548,18,1113,"IND",-339.0,-4643.0
549,13,1115,"IND",286.0,-355.0
550,13,1116,"IND",410.0,429.0
551,13,1117,"IND",35.0,-283.0
552,13,1118,"IND",163.0,-139.0
553,13,1120,"IND",-211.0,149.0
554,23,1121,"IND",-88.0,-10067.0
555,12,1125,"IND",-5462.0,-427.0
556,25,1126,"IND",9665.0,-9635.0
557,13,1129,"IND",291.0,-347.0
558,13,1132,"IND",414.0,437.0
559,21,1135,"IND",-9960.0,-9923.0
560,13,1138,"IND",150.0,485.0
561,12,1139,"IND",-5225.0,125.0
562,5,1141,"IND",9899.0,9909.0
563,12,1143,"IND",-5476.0,197.0
564,25,1145,"IND",9652.0,-10011.0
565,12,1148,"IND",-4722.0,-371.0
566,13,1149,"IND",401.0,413.0
567,13,1150,"IND",27.0,-299.0
568,25,1151,"IND",10154.0,-10155.0
569,1,1152,"IND",-10220.0,10133.0
570,5,1153,"IND",9903.0,9917.0
571,18,1155,"IND",-471.0,-4795.0
572,1,1156,"IND",-10344.0,10349.0
573,1,1157,"IND",-9718.0,9637.0
574,12,1162,"IND",-4595.0,421.0
575,13,1163,"IND",31.0,-291.0
576,13,1164,"IND",176.0,-116.0
577,19,1165,"IND",4802.0,-5476.0
578,12,1167,"IND",-5075.0,308.0
579,13,1168,"IND",-449.0,-404.0
580,12,1170,"IND",-5322.0,388.0
581,13,1171,"IND",304.0,28.0
582,8,1173,"IND",427.0,4812.0
583,13,1174,"IND",53.0,100.0
584,1,1177,"IND",-9819.0,9892.0
585,12,1181,"IND",-5194.0,-468.0
586,13,1182,"IND",-70.0,316.0
587,21,1184,"IND",-10445.0,-10396.0
588,25,1185,"IND",9683.0,-10252.0
589,1,1186,"IND",-9692.0,10036.0
590,13,1189,"IND",432.0,-180.0
591,21,1192,"IND",-9943.0,-9892.0
592,18,1194,"IND",167.0,-5132.0
593,13,1195,"IND",-207.0,156.0
594,25,1198,"IND",9916.0,-10060.0
595,1,1199,"IND",-10458.0,9580.0
596,1,1200,"IND",-10330.0,10372.0
597,18,1202,"IND",295.0,-5340.0
598,5,1203,"IND",10419.0,9796.0
599,13,1204,"IND",44.0,84.0
600,13,1206,"IND",172.0,-124.0
601,13,1207,"IND",-203.0,164.0
602,17,1209,"IND",-5079.0,-4700.0
603,5,1211,"IND",9546.0,9588.0
604,18,1212,"IND",-326.0,-4620.0
605,21,1214,"IND",-9700.0,-10332.0
606,18,1216,"IND",423.0,-5196.0
607,5,1220,"IND",10049.0,10092.0
608,5,1221,"IND",10194.0,10267.0
609,25,1224,"IND",9819.0,-10445.0
610,25,1225,"IND",9943.0,-9660.0
611,13,1226,"IND",-432.0,-21.0
612,13,1227,"IND",-304.0,-229.0
613,5,1229,"IND",10322.0,10059.0
614,1,1231,"IND",-9555.0,9843.0
615,13,1232,"IND",71.0,483.0
616,1,1233,"IND",-9802.0,10275.0
617,13,1236,"IND",-176.0,-437.0
618,20,1237,"IND",9947.0,-5301.0
619,13,1239,"IND",-427.0,-13.0
620,13,1240,"IND",-300.0,-221.0
621,12,1242,"IND",-4674.0,67.0
622,15,1243,"IND",10449.0,203.0
623,10,1247,"IND",10075.0,5491.0
624,21,1250,"IND",-9815.0,-9748.0
625,13,1256,"IND",-189.0,-460.0
626,12,1259,"IND",-5066.0,324.0
627,13,1262,"IND",-440.0,-388.0
628,12,1263,"IND",-5313.0,-244.0
629,13,1264,"IND",313.0,44.0
630,12,1265,"IND",-4564.0,-172.0
631,21,1268,"IND",-9938.0,-9884.0
632,13,1269,"IND",189.0,260.0
633,5,1270,"IND",9815.0,9548.0
634,12,1272,"IND",-5062.0,332.0
635,13,1275,"IND",-436.0,-380.0
636,5,1278,"IND",9692.0,9764.0
637,13,1280,"IND",317.0,52.0
638,18,1287,"IND",441.0,-5164.0
639,25,1290,"IND",10066.0,-9524.0
640,18,1291,"IND",71.0,-5360.0
641,5,1294,"IND",9696.0,9928.0
642,13,1296,"IND",-180.0,-288.0
643,13,1300,"IND",445.0,0.0
644,13,1309,"IND",-427.0,144.0
645,13,1310,"IND",198.0,432.0
646,13,1311,"IND",322.0,216.0
647,13,1314,"IND",-53.0,-496.0
648,13,1315,"IND",75.0,-352.0
649,12,1317,"IND",-5299.0,-64.0
650,12,1318,"IND",-5176.0,-280.0
651,13,1319,"IND",450.0,360.0
652,18,1320,"IND",-423.0,-4848.0
653,1,1321,"IND",-9797.0,10440.0
654,17,1324,"IND",-4674.0,-4776.0
655,25,1325,"IND",9952.0,-10136.0
656,7,1327,"IND",-4938.0,5272.0
657,4,1330,"IND",4687.0,9912.0
658,12,1331,"IND",-5189.0,-304.0
659,13,1332,"IND",436.0,-16.0
660,25,1333,"IND",9564.0,-10224.0
661,1,1334,"IND",-9810.0,10416.0
662,25,1337,"IND",10313.0,-9800.0
663,18,1338,"IND",-61.0,-4512.0
664,13,1341,"IND",66.0,280.0
665,12,1342,"IND",-5308.0,-80.0
666,5,1343,"IND",9815.0,9704.0
667,1,1344,"IND",-9559.0,9992.0
668,25,1346,"IND",9569.0,-9864.0
669,18,1352,"IND",194.0,-4576.0
670,13,1353,"IND",317.0,208.0
671,12,1356,"IND",-5057.0,496.0
672,5,1357,"IND",10088.0,9671.0
673,25,1358,"IND",9714.0,-9689.0
674,18,1360,"IND",-163.0,-4905.0
675,25,1365,"IND",10463.0,-9617.0
676,5,1366,"IND",9590.0,10175.0
677,18,1368,"IND",216.0,-5185.0
678,18,1369,"IND",339.0,-5401.0
679,13,1371,"IND",-35.0,-113.0
680,12,1372,"IND",-4907.0,-321.0
681,13,1374,"IND",-282.0,319.0
682,25,1375,"IND",9842.0,-9897.0
