id,zone,type,hhID,bedrooms,quality,monthlyCost,yearBuilt,coordX,coordY
103,1,"SF",103,2,4,1000,0,-10460.0,10298.0
104,1,"SF",104,2,4,1000,0,-10020.0,10287.0
105,1,"SF",105,2,4,1000,0,-10440.0,9543.0
106,1,"SF",106,2,4,1000,0,-10294.0,10019.0
107,1,"SF",107,2,4,1000,0,-10445.0,9851.0
108,1,"SF",108,2,4,1000,0,-9650.0,9787.0
109,1,"SF",109,2,4,1000,0,-9943.0,10201.0
110,1,"SF",110,2,4,1000,0,-10120.0,10080.0
111,1,"SF",111,2,4,1000,0,-10496.0,10394.0
112,1,"SF",112,2,4,1000,0,-9633.0,10487.0
113,1,"SF",113,2,4,1000,0,-9530.0,10411.0
114,1,"SF",114,2,4,1000,0,-9579.0,10120.0
115,1,"SF",115,2,4,1000,0,-9920.0,9855.0
116,1,"SF",116,2,4,1000,0,-9829.0,9716.0
117,1,"SF",117,2,4,1000,0,-10374.0,10146.0
118,1,"SF",118,2,4,1000,0,-9904.0,9983.0
119,1,"SF",119,2,4,1000,0,-10051.0,10272.0
120,1,"SF",120,2,4,1000,0,-10150.0,10495.0
121,1,"SF",121,2,4,1000,0,-10324.0,10275.0
122,1,"SF",122,2,4,1000,0,-10114.0,10073.0
123,1,"SF",123,2,4,1000,0,-10399.0,10386.0
124,1,"SF",124,2,4,1000,0,-10497.0,10249.0
125,1,"SF",125,2,4,1000,0,-10241.0,10039.0
126,1,"MF",126,2,4,500,0,-9626.0,10431.0
127,1,"MF",127,2,4,500,0,-10008.0,10390.0
128,1,"MF",128,2,4,500,0,-9955.0,10208.0
129,1,"MF",129,2,4,500,0,-10313.0,10074.0
130,1,"MF",130,2,4,500,0,-9540.0,10463.0
131,1,"MF",131,2,4,500,0,-9626.0,9574.0
132,1,"MF",132,2,4,500,0,-9777.0,9698.0
133,1,"MF",133,2,4,500,0,-10116.0,9547.0
134,1,"MF",134,2,4,500,0,-10182.0,10356.0
135,1,"MF",135,2,4,500,0,-10456.0,10479.0
136,1,"MF",136,2,4,500,0,-10077.0,10357.0
137,1,"MF",137,2,4,500,0,-9548.0,10017.0
138,1,"MF",138,2,4,500,0,-10249.0,9667.0
139,1,"MF",139,2,4,500,0,-10301.0,9886.0
140,1,"MF",140,2,4,500,0,-10315.0,10197.0
141,1,"MF",141,2,4,500,0,-10217.0,9870.0
142,1,"MF",142,2,4,500,0,-10036.0,9839.0
143,1,"MF",143,2,4,500,0,-10356.0,10449.0
144,1,"MF",144,2,4,500,0,-10306.0,10225.0
145,1,"MF",145,2,4,500,0,-10245.0,9719.0
146,1,"MF",146,2,4,500,0,-10464.0,9714.0
147,1,"MF",147,2,4,500,0,-10456.0,9693.0
148,1,"MF",148,2,4,500,0,-9743.0,10477.0
149,1,"MF",149,2,4,500,0,-9985.0,10499.0
150,1,"MF",150,2,4,500,0,-10114.0,9511.0
151,1,"MF",151,2,4,500,0,-10125.0,10065.0
152,1,"MF",152,2,4,500,0,-9793.0,10426.0
153,1,"MF",153,2,4,500,0,-10487.0,10249.0
154,1,"MF",154,2,4,500,0,-10161.0,9907.0
155,1,"MF",155,2,4,500,0,-10104.0,9694.0
156,1,"MF",156,2,4,500,0,-10354.0,10378.0
157,1,"MF",157,2,4,500,0,-10337.0,9541.0
158,1,"MF",158,2,4,500,0,-10484.0,9903.0
159,1,"MF",159,2,4,500,0,-10395.0,9576.0
160,1,"MF",160,2,4,500,0,-10370.0,9556.0
161,1,"MF",161,2,4,500,0,-9996.0,9845.0
162,1,"MF",162,2,4,500,0,-9566.0,10238.0
163,1,"MF",163,2,4,500,0,-10114.0,10202.0
164,1,"MF",164,2,4,500,0,-10463.0,9676.0
165,1,"MF",165,2,4,500,0,-10196.0,9813.0
166,1,"MF",166,2,4,500,0,-9617.0,9766.0
167,1,"MF",167,2,4,500,0,-9886.0,10126.0
168,1,"MF",168,2,4,500,0,-9705.0,9814.0
169,1,"MF",169,2,4,500,0,-9946.0,10009.0
170,1,"MF",170,2,4,500,0,-9668.0,9594.0
171,1,"MF",171,2,4,500,0,-9657.0,9867.0
172,1,"MF",172,2,4,500,0,-10455.0,10216.0
173,1,"MF",173,2,4,500,0,-10018.0,10305.0
174,1,"MF",174,2,4,500,0,-9600.0,9972.0
175,1,"MF",175,2,4,500,0,-10141.0,9902.0
176,1,"MF",176,2,4,500,0,-10103.0,9719.0
177,1,"MF",177,2,4,500,0,-10026.0,10461.0
178,1,"MF",178,2,4,500,0,-9603.0,10145.0
179,1,"MF",179,2,4,500,0,-9520.0,9990.0
180,1,"MF",180,2,4,500,0,-9584.0,10160.0
181,1,"MF",181,2,4,500,0,-10137.0,9831.0
182,1,"MF",182,2,4,500,0,-9685.0,9911.0
183,1,"MF",183,2,4,500,0,-10034.0,9946.0
184,1,"MF",184,2,4,500,0,-9910.0,10305.0
185,1,"MF",185,2,4,500,0,-9794.0,10220.0
186,1,"MF",186,2,4,500,0,-9887.0,9650.0
187,1,"MF",187,2,4,500,0,-9799.0,10443.0
188,1,"MF",188,2,4,500,0,-9713.0,9744.0
189,1,"MF",189,2,4,500,0,-10194.0,10425.0
190,1,"MF",190,2,4,500,0,-9657.0,10260.0
191,1,"MF",191,2,4,500,0,-9543.0,9854.0
192,1,"MF",192,2,4,500,0,-10491.0,9879.0
193,1,"MF",193,2,4,500,0,-10325.0,10263.0
194,1,"MF",194,2,4,500,0,-10234.0,10269.0
195,1,"MF",195,2,4,500,0,-9837.0,10114.0
196,1,"MF",196,2,4,500,0,-10433.0,9556.0
197,1,"MF",197,2,4,500,0,-9856.0,9547.0
198,1,"MF",198,2,4,500,0,-9565.0,9538.0
199,1,"MF",199,2,4,500,0,-9774.0,10040.0
200,1,"MF",200,2,4,500,0,-10040.0,10384.0
201,1,"MF",201,2,4,500,0,-10019.0,9562.0
202,1,"MF",202,2,4,500,0,-10246.0,10159.0
203,1,"MF",203,2,4,500,0,-10380.0,10412.0
204,1,"MF",204,2,4,500,0,-9804.0,10086.0
205,1,"MF",205,2,4,500,0,-9630.0,9866.0
206,1,"MF",206,2,4,500,0,-9795.0,10340.0
207,1,"MF",207,2,4,500,0,-9575.0,10166.0
208,1,"MF",208,2,4,500,0,-9990.0,9905.0
209,1,"MF",209,2,4,500,0,-9599.0,10275.0
210,1,"MF",210,2,4,500,0,-9715.0,9589.0
211,1,"MF",211,2,4,500,0,-9743.0,9592.0
212,1,"MF",212,2,4,500,0,-9957.0,9505.0
213,1,"MF",213,2,4,500,0,-10003.0,10390.0
214,1,"MF",214,2,4,500,0,-10402.0,9886.0
215,1,"MF",215,2,4,500,0,-10471.0,9828.0
216,1,"MF",216,2,4,500,0,-9620.0,9874.0
217,1,"MF",217,2,4,500,0,-10289.0,10269.0
218,1,"MF",218,2,4,500,0,-10057.0,9763.0
219,1,"MF",219,2,4,500,0,-9671.0,9647.0
220,1,"MF",220,2,4,500,0,-9966.0,10217.0
221,1,"MF",221,2,4,500,0,-10096.0,9656.0
222,1,"MF",222,2,4,500,0,-10388.0,9748.0
223,1,"MF",223,2,4,500,0,-10348.0,9972.0
224,1,"MF",224,2,4,500,0,-10238.0,10207.0
225,1,"MF",225,2,4,500,0,-10089.0,9939.0
226,1,"MF",226,2,4,500,0,-10484.0,10014.0
227,1,"MF",227,2,4,500,0,-9819.0,10453.0
228,1,"MF",228,2,4,500,0,-10203.0,10263.0
229,1,"MF",229,2,4,500,0,-9692.0,9688.0
230,1,"MF",230,2,4,500,0,-9828.0,10210.0
231,1,"MF",231,2,4,500,0,-10146.0,10408.0
232,1,"MF",232,2,4,500,0,-9881.0,10358.0
233,1,"MF",233,2,4,500,0,-9754.0,9599.0
234,1,"MF",234,2,4,500,0,-10397.0,10299.0
235,1,"MF",235,2,4,500,0,-9792.0,10003.0
236,1,"MF",236,2,4,500,0,-10434.0,10143.0
237,1,"MF",237,2,4,500,0,-10086.0,10007.0
238,1,"MF",238,2,4,500,0,-9637.0,10292.0
239,1,"MF",239,2,4,500,0,-10334.0,9948.0
240,1,"MF",240,2,4,500,0,-9626.0,10485.0
241,1,"MF",241,2,4,500,0,-9614.0,10054.0
242,1,"MF",242,2,4,500,0,-9562.0,10080.0
243,1,"MF",243,2,4,500,0,-10398.0,10055.0
244,1,"MF",244,2,4,500,0,-10100.0,9901.0
245,1,"MF",245,2,4,500,0,-10224.0,9761.0
246,1,"MF",246,2,4,500,0,-9914.0,9927.0
247,1,"MF",247,2,4,500,0,-10218.0,10044.0
248,1,"MF",248,2,4,500,0,-9643.0,10121.0
249,1,"MF",249,2,4,500,0,-9797.0,9593.0
250,1,"MF",250,2,4,500,0,-9860.0,10213.0
251,5,"SF",251,2,4,1000,0,10170.0,10015.0
252,5,"SF",252,2,4,1000,0,9711.0,9607.0
253,5,"SF",253,2,4,1000,0,10019.0,9743.0
254,5,"SF",254,2,4,1000,0,10028.0,9567.0
255,5,"SF",255,2,4,1000,0,9898.0,9921.0
256,5,"SF",256,2,4,1000,0,9916.0,9719.0
257,5,"SF",257,2,4,1000,0,9720.0,9712.0
258,5,"SF",258,2,4,1000,0,9744.0,9781.0
259,5,"SF",259,2,4,1000,0,10479.0,9946.0
260,5,"SF",260,2,4,1000,0,9729.0,10404.0
261,5,"SF",261,2,4,1000,0,10070.0,10224.0
262,5,"SF",262,2,4,1000,0,10049.0,10237.0
263,5,"SF",263,2,4,1000,0,9558.0,9896.0
264,5,"SF",264,2,4,1000,0,9824.0,9535.0
265,5,"SF",265,2,4,1000,0,10080.0,9965.0
266,5,"SF",266,2,4,1000,0,10160.0,9663.0
267,5,"SF",267,2,4,1000,0,10090.0,10434.0
268,5,"SF",268,2,4,1000,0,10418.0,9854.0
269,5,"SF",269,2,4,1000,0,9632.0,9893.0
270,5,"SF",270,2,4,1000,0,10367.0,9973.0
271,5,"SF",271,2,4,1000,0,9634.0,10010.0
272,5,"SF",272,2,4,1000,0,9898.0,9845.0
273,5,"SF",273,2,4,1000,0,9865.0,9892.0
274,5,"SF",274,2,4,1000,0,10283.0,9507.0
275,5,"SF",275,2,4,1000,0,10353.0,9772.0
276,5,"SF",276,2,4,1000,0,9680.0,10340.0
277,5,"SF",277,2,4,1000,0,10019.0,9640.0
278,5,"SF",278,2,4,1000,0,9547.0,9784.0
279,5,"SF",279,2,4,1000,0,10320.0,10324.0
280,5,"SF",280,2,4,1000,0,9554.0,9825.0
281,5,"SF",281,2,4,1000,0,9836.0,10428.0
282,5,"SF",282,2,4,1000,0,10280.0,9991.0
283,5,"SF",283,2,4,1000,0,9679.0,10322.0
284,5,"SF",284,2,4,1000,0,9618.0,9625.0
285,5,"SF",285,2,4,1000,0,9964.0,9544.0
286,5,"SF",286,2,4,1000,0,9627.0,10196.0
287,5,"SF",287,2,4,1000,0,9819.0,9709.0
288,5,"SF",288,2,4,1000,0,9884.0,9985.0
289,5,"SF",289,2,4,1000,0,10172.0,9919.0
290,5,"SF",290,2,4,1000,0,9867.0,10331.0
291,5,"SF",291,2,4,1000,0,9978.0,10157.0
292,5,"SF",292,2,4,1000,0,9807.0,9734.0
293,5,"SF",293,2,4,1000,0,10421.0,10258.0
294,5,"SF",294,2,4,1000,0,10101.0,10140.0
295,5,"SF",295,2,4,1000,0,10120.0,9804.0
296,5,"SF",296,2,4,1000,0,10003.0,10279.0
297,5,"SF",297,2,4,1000,0,10305.0,9846.0
298,5,"SF",298,2,4,1000,0,10142.0,10013.0
299,5,"SF",299,2,4,1000,0,10242.0,9853.0
300,5,"SF",300,2,4,1000,0,10320.0,9693.0
301,5,"SF",301,2,4,1000,0,9602.0,9825.0
302,5,"SF",302,2,4,1000,0,10147.0,10097.0
303,5,"SF",303,2,4,1000,0,9962.0,9871.0
304,5,"SF",304,2,4,1000,0,9544.0,9987.0
305,5,"SF",305,2,4,1000,0,9946.0,10314.0
306,5,"SF",306,2,4,1000,0,9692.0,9591.0
307,5,"SF",307,2,4,1000,0,10465.0,9954.0
308,5,"SF",308,2,4,1000,0,9984.0,10072.0
309,5,"SF",309,2,4,1000,0,10349.0,10358.0
310,5,"SF",310,2,4,1000,0,9745.0,10104.0
311,5,"SF",311,2,4,1000,0,9563.0,10466.0
312,5,"SF",312,2,4,1000,0,9536.0,10389.0
313,5,"SF",313,2,4,1000,0,9636.0,10439.0
314,5,"SF",314,2,4,1000,0,10054.0,9764.0
315,5,"SF",315,2,4,1000,0,10263.0,9557.0
316,5,"SF",316,2,4,1000,0,10405.0,10342.0
317,5,"SF",317,2,4,1000,0,10312.0,9979.0
318,5,"SF",318,2,4,1000,0,9928.0,10375.0
319,5,"SF",319,2,4,1000,0,10225.0,9782.0
320,5,"SF",320,2,4,1000,0,10334.0,10251.0
321,5,"SF",321,2,4,1000,0,10179.0,9831.0
322,5,"SF",322,2,4,1000,0,10192.0,10455.0
323,5,"SF",323,2,4,1000,0,9993.0,10438.0
324,5,"SF",324,2,4,1000,0,10407.0,10135.0
325,5,"SF",325,2,4,1000,0,10269.0,9532.0
326,5,"SF",326,2,4,1000,0,10408.0,10441.0
327,5,"SF",327,2,4,1000,0,10036.0,10109.0
328,5,"SF",328,2,4,1000,0,10161.0,9518.0
329,5,"SF",329,2,4,1000,0,9601.0,10288.0
330,5,"SF",330,2,4,1000,0,10081.0,9872.0
331,5,"SF",331,2,4,1000,0,10293.0,10077.0
332,5,"SF",332,2,4,1000,0,9798.0,10404.0
333,5,"SF",333,2,4,1000,0,10483.0,10216.0
334,5,"SF",334,2,4,1000,0,9620.0,10180.0
335,5,"SF",335,2,4,1000,0,9636.0,10432.0
336,5,"SF",336,2,4,1000,0,10421.0,9899.0
337,5,"SF",337,2,4,1000,0,9561.0,9737.0
338,5,"SF",338,2,4,1000,0,9533.0,9621.0
339,5,"SF",339,2,4,1000,0,10247.0,10475.0
340,5,"SF",340,2,4,1000,0,10008.0,10131.0
341,5,"SF",341,2,4,1000,0,9783.0,9688.0
342,5,"SF",342,2,4,1000,0,9977.0,9541.0
343,5,"SF",343,2,4,1000,0,9950.0,10272.0
344,5,"SF",344,2,4,1000,0,9708.0,9935.0
345,5,"SF",345,2,4,1000,0,10455.0,10325.0
346,5,"SF",346,2,4,1000,0,9508.0,9917.0
347,5,"SF",347,2,4,1000,0,9833.0,9795.0
348,5,"SF",348,2,4,1000,0,9951.0,10221.0
349,5,"SF",349,2,4,1000,0,10263.0,9770.0
350,5,"SF",350,2,4,1000,0,10144.0,10425.0
351,5,"SF",351,2,4,1000,0,9554.0,10464.0
352,5,"SF",352,2,4,1000,0,10481.0,10149.0
353,5,"SF",353,2,4,1000,0,9540.0,10298.0
354,5,"SF",354,2,4,1000,0,9980.0,10287.0
355,5,"SF",355,2,4,1000,0,9560.0,9543.0
356,5,"SF",356,2,4,1000,0,9706.0,10019.0
357,5,"SF",357,2,4,1000,0,9555.0,9851.0
358,5,"SF",358,2,4,1000,0,10350.0,9787.0
359,5,"SF",359,2,4,1000,0,10057.0,10201.0
360,5,"SF",360,2,4,1000,0,9880.0,10080.0
361,5,"SF",361,2,4,1000,0,9504.0,10394.0
362,5,"SF",362,2,4,1000,0,10367.0,10487.0
363,5,"SF",363,2,4,1000,0,10470.0,10411.0
364,5,"SF",364,2,4,1000,0,10421.0,10120.0
365,5,"SF",365,2,4,1000,0,10080.0,9855.0
366,5,"SF",366,2,4,1000,0,10171.0,9716.0
367,5,"SF",367,2,4,1000,0,9626.0,10146.0
368,5,"SF",368,2,4,1000,0,10096.0,9983.0
369,5,"SF",369,2,4,1000,0,9949.0,10272.0
370,5,"SF",370,2,4,1000,0,9850.0,10495.0
371,5,"SF",371,2,4,1000,0,9676.0,10275.0
372,5,"SF",372,2,4,1000,0,9886.0,10073.0
373,5,"SF",373,2,4,1000,0,9601.0,10386.0
374,5,"SF",374,2,4,1000,0,9503.0,10249.0
375,5,"SF",375,2,4,1000,0,9759.0,10039.0
376,5,"MF",376,2,4,500,0,10374.0,10431.0
377,5,"MF",377,2,4,500,0,9992.0,10390.0
378,5,"MF",378,2,4,500,0,10045.0,10208.0
379,5,"MF",379,2,4,500,0,9687.0,10074.0
380,5,"MF",380,2,4,500,0,10460.0,10463.0
381,5,"MF",381,2,4,500,0,10374.0,9574.0
382,5,"MF",382,2,4,500,0,10223.0,9698.0
383,5,"MF",383,2,4,500,0,9884.0,9547.0
384,5,"MF",384,2,4,500,0,9818.0,10356.0
385,5,"MF",385,2,4,500,0,9544.0,10479.0
386,5,"MF",386,2,4,500,0,9923.0,10357.0
387,5,"MF",387,2,4,500,0,10452.0,10017.0
388,5,"MF",388,2,4,500,0,9751.0,9667.0
389,5,"MF",389,2,4,500,0,9699.0,9886.0
390,5,"MF",390,2,4,500,0,9685.0,10197.0
391,5,"MF",391,2,4,500,0,9783.0,9870.0
392,5,"MF",392,2,4,500,0,9964.0,9839.0
393,5,"MF",393,2,4,500,0,9644.0,10449.0
394,5,"MF",394,2,4,500,0,9694.0,10225.0
395,5,"MF",395,2,4,500,0,9755.0,9719.0
396,5,"MF",396,2,4,500,0,9536.0,9714.0
397,5,"MF",397,2,4,500,0,9544.0,9693.0
398,5,"MF",398,2,4,500,0,10257.0,10477.0
399,5,"MF",399,2,4,500,0,10015.0,10499.0
400,5,"MF",400,2,4,500,0,9886.0,9511.0
401,5,"MF",401,2,4,500,0,9875.0,10065.0
402,5,"MF",402,2,4,500,0,10207.0,10426.0
403,5,"MF",403,2,4,500,0,9513.0,10249.0
404,5,"MF",404,2,4,500,0,9839.0,9907.0
405,5,"MF",405,2,4,500,0,9896.0,9694.0
406,5,"MF",406,2,4,500,0,9646.0,10378.0
407,5,"MF",407,2,4,500,0,9663.0,9541.0
408,5,"MF",408,2,4,500,0,9516.0,9903.0
409,5,"MF",409,2,4,500,0,9605.0,9576.0
410,5,"MF",410,2,4,500,0,9630.0,9556.0
411,5,"MF",411,2,4,500,0,10004.0,9845.0
412,5,"MF",412,2,4,500,0,10434.0,10238.0
413,5,"MF",413,2,4,500,0,9886.0,10202.0
414,5,"MF",414,2,4,500,0,9537.0,9676.0
415,5,"MF",415,2,4,500,0,9804.0,9813.0
416,5,"MF",416,2,4,500,0,10383.0,9766.0
417,5,"MF",417,2,4,500,0,10114.0,10126.0
418,5,"MF",418,2,4,500,0,10295.0,9814.0
419,5,"MF",419,2,4,500,0,10054.0,10009.0
420,5,"MF",420,2,4,500,0,10332.0,9594.0
421,5,"MF",421,2,4,500,0,10343.0,9867.0
422,5,"MF",422,2,4,500,0,9545.0,10216.0
423,5,"MF",423,2,4,500,0,9982.0,10305.0
424,5,"MF",424,2,4,500,0,10400.0,9972.0
425,5,"MF",425,2,4,500,0,9859.0,9902.0
426,5,"MF",426,2,4,500,0,9897.0,9719.0
427,5,"MF",427,2,4,500,0,9974.0,10461.0
428,5,"MF",428,2,4,500,0,10397.0,10145.0
429,5,"MF",429,2,4,500,0,10480.0,9990.0
430,5,"MF",430,2,4,500,0,10416.0,10160.0
431,5,"MF",431,2,4,500,0,9863.0,9831.0
432,5,"MF",432,2,4,500,0,10315.0,9911.0
433,5,"MF",433,2,4,500,0,9966.0,9946.0
434,5,"MF",434,2,4,500,0,10090.0,10305.0
435,5,"MF",435,2,4,500,0,10206.0,10220.0
436,5,"MF",436,2,4,500,0,10113.0,9650.0
437,5,"MF",437,2,4,500,0,10201.0,10443.0
438,5,"MF",438,2,4,500,0,10287.0,9744.0
439,5,"MF",439,2,4,500,0,9806.0,10425.0
440,5,"MF",440,2,4,500,0,10343.0,10260.0
441,5,"MF",441,2,4,500,0,10457.0,9854.0
442,5,"MF",442,2,4,500,0,9509.0,9879.0
443,5,"MF",443,2,4,500,0,9675.0,10263.0
444,5,"MF",444,2,4,500,0,9766.0,10269.0
445,5,"MF",445,2,4,500,0,10163.0,10114.0
446,5,"MF",446,2,4,500,0,9567.0,9556.0
447,5,"MF",447,2,4,500,0,10144.0,9547.0
448,5,"MF",448,2,4,500,0,10435.0,9538.0
449,5,"MF",449,2,4,500,0,10226.0,10040.0
450,5,"MF",450,2,4,500,0,9960.0,10384.0
451,5,"MF",451,2,4,500,0,9981.0,9562.0
452,5,"MF",452,2,4,500,0,9754.0,10159.0
453,5,"MF",453,2,4,500,0,9620.0,10412.0
454,5,"MF",454,2,4,500,0,10196.0,10086.0
455,5,"MF",455,2,4,500,0,10370.0,9866.0
456,5,"MF",456,2,4,500,0,10205.0,10340.0
457,5,"MF",457,2,4,500,0,10425.0,10166.0
458,5,"MF",458,2,4,500,0,10010.0,9905.0
459,5,"MF",459,2,4,500,0,10401.0,10275.0
460,5,"MF",460,2,4,500,0,10285.0,9589.0
461,5,"MF",461,2,4,500,0,10257.0,9592.0
462,5,"MF",462,2,4,500,0,10043.0,9505.0
463,5,"MF",463,2,4,500,0,9997.0,10390.0
464,5,"MF",464,2,4,500,0,9598.0,9886.0
465,5,"MF",465,2,4,500,0,9529.0,9828.0
466,5,"MF",466,2,4,500,0,10380.0,9874.0
467,5,"MF",467,2,4,500,0,9711.0,10269.0
468,5,"MF",468,2,4,500,0,9943.0,9763.0
469,5,"MF",469,2,4,500,0,10329.0,9647.0
470,5,"MF",470,2,4,500,0,10034.0,10217.0
471,5,"MF",471,2,4,500,0,9904.0,9656.0
472,5,"MF",472,2,4,500,0,9612.0,9748.0
473,5,"MF",473,2,4,500,0,9652.0,9972.0
474,5,"MF",474,2,4,500,0,9762.0,10207.0
475,5,"MF",475,2,4,500,0,9911.0,9939.0
476,5,"MF",476,2,4,500,0,9516.0,10014.0
477,5,"MF",477,2,4,500,0,10181.0,10453.0
478,5,"MF",478,2,4,500,0,9797.0,10263.0
479,5,"MF",479,2,4,500,0,10308.0,9688.0
