id,zone,personId,type,coordX,coordY
101,25,204,"IND",10040.0,-9610.0
102,12,206,"IND",-4837.0,174.0
103,13,207,"IND",-211.0,462.0
104,13,209,"IND",-83.0,254.0
105,13,210,"IND",-458.0,-106.0
106,25,216,"IND",9666.0,-10322.0
107,13,217,"IND",291.0,-34.0
108,13,223,"IND",419.0,-242.0
109,13,224,"IND",44.0,398.0
110,1,225,"IND",-9832.0,10182.0
111,12,226,"IND",-5207.0,470.0
112,19,232,"IND",4904.0,-4770.0
113,1,233,"IND",-10471.0,9518.0
114,25,234,"IND",9652.0,-9698.0
115,13,235,"IND",278.0,-58.0
116,12,236,"IND",-4594.0,-266.0
117,5,237,"IND",10031.0,10022.0
118,5,240,"IND",10155.0,9806.0
119,13,242,"IND",-220.0,446.0
120,21,243,"IND",-10092.0,-9762.0
121,1,244,"IND",-10467.0,9526.0
122,13,246,"IND",-343.0,310.0
123,21,250,"IND",-9718.0,-10050.0
124,25,252,"IND",10410.0,-10258.0
125,25,253,"IND",10036.0,-9970.0
126,21,255,"IND",-9841.0,-9834.0
127,19,256,"IND",4785.0,-4546.0
128,1,259,"IND",-10211.0,9618.0
129,21,260,"IND",-9585.0,-10094.0
130,5,261,"IND",9538.0,9690.0
131,25,262,"IND",10164.0,-9670.0
132,13,265,"IND",291.0,122.0
133,12,266,"IND",-5083.0,410.0
134,20,268,"IND",10040.0,-4806.0
135,25,270,"IND",9666.0,-10166.0
136,13,271,"IND",-206.0,-374.0
137,13,272,"IND",419.0,-86.0
138,1,273,"IND",-10458.0,10050.0
139,13,275,"IND",168.0,338.0
140,12,276,"IND",-4704.0,130.0
141,12,281,"IND",-5079.0,418.0
142,13,282,"IND",45.0,-446.0
143,1,285,"IND",-10330.0,9842.0
144,12,287,"IND",-5220.0,-397.0
145,17,288,"IND",-4594.0,-5109.0
146,18,292,"IND",-471.0,-5325.0
147,25,293,"IND",10155.0,-10037.0
148,7,295,"IND",-4717.0,5107.0
149,13,296,"IND",-92.0,395.0
150,18,297,"IND",31.0,-4821.0
151,13,301,"IND",-343.0,467.0
152,13,306,"IND",-215.0,-389.0
153,18,309,"IND",410.0,-5101.0
154,13,310,"IND",-466.0,-317.0
155,13,312,"IND",159.0,-29.0
156,25,316,"IND",10287.0,-9885.0
157,5,317,"IND",9912.0,10402.0
158,5,318,"IND",10036.0,10187.0
159,13,320,"IND",-339.0,-173.0
160,13,321,"IND",-193.0,2.0
161,1,322,"IND",-9568.0,10290.0
162,13,323,"IND",-444.0,74.0
163,12,327,"IND",-4819.0,362.0
164,5,328,"IND",10309.0,9506.0
165,11,330,"IND",-10066.0,-206.0
166,12,331,"IND",-4942.0,-422.0
167,25,332,"IND",9683.0,-10134.0
168,13,333,"IND",-189.0,10.0
169,1,334,"IND",-9563.0,10298.0
170,13,335,"IND",-440.0,82.0
171,13,336,"IND",186.0,370.0
172,13,338,"IND",313.0,-486.0
173,8,343,"IND",-61.0,4802.0
174,25,344,"IND",10062.0,-10414.0
175,13,345,"IND",-312.0,-126.0
176,13,349,"IND",-202.0,-366.0
177,13,350,"IND",423.0,-78.0
178,1,351,"IND",-10453.0,10058.0
179,18,353,"IND",172.0,-4654.0
180,13,355,"IND",300.0,138.0
181,4,363,"IND",4926.0,9778.0
182,21,366,"IND",-9951.0,-10438.0
183,12,368,"IND",-5325.0,-150.0
184,21,370,"IND",-10198.0,-10358.0
185,13,371,"IND",428.0,282.0
186,15,375,"IND",9551.0,66.0
187,25,376,"IND",10177.0,-9646.0
188,25,377,"IND",10305.0,-9854.0
189,25,378,"IND",9930.0,-10214.0
190,21,381,"IND",-9947.0,-10430.0
191,21,383,"IND",-10321.0,-10142.0
192,13,385,"IND",-176.0,33.0
193,21,386,"IND",-9550.0,-9679.0
194,13,388,"IND",-427.0,457.0
195,13,390,"IND",199.0,-255.0
196,21,393,"IND",-9673.0,-10463.0
197,13,394,"IND",-48.0,-175.0
198,13,399,"IND",75.0,-39.0
199,21,400,"IND",-10299.0,-9751.0
200,13,401,"IND",-171.0,41.0
201,18,402,"IND",454.0,-5319.0
202,1,407,"IND",-10422.0,10465.0
203,12,408,"IND",-4797.0,-247.0
204,12,411,"IND",-4669.0,-455.0
205,21,414,"IND",-10044.0,-9815.0
206,13,415,"IND",80.0,-31.0
207,13,417,"IND",-295.0,257.0
208,12,418,"IND",-5184.0,17.0
209,13,419,"IND",441.0,305.0
210,12,421,"IND",-5436.0,90.0
211,25,422,"IND",10190.0,-10271.0
212,13,425,"IND",318.0,-479.0
213,13,427,"IND",-57.0,-191.0
214,25,430,"IND",10067.0,-10407.0
215,13,433,"IND",-308.0,233.0
216,13,434,"IND",-180.0,25.0
217,25,437,"IND",10445.0,-9687.0
218,19,441,"IND",4569.0,-4903.0
219,25,442,"IND",10194.0,-10263.0
220,13,443,"IND",322.0,-471.0
221,13,444,"IND",-52.0,-183.0
222,12,456,"IND",-4929.0,-399.0
223,13,457,"IND",-303.0,241.0
224,20,458,"IND",9842.0,-4584.0
225,25,460,"IND",10467.0,-10296.0
226,1,463,"IND",-10409.0,10489.0
227,1,468,"IND",-9784.0,9777.0
228,13,472,"IND",344.0,-80.0
229,12,474,"IND",-5030.0,208.0
230,21,477,"IND",-9907.0,-10008.0
231,5,478,"IND",9719.0,9632.0
232,4,482,"IND",4846.0,10424.0
233,18,486,"IND",472.0,-5288.0
234,13,489,"IND",-405.0,496.0
235,1,490,"IND",-9779.0,10136.0
236,21,491,"IND",-9651.0,-10072.0
237,21,494,"IND",-10026.0,-9784.0
238,12,498,"IND",-4903.0,0.0
239,18,499,"IND",-277.0,-5360.0
240,1,502,"IND",-10167.0,10049.0
241,1,503,"IND",-9541.0,9689.0
242,3,504,"IND",-418.0,10473.0
243,25,506,"IND",10208.0,-10239.0
244,13,507,"IND",335.0,-447.0
245,24,509,"IND",4961.0,-9807.0
246,13,513,"IND",84.0,-23.0
247,1,515,"IND",-10290.0,10265.0
248,13,516,"IND",-162.0,409.0
249,15,517,"IND",10463.0,-303.0
250,21,519,"IND",-10414.0,-9519.0
251,18,521,"IND",212.0,-5231.0
252,21,524,"IND",-9660.0,-10087.0
253,1,525,"IND",-10035.0,10201.0
254,5,527,"IND",10089.0,9985.0
255,12,529,"IND",-5286.0,273.0
256,18,531,"IND",-281.0,-4563.0
257,13,534,"IND",344.0,77.0
258,12,535,"IND",-4532.0,-139.0
259,13,537,"IND",93.0,149.0
260,13,538,"IND",221.0,293.0
261,25,539,"IND",9846.0,-10419.0
262,21,541,"IND",-10030.0,-9635.0
263,13,542,"IND",-405.0,-347.0
264,21,543,"IND",-10277.0,-10203.0
265,12,544,"IND",-4651.0,85.0
266,13,545,"IND",472.0,-131.0
267,13,547,"IND",98.0,157.0
268,12,552,"IND",-4775.0,301.0
269,12,555,"IND",-5149.0,-411.0
270,21,558,"IND",-10026.0,-9627.0
271,2,561,"IND",-5400.0,9661.0
272,18,562,"IND",-290.0,-4579.0
273,13,564,"IND",335.0,-291.0
274,21,565,"IND",-9541.0,-10155.0
275,1,566,"IND",-9916.0,10133.0
276,18,570,"IND",212.0,-5075.0
277,13,571,"IND",-162.0,213.0
278,13,572,"IND",-39.0,349.0
279,7,573,"IND",-5413.0,4637.0
280,13,575,"IND",-286.0,429.0
281,13,576,"IND",340.0,69.0
282,11,581,"IND",-9537.0,-147.0
283,11,583,"IND",-9911.0,141.0
284,13,585,"IND",217.0,-67.0
285,21,587,"IND",-10158.0,-10427.0
286,12,590,"IND",-5035.0,357.0
287,1,591,"IND",-10409.0,9645.0
288,13,592,"IND",-264.0,-180.0
289,25,596,"IND",10362.0,-9892.0
290,12,597,"IND",-4515.0,244.0
291,1,598,"IND",-9889.0,9532.0
292,18,601,"IND",239.0,-4676.0
293,13,603,"IND",-136.0,-388.0
294,13,604,"IND",-13.0,-252.0
295,12,606,"IND",-5387.0,36.0
296,18,612,"IND",-259.0,-5172.0
297,13,613,"IND",366.0,116.0
298,25,614,"IND",10490.0,-9748.0
299,13,617,"IND",115.0,-460.0
300,18,619,"IND",243.0,-4668.0
301,13,621,"IND",-132.0,-28.0
302,13,622,"IND",-8.0,-244.0
303,25,624,"IND",9617.0,-9956.0
304,13,625,"IND",-272.0,-195.0
305,21,627,"IND",-9647.0,-9907.0
306,21,630,"IND",-9524.0,-10123.0
307,13,631,"IND",102.0,165.0
308,13,633,"IND",230.0,309.0
309,13,634,"IND",-145.0,-403.0
310,1,639,"IND",-10021.0,10381.0
311,21,646,"IND",-10396.0,-9979.0
312,1,647,"IND",-10268.0,9813.0
313,13,648,"IND",357.0,101.0
314,21,649,"IND",-9519.0,-10115.0
315,13,651,"IND",106.0,-475.0
316,12,657,"IND",-4766.0,316.0
317,12,658,"IND",-5140.0,-396.0
318,1,659,"IND",-10017.0,10389.0
319,18,662,"IND",-391.0,-4972.0
320,5,664,"IND",9754.0,10204.0
321,12,666,"IND",-4621.0,492.0
322,21,667,"IND",-10497.0,-9724.0
323,21,668,"IND",-9872.0,-10436.0
324,12,669,"IND",-4744.0,-292.0
325,13,671,"IND",-118.0,-4.0
326,13,672,"IND",5.0,-220.0
327,5,675,"IND",9631.0,10068.0
328,13,676,"IND",-242.0,212.0
329,1,677,"IND",-9616.0,9500.0
330,13,679,"IND",-493.0,284.0
331,13,680,"IND",133.0,-76.0
332,12,682,"IND",-4739.0,-285.0
333,18,683,"IND",-114.0,-4997.0
334,18,684,"IND",9.0,-5212.0
335,5,685,"IND",9635.0,10428.0
336,13,688,"IND",-255.0,-164.0
337,13,689,"IND",371.0,476.0
338,18,691,"IND",494.0,-4740.0
339,1,693,"IND",-9880.0,9548.0
340,1,694,"IND",-9753.0,10340.0
341,18,699,"IND",-127.0,-5020.0
342,13,701,"IND",-4.0,-236.0
343,1,703,"IND",-10378.0,10052.0
344,12,705,"IND",-5250.0,196.0
345,13,706,"IND",375.0,484.0
346,12,709,"IND",-4502.0,268.0
347,1,710,"IND",-9876.0,9556.0
348,13,711,"IND",252.0,-300.0
349,13,713,"IND",-123.0,-12.0
350,2,715,"IND",-4999.0,9772.0
351,25,716,"IND",9626.0,-9940.0
352,21,717,"IND",-10228.0,-9765.0
353,5,720,"IND",10397.0,9875.0
354,24,727,"IND",4520.0,-10341.0
355,25,728,"IND",10146.0,-10053.0
356,21,729,"IND",-9726.0,-10261.0
357,13,730,"IND",-101.0,379.0
358,25,731,"IND",10023.0,-9837.0
359,5,737,"IND",9648.0,10451.0
360,5,740,"IND",9776.0,10243.0
361,5,742,"IND",10401.0,9883.0
362,13,745,"IND",-475.0,-333.0
363,18,749,"IND",150.0,-5045.0
364,13,750,"IND",278.0,99.0
365,13,751,"IND",-96.0,387.0
366,12,754,"IND",-4973.0,171.0
367,12,755,"IND",-5347.0,459.0
368,13,756,"IND",-237.0,219.0
369,13,758,"IND",388.0,-493.0
370,1,759,"IND",-10488.0,10291.0
371,5,760,"IND",10137.0,9931.0
372,6,761,"IND",-9735.0,4723.0
373,13,763,"IND",-110.0,11.0
374,13,764,"IND",14.0,147.0
375,21,765,"IND",-10361.0,-9565.0
376,13,768,"IND",-233.0,227.0
377,18,772,"IND",393.0,-5485.0
378,25,773,"IND",9516.0,-10349.0
379,12,775,"IND",-4858.0,-61.0
380,21,777,"IND",-9731.0,-10269.0
381,21,778,"IND",-10105.0,-9981.0
382,18,780,"IND",18.0,-4845.0
383,17,781,"IND",-5356.0,-4557.0
384,5,782,"IND",9648.0,9608.0
385,25,784,"IND",10274.0,-10104.0
386,18,785,"IND",397.0,-5320.0
387,1,789,"IND",-9977.0,10320.0
388,18,790,"IND",151.0,-4888.0
389,13,792,"IND",-224.0,400.0
390,21,799,"IND",-10101.0,-10464.0
391,13,800,"IND",-475.0,-176.0
392,21,803,"IND",-10347.0,-10385.0
393,10,804,"IND",10278.0,4903.0
394,17,805,"IND",-4598.0,-4960.0
395,17,808,"IND",-4973.0,-4672.0
396,13,815,"IND",155.0,119.0
397,13,817,"IND",-220.0,-241.0
398,18,818,"IND",-96.0,-5457.0
399,13,822,"IND",-471.0,-169.0
400,13,825,"IND",-360.0,-408.0
401,25,827,"IND",10265.0,-10120.0
402,13,829,"IND",388.0,-336.0
403,12,830,"IND",-4986.0,-48.0
404,18,831,"IND",142.0,-4904.0
405,1,832,"IND",-10233.0,10384.0
406,18,833,"IND",-109.0,-4832.0
407,12,834,"IND",-5484.0,-192.0
408,25,837,"IND",9644.0,-10400.0
409,18,842,"IND",269.0,-5112.0
410,18,846,"IND",393.0,-5328.0
411,2,847,"IND",-4982.0,10312.0
412,22,848,"IND",-4854.0,-9896.0
413,11,855,"IND",-10228.0,392.0
414,13,856,"IND",-105.0,176.0
415,13,861,"IND",-479.0,-184.0
416,1,862,"IND",-10334.0,9991.0
417,13,863,"IND",291.0,279.0
418,18,865,"IND",415.0,-4937.0
419,14,866,"IND",5040.0,351.0
420,5,868,"IND",10168.0,10495.0
421,13,869,"IND",-206.0,-217.0
422,5,870,"IND",9917.0,9567.0
423,13,872,"IND",-457.0,-145.0
424,7,875,"IND",-5330.0,4999.0
425,25,879,"IND",10296.0,-9713.0
426,14,880,"IND",5419.0,71.0
427,13,881,"IND",45.0,-289.0
428,1,882,"IND",-9827.0,9503.0
429,13,883,"IND",-202.0,-209.0
430,25,885,"IND",9921.0,-10425.0
431,25,886,"IND",9547.0,-9785.0
432,21,889,"IND",-10343.0,-10377.0
433,13,895,"IND",283.0,263.0
434,16,896,"IND",-9594.0,-4953.0
435,5,898,"IND",10032.0,10335.0
436,13,903,"IND",159.0,127.0
437,13,905,"IND",-215.0,-233.0
438,13,908,"IND",-92.0,-449.0
439,18,911,"IND",-466.0,-5161.0
440,1,912,"IND",-10338.0,9631.0
441,18,913,"IND",287.0,-4729.0
442,5,915,"IND",10410.0,10055.0
443,18,916,"IND",36.0,-4657.0
444,21,920,"IND",-9836.0,-9513.0
445,13,921,"IND",-211.0,-225.0
446,12,923,"IND",-5087.0,-441.0
447,12,927,"IND",-5462.0,-153.0
448,13,928,"IND",-316.0,22.0
449,5,929,"IND",10309.0,9662.0
450,21,934,"IND",-9568.0,-9554.0
451,25,935,"IND",10058.0,-10266.0
452,13,937,"IND",186.0,-474.0
453,18,938,"IND",-189.0,-4834.0
454,13,939,"IND",-65.0,-50.0
455,25,940,"IND",9560.0,-9762.0
456,12,941,"IND",-5312.0,30.0
457,13,944,"IND",313.0,-330.0
458,13,945,"IND",437.0,454.0
459,1,946,"IND",-9938.0,9742.0
460,13,947,"IND",190.0,-466.0
461,13,948,"IND",-184.0,174.0
462,13,950,"IND",-61.0,-42.0
463,13,952,"IND",-435.0,246.0
464,13,954,"IND",-325.0,7.0
465,5,956,"IND",10300.0,10295.0
466,13,957,"IND",424.0,79.0
467,5,964,"IND",10049.0,9719.0
468,13,965,"IND",177.0,-489.0
469,21,967,"IND",-10198.0,-10201.0
470,25,968,"IND",9926.0,-10417.0
471,13,973,"IND",-449.0,223.0
472,12,974,"IND",-5321.0,15.0
473,13,979,"IND",305.0,302.0
474,13,980,"IND",428.0,439.0
475,12,981,"IND",-4946.0,-273.0
476,5,982,"IND",10181.0,9518.0
477,1,983,"IND",-10193.0,9806.0
478,5,984,"IND",9930.0,9942.0
479,25,985,"IND",9556.0,-9770.0
480,18,988,"IND",-299.0,-4594.0
481,21,989,"IND",-9673.0,-10306.0
482,13,991,"IND",450.0,478.0
483,13,992,"IND",76.0,118.0
484,1,994,"IND",-9797.0,9910.0
485,13,998,"IND",-171.0,198.0
486,13,1000,"IND",-48.0,-18.0
487,21,1003,"IND",-10422.0,-10378.0
488,21,1008,"IND",-10294.0,-9586.0
489,21,1009,"IND",-9669.0,-10298.0
490,1,1010,"IND",-9546.0,10486.0
491,13,1012,"IND",80.0,126.0
492,21,1013,"IND",-9792.0,-10083.0
493,1,1016,"IND",-10167.0,10205.0
494,16,1017,"IND",-10043.0,-4659.0
495,25,1020,"IND",9582.0,-10371.0
496,4,1022,"IND",4692.0,10390.0
497,1,1026,"IND",-9682.0,9678.0
498,13,1027,"IND",441.0,462.0
499,5,1028,"IND",10067.0,9750.0
500,5,1031,"IND",10195.0,9894.0
501,5,1032,"IND",9820.0,10182.0
502,25,1033,"IND",9943.0,-10034.0
503,21,1035,"IND",-10431.0,-9746.0
504,13,1036,"IND",-303.0,398.0
505,1,1041,"IND",-9678.0,9686.0
506,1,1042,"IND",-9554.0,10470.0
507,13,1046,"IND",71.0,-242.0
508,18,1047,"IND",199.0,-5098.0
509,13,1048,"IND",-176.0,190.0
510,1,1049,"IND",-10052.0,9974.0
511,21,1050,"IND",-10427.0,-10386.0
512,13,1051,"IND",141.0,469.0
513,13,1052,"IND",-233.0,-243.0
514,18,1054,"IND",-110.0,-5107.0
515,1,1057,"IND",-10484.0,10181.0
516,18,1058,"IND",-357.0,-5027.0
517,18,1060,"IND",269.0,-4739.0
518,13,1061,"IND",392.0,397.0
519,5,1066,"IND",10018.0,9685.0
520,18,1067,"IND",145.0,-4523.0
521,13,1068,"IND",-229.0,-235.0
522,12,1071,"IND",-5106.0,-99.0
523,13,1073,"IND",-480.0,189.0
524,5,1075,"IND",9648.0,9981.0
525,13,1076,"IND",273.0,-379.0
526,5,1077,"IND",10397.0,10405.0
527,12,1078,"IND",-4978.0,-307.0
528,21,1079,"IND",-9868.0,-9546.0
529,13,1084,"IND",-242.0,-258.0
530,13,1085,"IND",-119.0,-474.0
531,21,1086,"IND",-10493.0,-9834.0
532,5,1087,"IND",9634.0,9958.0
533,13,1088,"IND",260.0,246.0
534,13,1089,"IND",383.0,30.0
535,1,1090,"IND",-9991.0,9670.0
536,14,1091,"IND",5137.0,462.0
537,21,1093,"IND",-10238.0,-10250.0
538,13,1095,"IND",-114.0,-466.0
539,21,1097,"IND",-10489.0,-9826.0
540,5,1098,"IND",9639.0,9966.0
541,13,1101,"IND",264.0,253.0
542,6,1103,"IND",-9612.0,5038.0
543,13,1105,"IND",13.0,-322.0
544,18,1108,"IND",159.0,-5147.0
545,13,1110,"IND",-216.0,141.0
546,13,1111,"IND",-92.0,-75.0
547,22,1112,"IND",-5467.0,-9787.0
548,25,1113,"IND",9661.0,-9643.0
549,12,1115,"IND",-4714.0,-355.0
550,13,1116,"IND",410.0,429.0
551,18,1117,"IND",35.0,-5283.0
552,13,1118,"IND",163.0,-139.0
553,13,1120,"IND",-211.0,149.0
554,13,1121,"IND",-88.0,-67.0
555,13,1125,"IND",-462.0,-427.0
556,13,1127,"IND",-335.0,365.0
557,13,1128,"IND",291.0,-347.0
558,12,1129,"IND",-4586.0,437.0
559,3,1131,"IND",40.0,10077.0
560,13,1132,"IND",150.0,485.0
561,1,1133,"IND",-10225.0,10125.0
562,21,1136,"IND",-10101.0,-10091.0
563,21,1137,"IND",-10476.0,-9803.0
564,18,1139,"IND",-348.0,-5011.0
565,21,1140,"IND",-9722.0,-10371.0
566,12,1142,"IND",-4599.0,413.0
567,5,1143,"IND",10027.0,9701.0
568,13,1144,"IND",154.0,-155.0
569,13,1145,"IND",-220.0,133.0
570,13,1147,"IND",-97.0,-83.0
571,1,1148,"IND",-10471.0,10205.0
572,13,1150,"IND",-344.0,349.0
573,13,1154,"IND",282.0,-363.0
574,5,1156,"IND",10405.0,10421.0
575,1,1157,"IND",-9969.0,9709.0
576,5,1159,"IND",10176.0,9884.0
577,18,1161,"IND",-198.0,-5476.0
578,5,1163,"IND",9925.0,10308.0
579,13,1164,"IND",-449.0,-404.0
580,13,1165,"IND",-322.0,388.0
581,13,1167,"IND",304.0,28.0
582,1,1168,"IND",-9573.0,9812.0
583,25,1169,"IND",10053.0,-9900.0
584,13,1172,"IND",181.0,-108.0
585,13,1173,"IND",-194.0,-468.0
586,21,1175,"IND",-10070.0,-9684.0
587,22,1176,"IND",-5445.0,-10396.0
588,13,1178,"IND",-317.0,-252.0
589,12,1179,"IND",-4692.0,36.0
590,13,1180,"IND",432.0,-180.0
591,1,1181,"IND",-9943.0,10108.0
592,12,1183,"IND",-4833.0,-132.0
593,13,1184,"IND",-207.0,156.0
594,13,1186,"IND",-84.0,-60.0
595,12,1190,"IND",-5458.0,-420.0
596,1,1192,"IND",-10330.0,10372.0
597,12,1193,"IND",-4705.0,-340.0
598,13,1195,"IND",419.0,-204.0
599,13,1197,"IND",44.0,84.0
600,25,1199,"IND",10172.0,-10124.0
601,1,1200,"IND",-10203.0,10164.0
602,18,1201,"IND",-79.0,-4700.0
603,13,1203,"IND",-454.0,-412.0
604,21,1204,"IND",-10326.0,-9620.0
605,12,1205,"IND",-4700.0,-332.0
606,12,1208,"IND",-4577.0,-196.0
607,21,1209,"IND",-9951.0,-9908.0
608,13,1211,"IND",194.0,267.0
609,12,1212,"IND",-5181.0,-445.0
610,12,1214,"IND",-5057.0,340.0
611,4,1215,"IND",4568.0,9979.0
612,13,1216,"IND",-304.0,-229.0
613,12,1217,"IND",-4678.0,59.0
614,18,1219,"IND",445.0,-5157.0
615,12,1220,"IND",-4929.0,483.0
616,21,1222,"IND",-9802.0,-9725.0
617,13,1226,"IND",-176.0,-437.0
618,13,1228,"IND",-53.0,-301.0
619,25,1229,"IND",9573.0,-10013.0
620,25,1231,"IND",9700.0,-10221.0
621,1,1233,"IND",-9674.0,10067.0
622,13,1235,"IND",449.0,203.0
623,5,1236,"IND",10075.0,10491.0
624,1,1237,"IND",-9815.0,10252.0
625,21,1239,"IND",-10189.0,-10460.0
626,13,1240,"IND",-66.0,324.0
627,1,1241,"IND",-10440.0,9612.0
628,25,1244,"IND",9687.0,-10244.0
629,1,1245,"IND",-9687.0,10044.0
630,21,1247,"IND",-9564.0,-10172.0
631,13,1248,"IND",62.0,116.0
632,25,1250,"IND",10189.0,-9740.0
633,18,1251,"IND",-185.0,-5452.0
634,13,1252,"IND",-62.0,332.0
635,13,1253,"IND",-436.0,-380.0
636,13,1255,"IND",-308.0,-236.0
637,3,1256,"IND",317.0,10052.0
638,13,1258,"IND",441.0,-164.0
639,1,1262,"IND",-9934.0,10476.0
640,18,1264,"IND",71.0,-5360.0
641,5,1265,"IND",9696.0,9928.0
642,18,1267,"IND",-180.0,-5288.0
643,13,1269,"IND",445.0,0.0
644,13,1271,"IND",-427.0,144.0
645,21,1272,"IND",-9802.0,-9568.0
646,18,1273,"IND",322.0,-4784.0
647,1,1275,"IND",-10053.0,9504.0
648,13,1276,"IND",75.0,-352.0
649,12,1277,"IND",-5299.0,-64.0
650,13,1280,"IND",-176.0,-280.0
651,1,1281,"IND",-9550.0,10360.0
652,25,1283,"IND",9577.0,-9848.0
653,13,1284,"IND",203.0,440.0
654,13,1286,"IND",326.0,224.0
655,13,1287,"IND",-48.0,-136.0
656,1,1288,"IND",-9938.0,10272.0
657,1,1289,"IND",-10313.0,9912.0
658,13,1291,"IND",-189.0,-304.0
659,13,1292,"IND",436.0,-16.0
660,13,1294,"IND",-436.0,-224.0
661,12,1298,"IND",-4810.0,416.0
662,1,1300,"IND",-9687.0,10200.0
663,25,1301,"IND",9939.0,-9512.0
664,25,1303,"IND",10066.0,-9720.0
665,12,1305,"IND",-5308.0,-80.0
666,1,1307,"IND",-10185.0,9704.0
667,12,1308,"IND",-4559.0,-8.0
668,25,1309,"IND",9569.0,-9864.0
669,25,1311,"IND",10194.0,-9576.0
670,13,1312,"IND",317.0,208.0
671,13,1313,"IND",-57.0,496.0
672,13,1316,"IND",88.0,-329.0
673,13,1317,"IND",-286.0,311.0
674,13,1319,"IND",-163.0,95.0
675,18,1320,"IND",463.0,-4617.0
676,13,1322,"IND",-410.0,175.0
677,12,1323,"IND",-4784.0,-185.0
678,24,1324,"IND",5339.0,-10401.0
679,21,1325,"IND",-10035.0,-10113.0
680,13,1327,"IND",93.0,-321.0
681,12,1328,"IND",-5282.0,319.0
