id,zone,type,hhID,bedrooms,quality,monthlyCost,yearBuilt,coordX,coordY
103,1,"SF",103,2,4,1000,0,-10460.0,10298.0
104,1,"SF",104,2,4,1000,0,-10020.0,10287.0
105,1,"SF",105,2,4,1000,0,-10440.0,9543.0
106,1,"SF",106,2,4,1000,0,-10294.0,10019.0
107,1,"SF",107,2,4,1000,0,-10445.0,9851.0
108,1,"SF",108,2,4,1000,0,-9650.0,9787.0
109,1,"SF",109,2,4,1000,0,-9943.0,10201.0
110,1,"SF",110,2,4,1000,0,-10120.0,10080.0
111,1,"SF",111,2,4,1000,0,-10496.0,10394.0
112,1,"SF",112,2,4,1000,0,-9633.0,10487.0
113,1,"SF",113,2,4,1000,0,-9530.0,10411.0
114,1,"SF",114,2,4,1000,0,-9579.0,10120.0
115,1,"SF",115,2,4,1000,0,-9920.0,9855.0
116,1,"SF",116,2,4,1000,0,-9829.0,9716.0
117,1,"SF",117,2,4,1000,0,-10374.0,10146.0
118,1,"SF",118,2,4,1000,0,-9904.0,9983.0
119,1,"SF",119,2,4,1000,0,-10051.0,10272.0
120,1,"SF",120,2,4,1000,0,-10150.0,10495.0
121,1,"SF",121,2,4,1000,0,-10324.0,10275.0
122,1,"SF",122,2,4,1000,0,-10114.0,10073.0
123,1,"SF",123,2,4,1000,0,-10399.0,10386.0
124,1,"SF",124,2,4,1000,0,-10497.0,10249.0
125,1,"SF",125,2,4,1000,0,-10241.0,10039.0
126,1,"SF",126,2,4,1000,0,-9626.0,10431.0
127,1,"SF",127,2,4,1000,0,-10008.0,10390.0
128,1,"SF",128,2,4,1000,0,-9955.0,10208.0
129,1,"SF",129,2,4,1000,0,-10313.0,10074.0
130,1,"SF",130,2,4,1000,0,-9540.0,10463.0
131,1,"SF",131,2,4,1000,0,-9626.0,9574.0
132,1,"SF",132,2,4,1000,0,-9777.0,9698.0
133,1,"SF",133,2,4,1000,0,-10116.0,9547.0
134,1,"SF",134,2,4,1000,0,-10182.0,10356.0
135,1,"SF",135,2,4,1000,0,-10456.0,10479.0
136,1,"SF",136,2,4,1000,0,-10077.0,10357.0
137,1,"SF",137,2,4,1000,0,-9548.0,10017.0
138,1,"SF",138,2,4,1000,0,-10249.0,9667.0
139,1,"SF",139,2,4,1000,0,-10301.0,9886.0
140,1,"SF",140,2,4,1000,0,-10315.0,10197.0
141,1,"SF",141,2,4,1000,0,-10217.0,9870.0
142,1,"SF",142,2,4,1000,0,-10036.0,9839.0
143,1,"SF",143,2,4,1000,0,-10356.0,10449.0
144,1,"SF",144,2,4,1000,0,-10306.0,10225.0
145,1,"SF",145,2,4,1000,0,-10245.0,9719.0
146,1,"SF",146,2,4,1000,0,-10464.0,9714.0
147,1,"SF",147,2,4,1000,0,-10456.0,9693.0
148,1,"SF",148,2,4,1000,0,-9743.0,10477.0
149,1,"SF",149,2,4,1000,0,-9985.0,10499.0
150,1,"SF",150,2,4,1000,0,-10114.0,9511.0
151,1,"MF",151,2,4,500,0,-10125.0,10065.0
152,1,"MF",152,2,4,500,0,-9793.0,10426.0
153,1,"MF",153,2,4,500,0,-10487.0,10249.0
154,1,"MF",154,2,4,500,0,-10161.0,9907.0
155,1,"MF",155,2,4,500,0,-10104.0,9694.0
156,1,"MF",156,2,4,500,0,-10354.0,10378.0
157,1,"MF",157,2,4,500,0,-10337.0,9541.0
158,1,"MF",158,2,4,500,0,-10484.0,9903.0
159,1,"MF",159,2,4,500,0,-10395.0,9576.0
160,1,"MF",160,2,4,500,0,-10370.0,9556.0
161,1,"MF",161,2,4,500,0,-9996.0,9845.0
162,1,"MF",162,2,4,500,0,-9566.0,10238.0
163,1,"MF",163,2,4,500,0,-10114.0,10202.0
164,1,"MF",164,2,4,500,0,-10463.0,9676.0
165,1,"MF",165,2,4,500,0,-10196.0,9813.0
166,1,"MF",166,2,4,500,0,-9617.0,9766.0
167,1,"MF",167,2,4,500,0,-9886.0,10126.0
168,1,"MF",168,2,4,500,0,-9705.0,9814.0
169,1,"MF",169,2,4,500,0,-9946.0,10009.0
170,1,"MF",170,2,4,500,0,-9668.0,9594.0
171,1,"MF",171,2,4,500,0,-9657.0,9867.0
172,1,"MF",172,2,4,500,0,-10455.0,10216.0
173,1,"MF",173,2,4,500,0,-10018.0,10305.0
174,1,"MF",174,2,4,500,0,-9600.0,9972.0
175,1,"MF",175,2,4,500,0,-10141.0,9902.0
176,1,"MF",176,2,4,500,0,-10103.0,9719.0
177,1,"MF",177,2,4,500,0,-10026.0,10461.0
178,1,"MF",178,2,4,500,0,-9603.0,10145.0
179,1,"MF",179,2,4,500,0,-9520.0,9990.0
180,1,"MF",180,2,4,500,0,-9584.0,10160.0
181,1,"MF",181,2,4,500,0,-10137.0,9831.0
182,1,"MF",182,2,4,500,0,-9685.0,9911.0
183,1,"MF",183,2,4,500,0,-10034.0,9946.0
184,1,"MF",184,2,4,500,0,-9910.0,10305.0
185,1,"MF",185,2,4,500,0,-9794.0,10220.0
186,1,"MF",186,2,4,500,0,-9887.0,9650.0
187,1,"MF",187,2,4,500,0,-9799.0,10443.0
188,1,"MF",188,2,4,500,0,-9713.0,9744.0
189,1,"MF",189,2,4,500,0,-10194.0,10425.0
190,1,"MF",190,2,4,500,0,-9657.0,10260.0
191,1,"MF",191,2,4,500,0,-9543.0,9854.0
192,1,"MF",192,2,4,500,0,-10491.0,9879.0
193,1,"MF",193,2,4,500,0,-10325.0,10263.0
194,1,"MF",194,2,4,500,0,-10234.0,10269.0
195,1,"MF",195,2,4,500,0,-9837.0,10114.0
196,1,"MF",196,2,4,500,0,-10433.0,9556.0
197,1,"MF",197,2,4,500,0,-9856.0,9547.0
198,1,"MF",198,2,4,500,0,-9565.0,9538.0
199,1,"MF",199,2,4,500,0,-9774.0,10040.0
200,1,"MF",200,2,4,500,0,-10040.0,10384.0
201,1,"MF",201,2,4,500,0,-10019.0,9562.0
202,1,"MF",202,2,4,500,0,-10246.0,10159.0
203,1,"MF",203,2,4,500,0,-10380.0,10412.0
204,1,"MF",204,2,4,500,0,-9804.0,10086.0
205,1,"MF",205,2,4,500,0,-9630.0,9866.0
206,1,"MF",206,2,4,500,0,-9795.0,10340.0
207,1,"MF",207,2,4,500,0,-9575.0,10166.0
208,1,"MF",208,2,4,500,0,-9990.0,9905.0
209,1,"MF",209,2,4,500,0,-9599.0,10275.0
210,1,"MF",210,2,4,500,0,-9715.0,9589.0
211,1,"MF",211,2,4,500,0,-9743.0,9592.0
212,1,"MF",212,2,4,500,0,-9957.0,9505.0
213,1,"MF",213,2,4,500,0,-10003.0,10390.0
214,1,"MF",214,2,4,500,0,-10402.0,9886.0
215,1,"MF",215,2,4,500,0,-10471.0,9828.0
216,1,"MF",216,2,4,500,0,-9620.0,9874.0
217,1,"MF",217,2,4,500,0,-10289.0,10269.0
218,1,"MF",218,2,4,500,0,-10057.0,9763.0
219,1,"MF",219,2,4,500,0,-9671.0,9647.0
220,1,"MF",220,2,4,500,0,-9966.0,10217.0
221,1,"MF",221,2,4,500,0,-10096.0,9656.0
222,1,"MF",222,2,4,500,0,-10388.0,9748.0
223,1,"MF",223,2,4,500,0,-10348.0,9972.0
224,1,"MF",224,2,4,500,0,-10238.0,10207.0
225,1,"MF",225,2,4,500,0,-10089.0,9939.0
226,1,"MF",226,2,4,500,0,-10484.0,10014.0
227,1,"MF",227,2,4,500,0,-9819.0,10453.0
228,1,"MF",228,2,4,500,0,-10203.0,10263.0
229,1,"MF",229,2,4,500,0,-9692.0,9688.0
230,1,"MF",230,2,4,500,0,-9828.0,10210.0
231,1,"MF",231,2,4,500,0,-10146.0,10408.0
232,1,"MF",232,2,4,500,0,-9881.0,10358.0
233,1,"MF",233,2,4,500,0,-9754.0,9599.0
234,1,"MF",234,2,4,500,0,-10397.0,10299.0
235,1,"MF",235,2,4,500,0,-9792.0,10003.0
236,1,"MF",236,2,4,500,0,-10434.0,10143.0
237,1,"MF",237,2,4,500,0,-10086.0,10007.0
238,1,"MF",238,2,4,500,0,-9637.0,10292.0
239,1,"MF",239,2,4,500,0,-10334.0,9948.0
240,1,"MF",240,2,4,500,0,-9626.0,10485.0
241,1,"MF",241,2,4,500,0,-9614.0,10054.0
242,1,"MF",242,2,4,500,0,-9562.0,10080.0
243,1,"MF",243,2,4,500,0,-10398.0,10055.0
244,1,"MF",244,2,4,500,0,-10100.0,9901.0
245,1,"MF",245,2,4,500,0,-10224.0,9761.0
246,1,"MF",246,2,4,500,0,-9914.0,9927.0
247,1,"MF",247,2,4,500,0,-10218.0,10044.0
248,1,"MF",248,2,4,500,0,-9643.0,10121.0
249,1,"MF",249,2,4,500,0,-9797.0,9593.0
250,1,"MF",250,2,4,500,0,-9860.0,10213.0
251,1,"MF",251,2,4,500,0,-10221.0,10319.0
252,1,"MF",252,2,4,500,0,-10202.0,10344.0
253,1,"MF",253,2,4,500,0,-9503.0,10205.0
254,1,"MF",254,2,4,500,0,-9702.0,10079.0
255,1,"MF",255,2,4,500,0,-9951.0,10253.0
256,1,"MF",256,2,4,500,0,-10097.0,10104.0
257,1,"MF",257,2,4,500,0,-10414.0,9743.0
258,1,"MF",258,2,4,500,0,-9838.0,9559.0
259,1,"MF",259,2,4,500,0,-10077.0,10484.0
260,1,"MF",260,2,4,500,0,-9897.0,9657.0
261,1,"MF",261,2,4,500,0,-9768.0,10173.0
262,1,"MF",262,2,4,500,0,-10214.0,10381.0
263,1,"MF",263,2,4,500,0,-10363.0,9535.0
264,1,"MF",264,2,4,500,0,-10163.0,9821.0
265,1,"MF",265,2,4,500,0,-9536.0,10314.0
266,1,"MF",266,2,4,500,0,-10028.0,9733.0
267,1,"MF",267,2,4,500,0,-9517.0,10299.0
268,1,"MF",268,2,4,500,0,-9694.0,9945.0
269,1,"MF",269,2,4,500,0,-9755.0,9990.0
270,1,"MF",270,2,4,500,0,-9555.0,10481.0
271,1,"MF",271,2,4,500,0,-10204.0,9676.0
272,1,"MF",272,2,4,500,0,-9850.0,10425.0
273,1,"MF",273,2,4,500,0,-9755.0,9667.0
274,1,"MF",274,2,4,500,0,-9623.0,9791.0
275,1,"MF",275,2,4,500,0,-10034.0,9971.0
276,1,"MF",276,2,4,500,0,-10236.0,9797.0
277,1,"MF",277,2,4,500,0,-9610.0,9882.0
278,1,"MF",278,2,4,500,0,-9576.0,10152.0
279,1,"MF",279,2,4,500,0,-10249.0,10155.0
280,1,"MF",280,2,4,500,0,-10427.0,10331.0
281,1,"MF",281,2,4,500,0,-9905.0,9510.0
282,1,"MF",282,2,4,500,0,-10322.0,9649.0
283,1,"MF",283,2,4,500,0,-9675.0,10256.0
284,1,"MF",284,2,4,500,0,-10388.0,9948.0
285,1,"MF",285,2,4,500,0,-9542.0,9855.0
286,1,"MF",286,2,4,500,0,-9845.0,10321.0
287,1,"MF",287,2,4,500,0,-10363.0,9829.0
288,1,"MF",288,2,4,500,0,-10087.0,10359.0
289,1,"MF",289,2,4,500,0,-10273.0,9699.0
290,1,"MF",290,2,4,500,0,-10458.0,9861.0
291,1,"MF",291,2,4,500,0,-10226.0,10399.0
292,1,"MF",292,2,4,500,0,-9732.0,10154.0
293,1,"MF",293,2,4,500,0,-9785.0,10128.0
294,1,"MF",294,2,4,500,0,-9860.0,10485.0
295,1,"MF",295,2,4,500,0,-10496.0,9876.0
296,1,"MF",296,2,4,500,0,-10217.0,9614.0
297,1,"MF",297,2,4,500,0,-9640.0,10467.0
298,1,"MF",298,2,4,500,0,-9528.0,10406.0
299,1,"MF",299,2,4,500,0,-10299.0,9792.0
300,1,"MF",300,2,4,500,0,-10029.0,9567.0
301,2,"SF",301,2,4,1000,0,-4830.0,10015.0
302,2,"SF",302,2,4,1000,0,-5289.0,9607.0
303,2,"SF",303,2,4,1000,0,-4981.0,9743.0
304,2,"SF",304,2,4,1000,0,-4972.0,9567.0
305,2,"SF",305,2,4,1000,0,-5102.0,9921.0
306,2,"MF",306,2,4,500,0,-5084.0,9719.0
307,2,"MF",307,2,4,500,0,-5280.0,9712.0
308,2,"MF",308,2,4,500,0,-5256.0,9781.0
309,2,"MF",309,2,4,500,0,-4521.0,9946.0
310,2,"MF",310,2,4,500,0,-5271.0,10404.0
311,3,"SF",311,2,4,1000,0,170.0,10015.0
312,3,"SF",312,2,4,1000,0,-289.0,9607.0
313,3,"SF",313,2,4,1000,0,19.0,9743.0
314,3,"SF",314,2,4,1000,0,28.0,9567.0
315,3,"SF",315,2,4,1000,0,-102.0,9921.0
316,3,"MF",316,2,4,500,0,-84.0,9719.0
317,3,"MF",317,2,4,500,0,-280.0,9712.0
318,3,"MF",318,2,4,500,0,-256.0,9781.0
319,3,"MF",319,2,4,500,0,479.0,9946.0
320,3,"MF",320,2,4,500,0,-271.0,10404.0
321,4,"SF",321,2,4,1000,0,5170.0,10015.0
322,4,"SF",322,2,4,1000,0,4711.0,9607.0
323,4,"SF",323,2,4,1000,0,5019.0,9743.0
324,4,"SF",324,2,4,1000,0,5028.0,9567.0
325,4,"SF",325,2,4,1000,0,4898.0,9921.0
326,4,"MF",326,2,4,500,0,4916.0,9719.0
327,4,"MF",327,2,4,500,0,4720.0,9712.0
328,4,"MF",328,2,4,500,0,4744.0,9781.0
329,4,"MF",329,2,4,500,0,5479.0,9946.0
330,4,"MF",330,2,4,500,0,4729.0,10404.0
331,5,"SF",331,2,4,1000,0,10170.0,10015.0
332,5,"SF",332,2,4,1000,0,9711.0,9607.0
333,5,"SF",333,2,4,1000,0,10019.0,9743.0
334,5,"SF",334,2,4,1000,0,10028.0,9567.0
335,5,"SF",335,2,4,1000,0,9898.0,9921.0
336,5,"MF",336,2,4,500,0,9916.0,9719.0
337,5,"MF",337,2,4,500,0,9720.0,9712.0
338,5,"MF",338,2,4,500,0,9744.0,9781.0
339,5,"MF",339,2,4,500,0,10479.0,9946.0
340,5,"MF",340,2,4,500,0,9729.0,10404.0
341,6,"SF",341,2,4,1000,0,-9830.0,5015.0
342,6,"SF",342,2,4,1000,0,-10289.0,4607.0
343,6,"SF",343,2,4,1000,0,-9981.0,4743.0
344,6,"SF",344,2,4,1000,0,-9972.0,4567.0
345,6,"SF",345,2,4,1000,0,-10102.0,4921.0
346,6,"MF",346,2,4,500,0,-10084.0,4719.0
347,6,"MF",347,2,4,500,0,-10280.0,4712.0
348,6,"MF",348,2,4,500,0,-10256.0,4781.0
349,6,"MF",349,2,4,500,0,-9521.0,4946.0
350,6,"MF",350,2,4,500,0,-10271.0,5404.0
351,7,"SF",351,2,4,1000,0,-4830.0,5015.0
352,7,"SF",352,2,4,1000,0,-5289.0,4607.0
353,7,"SF",353,2,4,1000,0,-4981.0,4743.0
354,7,"SF",354,2,4,1000,0,-4972.0,4567.0
355,7,"SF",355,2,4,1000,0,-5102.0,4921.0
356,7,"MF",356,2,4,500,0,-5084.0,4719.0
357,7,"MF",357,2,4,500,0,-5280.0,4712.0
358,7,"MF",358,2,4,500,0,-5256.0,4781.0
359,7,"MF",359,2,4,500,0,-4521.0,4946.0
360,7,"MF",360,2,4,500,0,-5271.0,5404.0
361,8,"SF",361,2,4,1000,0,170.0,5015.0
362,8,"SF",362,2,4,1000,0,-289.0,4607.0
363,8,"SF",363,2,4,1000,0,19.0,4743.0
364,8,"SF",364,2,4,1000,0,28.0,4567.0
365,8,"SF",365,2,4,1000,0,-102.0,4921.0
366,8,"SF",366,2,4,1000,0,-84.0,4719.0
367,8,"SF",367,2,4,1000,0,-280.0,4712.0
368,8,"SF",368,2,4,1000,0,-256.0,4781.0
369,8,"SF",369,2,4,1000,0,479.0,4946.0
370,8,"SF",370,2,4,1000,0,-271.0,5404.0
371,8,"SF",371,2,4,1000,0,70.0,5224.0
372,8,"SF",372,2,4,1000,0,49.0,5237.0
373,8,"SF",373,2,4,1000,0,-442.0,4896.0
374,8,"SF",374,2,4,1000,0,-176.0,4535.0
375,8,"SF",375,2,4,1000,0,80.0,4965.0
376,8,"SF",376,2,4,1000,0,160.0,4663.0
377,8,"SF",377,2,4,1000,0,90.0,5434.0
378,8,"SF",378,2,4,1000,0,418.0,4854.0
379,8,"SF",379,2,4,1000,0,-368.0,4893.0
380,8,"SF",380,2,4,1000,0,367.0,4973.0
381,8,"SF",381,2,4,1000,0,-366.0,5010.0
382,8,"SF",382,2,4,1000,0,-102.0,4845.0
383,8,"SF",383,2,4,1000,0,-135.0,4892.0
384,8,"SF",384,2,4,1000,0,283.0,4507.0
385,8,"SF",385,2,4,1000,0,353.0,4772.0
386,8,"SF",386,2,4,1000,0,-320.0,5340.0
387,8,"SF",387,2,4,1000,0,19.0,4640.0
388,8,"SF",388,2,4,1000,0,-453.0,4784.0
389,8,"SF",389,2,4,1000,0,320.0,5324.0
390,8,"SF",390,2,4,1000,0,-446.0,4825.0
391,8,"SF",391,2,4,1000,0,-164.0,5428.0
392,8,"SF",392,2,4,1000,0,280.0,4991.0
393,8,"SF",393,2,4,1000,0,-321.0,5322.0
394,8,"SF",394,2,4,1000,0,-382.0,4625.0
395,8,"SF",395,2,4,1000,0,-36.0,4544.0
396,8,"SF",396,2,4,1000,0,-373.0,5196.0
397,8,"SF",397,2,4,1000,0,-181.0,4709.0
398,8,"SF",398,2,4,1000,0,-116.0,4985.0
399,8,"SF",399,2,4,1000,0,172.0,4919.0
400,8,"SF",400,2,4,1000,0,-133.0,5331.0
401,8,"SF",401,2,4,1000,0,-22.0,5157.0
402,8,"SF",402,2,4,1000,0,-193.0,4734.0
403,8,"SF",403,2,4,1000,0,421.0,5258.0
404,8,"SF",404,2,4,1000,0,101.0,5140.0
405,8,"SF",405,2,4,1000,0,120.0,4804.0
406,8,"SF",406,2,4,1000,0,3.0,5279.0
407,8,"SF",407,2,4,1000,0,305.0,4846.0
408,8,"SF",408,2,4,1000,0,142.0,5013.0
409,8,"SF",409,2,4,1000,0,242.0,4853.0
410,8,"SF",410,2,4,1000,0,320.0,4693.0
411,8,"SF",411,2,4,1000,0,-398.0,4825.0
412,8,"SF",412,2,4,1000,0,147.0,5097.0
413,8,"SF",413,2,4,1000,0,-38.0,4871.0
414,8,"SF",414,2,4,1000,0,-456.0,4987.0
415,8,"SF",415,2,4,1000,0,-54.0,5314.0
416,8,"SF",416,2,4,1000,0,-308.0,4591.0
417,8,"SF",417,2,4,1000,0,465.0,4954.0
418,8,"SF",418,2,4,1000,0,-16.0,5072.0
419,8,"SF",419,2,4,1000,0,349.0,5358.0
420,8,"SF",420,2,4,1000,0,-255.0,5104.0
421,8,"SF",421,2,4,1000,0,-437.0,5466.0
422,8,"SF",422,2,4,1000,0,-464.0,5389.0
423,8,"SF",423,2,4,1000,0,-364.0,5439.0
424,8,"SF",424,2,4,1000,0,54.0,4764.0
425,8,"SF",425,2,4,1000,0,263.0,4557.0
426,8,"SF",426,2,4,1000,0,405.0,5342.0
427,8,"SF",427,2,4,1000,0,312.0,4979.0
428,8,"SF",428,2,4,1000,0,-72.0,5375.0
429,8,"SF",429,2,4,1000,0,225.0,4782.0
430,8,"SF",430,2,4,1000,0,334.0,5251.0
431,8,"SF",431,2,4,1000,0,179.0,4831.0
432,8,"SF",432,2,4,1000,0,192.0,5455.0
433,8,"SF",433,2,4,1000,0,-7.0,5438.0
434,8,"SF",434,2,4,1000,0,407.0,5135.0
435,8,"SF",435,2,4,1000,0,269.0,4532.0
436,8,"SF",436,2,4,1000,0,408.0,5441.0
437,8,"SF",437,2,4,1000,0,36.0,5109.0
438,8,"SF",438,2,4,1000,0,161.0,4518.0
439,8,"SF",439,2,4,1000,0,-399.0,5288.0
440,8,"SF",440,2,4,1000,0,81.0,4872.0
441,8,"SF",441,2,4,1000,0,293.0,5077.0
442,8,"SF",442,2,4,1000,0,-202.0,5404.0
443,8,"SF",443,2,4,1000,0,483.0,5216.0
444,8,"SF",444,2,4,1000,0,-380.0,5180.0
445,8,"SF",445,2,4,1000,0,-364.0,5432.0
446,8,"SF",446,2,4,1000,0,421.0,4899.0
447,8,"SF",447,2,4,1000,0,-439.0,4737.0
448,8,"SF",448,2,4,1000,0,-467.0,4621.0
449,8,"SF",449,2,4,1000,0,247.0,5475.0
450,8,"SF",450,2,4,1000,0,8.0,5131.0
451,8,"SF",451,2,4,1000,0,-217.0,4688.0
452,8,"SF",452,2,4,1000,0,-23.0,4541.0
453,8,"SF",453,2,4,1000,0,-50.0,5272.0
454,8,"SF",454,2,4,1000,0,-292.0,4935.0
455,8,"SF",455,2,4,1000,0,455.0,5325.0
456,8,"SF",456,2,4,1000,0,-492.0,4917.0
457,8,"SF",457,2,4,1000,0,-167.0,4795.0
458,8,"SF",458,2,4,1000,0,-49.0,5221.0
459,8,"SF",459,2,4,1000,0,263.0,4770.0
460,8,"SF",460,2,4,1000,0,144.0,5425.0
461,8,"SF",461,2,4,1000,0,-446.0,5464.0
462,8,"SF",462,2,4,1000,0,481.0,5149.0
463,8,"SF",463,2,4,1000,0,-460.0,5298.0
464,8,"SF",464,2,4,1000,0,-20.0,5287.0
465,8,"SF",465,2,4,1000,0,-440.0,4543.0
466,8,"SF",466,2,4,1000,0,-294.0,5019.0
467,8,"SF",467,2,4,1000,0,-445.0,4851.0
468,8,"SF",468,2,4,1000,0,350.0,4787.0
469,8,"SF",469,2,4,1000,0,57.0,5201.0
470,8,"SF",470,2,4,1000,0,-120.0,5080.0
471,8,"SF",471,2,4,1000,0,-496.0,5394.0
472,8,"SF",472,2,4,1000,0,367.0,5487.0
473,8,"SF",473,2,4,1000,0,470.0,5411.0
474,8,"SF",474,2,4,1000,0,421.0,5120.0
475,8,"SF",475,2,4,1000,0,80.0,4855.0
476,8,"SF",476,2,4,1000,0,171.0,4716.0
